Y,M,D,H,GG,GD
1989,3,31,12,392,286
1989,3,31,13,528,260
1989,3,31,14,269,249
1989,3,31,15,144,138
1989,3,31,16,233,214
1989,3,31,17,106,100
1989,3,31,18,36,35
1989,3,31,19,0,0
1989,3,31,20,0,0
1989,3,31,21,0,0
1989,3,31,22,0,0
1989,3,31,23,0,0
1989,3,31,24,0,0
1991,4,1,1,0,0
1991,4,1,2,0,0
1991,4,1,3,0,0
1991,4,1,4,0,0
1991,4,1,5,0,0
1991,4,1,6,0,0
1991,4,1,7,19,17
1991,4,1,8,83,76
1991,4,1,9,125,117
1991,4,1,10,325,202
1991,4,1,11,481,205
1991,4,1,12,283,261
1991,4,1,13,308,283
1991,4,1,14,308,282
1991,4,1,15,142,136
1991,4,1,16,36,36
1991,4,1,17,25,25
1991,4,1,18,11,11
1991,4,1,19,3,3
1991,4,1,20,0,0
1991,4,1,21,0,0
1991,4,1,22,0,0
1991,4,1,23,0,0
1991,4,1,24,0,0
1991,4,2,1,0,0
1991,4,2,2,0,0
1991,4,2,3,0,0
1991,4,2,4,0,0
1991,4,2,5,0,0
1991,4,2,6,0,0
1991,4,2,7,11,10
1991,4,2,8,86,79
1991,4,2,9,256,140
1991,4,2,10,286,213
1991,4,2,11,217,202
1991,4,2,12,447,280
1991,4,2,13,350,301
1991,4,2,14,328,293
1991,4,2,15,228,212
1991,4,2,16,250,228
1991,4,2,17,250,179
1991,4,2,18,139,115
1991,4,2,19,36,34
1991,4,2,20,0,0
1991,4,2,21,0,0
1991,4,2,22,0,0
1991,4,2,23,0,0
1991,4,2,24,0,0
1991,4,3,1,0,0
1991,4,3,2,0,0
1991,4,3,3,0,0
1991,4,3,4,0,0
1991,4,3,5,0,0
1991,4,3,6,0,0
1991,4,3,7,17,15
1991,4,3,8,61,58
1991,4,3,9,214,155
1991,4,3,10,414,163
1991,4,3,11,322,262
1991,4,3,12,364,293
1991,4,3,13,339,301
1991,4,3,14,283,261
1991,4,3,15,408,272
1991,4,3,16,358,229
1991,4,3,17,300,168
1991,4,3,18,150,117
1991,4,3,19,61,47
1991,4,3,20,0,0
1991,4,3,21,0,0
1991,4,3,22,0,0
1991,4,3,23,0,0
1991,4,3,24,0,0
1991,4,4,1,0,0
1991,4,4,2,0,0
1991,4,4,3,0,0
1991,4,4,4,0,0
1991,4,4,5,0,0
1991,4,4,6,0,0
1991,4,4,7,22,19
1991,4,4,8,97,88
1991,4,4,9,136,127
1991,4,4,10,222,204
1991,4,4,11,158,151
1991,4,4,12,117,113
1991,4,4,13,169,162
1991,4,4,14,450,296
1991,4,4,15,261,241
1991,4,4,16,161,152
1991,4,4,17,78,75
1991,4,4,18,44,43
1991,4,4,19,25,24
1991,4,4,20,0,0
1991,4,4,21,0,0
1991,4,4,22,0,0
1991,4,4,23,0,0
1991,4,4,24,0,0
1991,4,5,1,0,0
1991,4,5,2,0,0
1991,4,5,3,0,0
1991,4,5,4,0,0
1991,4,5,5,0,0
1991,4,5,6,0,0
1991,4,5,7,17,16
1991,4,5,8,78,72
1991,4,5,9,239,157
1991,4,5,10,464,130
1991,4,5,11,500,211
1991,4,5,12,606,197
1991,4,5,13,611,224
1991,4,5,14,561,249
1991,4,5,15,353,281
1991,4,5,16,178,167
1991,4,5,17,108,103
1991,4,5,18,33,33
1991,4,5,19,8,8
1991,4,5,20,0,0
1991,4,5,21,0,0
1991,4,5,22,0,0
1991,4,5,23,0,0
1991,4,5,24,0,0
1991,4,6,1,0,0
1991,4,6,2,0,0
1991,4,6,3,0,0
1991,4,6,4,0,0
1991,4,6,5,0,0
1991,4,6,6,0,0
1991,4,6,7,6,5
1991,4,6,8,28,27
1991,4,6,9,64,62
1991,4,6,10,225,206
1991,4,6,11,275,252
1991,4,6,12,400,300
1991,4,6,13,433,311
1991,4,6,14,514,279
1991,4,6,15,378,283
1991,4,6,16,353,238
1991,4,6,17,408,98
1991,4,6,18,244,86
1991,4,6,19,83,49
1991,4,6,20,3,3
1991,4,6,21,0,0
1991,4,6,22,0,0
1991,4,6,23,0,0
1991,4,6,24,0,0
1991,4,7,1,0,0
1991,4,7,2,0,0
1991,4,7,3,0,0
1991,4,7,4,0,0
1991,4,7,5,0,0
1991,4,7,6,0,0
1991,4,7,7,39,27
1991,4,7,8,175,84
1991,4,7,9,350,98
1991,4,7,10,481,126
1991,4,7,11,625,111
1991,4,7,12,722,128
1991,4,7,13,753,133
1991,4,7,14,736,130
1991,4,7,15,619,148
1991,4,7,16,464,188
1991,4,7,17,294,181
1991,4,7,18,189,121
1991,4,7,19,86,51
1991,4,7,20,3,3
1991,4,7,21,0,0
1991,4,7,22,0,0
1991,4,7,23,0,0
1991,4,7,24,0,0
1991,4,8,1,0,0
1991,4,8,2,0,0
1991,4,8,3,0,0
1991,4,8,4,0,0
1991,4,8,5,0,0
1991,4,8,6,0,0
1991,4,8,7,42,30
1991,4,8,8,181,86
1991,4,8,9,350,104
1991,4,8,10,503,109
1991,4,8,11,614,121
1991,4,8,12,608,210
1991,4,8,13,364,313
1991,4,8,14,297,274
1991,4,8,15,300,274
1991,4,8,16,325,246
1991,4,8,17,358,151
1991,4,8,18,197,121
1991,4,8,19,44,42
1991,4,8,20,0,0
1991,4,8,21,0,0
1991,4,8,22,0,0
1991,4,8,23,0,0
1991,4,8,24,0,0
1991,4,9,1,0,0
1991,4,9,2,0,0
1991,4,9,3,0,0
1991,4,9,4,0,0
1991,4,9,5,0,0
1991,4,9,6,0,0
1991,4,9,7,33,31
1991,4,9,8,167,97
1991,4,9,9,289,154
1991,4,9,10,392,205
1991,4,9,11,617,124
1991,4,9,12,692,130
1991,4,9,13,619,235
1991,4,9,14,356,309
1991,4,9,15,361,288
1991,4,9,16,183,172
1991,4,9,17,136,128
1991,4,9,18,133,122
1991,4,9,19,94,54
1991,4,9,20,6,6
1991,4,9,21,0,0
1991,4,9,22,0,0
1991,4,9,23,0,0
1991,4,9,24,0,0
1991,4,10,1,0,0
1991,4,10,2,0,0
1991,4,10,3,0,0
1991,4,10,4,0,0
1991,4,10,5,0,0
1991,4,10,6,0,0
1991,4,10,7,47,35
1991,4,10,8,186,92
1991,4,10,9,347,119
1991,4,10,10,436,182
1991,4,10,11,394,275
1991,4,10,12,383,308
1991,4,10,13,458,317
1991,4,10,14,392,314
1991,4,10,15,297,272
1991,4,10,16,333,249
1991,4,10,17,125,118
1991,4,10,18,108,101
1991,4,10,19,44,42
1991,4,10,20,3,3
1991,4,10,21,0,0
1991,4,10,22,0,0
1991,4,10,23,0,0
1991,4,10,24,0,0
1991,4,11,1,0,0
1991,4,11,2,0,0
1991,4,11,3,0,0
1991,4,11,4,0,0
1991,4,11,5,0,0
1991,4,11,6,0,0
1991,4,11,7,6,5
1991,4,11,8,56,53
1991,4,11,9,194,172
1991,4,11,10,267,231
1991,4,11,11,383,279
1991,4,11,12,617,217
1991,4,11,13,697,172
1991,4,11,14,572,264
1991,4,11,15,153,146
1991,4,11,16,394,239
1991,4,11,17,347,169
1991,4,11,18,239,110
1991,4,11,19,89,61
1991,4,11,20,6,6
1991,4,11,21,0,0
1991,4,11,22,0,0
1991,4,11,23,0,0
1991,4,11,24,0,0
1991,4,12,1,0,0
1991,4,12,2,0,0
1991,4,12,3,0,0
1991,4,12,4,0,0
1991,4,12,5,0,0
1991,4,12,6,0,0
1991,4,12,7,42,38
1991,4,12,8,169,107
1991,4,12,9,328,145
1991,4,12,10,483,153
1991,4,12,11,608,152
1991,4,12,12,697,141
1991,4,12,13,731,140
1991,4,12,14,711,144
1991,4,12,15,636,156
1991,4,12,16,514,167
1991,4,12,17,367,160
1991,4,12,18,211,127
1991,4,12,19,69,62
1991,4,12,20,3,3
1991,4,12,21,0,0
1991,4,12,22,0,0
1991,4,12,23,0,0
1991,4,12,24,0,0
1991,4,13,1,0,0
1991,4,13,2,0,0
1991,4,13,3,0,0
1991,4,13,4,0,0
1991,4,13,5,0,0
1991,4,13,6,0,0
1991,4,13,7,47,42
1991,4,13,8,156,113
1991,4,13,9,319,154
1991,4,13,10,472,169
1991,4,13,11,597,169
1991,4,13,12,683,163
1991,4,13,13,733,143
1991,4,13,14,714,146
1991,4,13,15,647,148
1991,4,13,16,531,156
1991,4,13,17,400,138
1991,4,13,18,192,134
1991,4,13,19,81,66
1991,4,13,20,6,6
1991,4,13,21,0,0
1991,4,13,22,0,0
1991,4,13,23,0,0
1991,4,13,24,0,0
1991,4,14,1,0,0
1991,4,14,2,0,0
1991,4,14,3,0,0
1991,4,14,4,0,0
1991,4,14,5,0,0
1991,4,14,6,0,0
1991,4,14,7,44,41
1991,4,14,8,128,114
1991,4,14,9,281,176
1991,4,14,10,483,164
1991,4,14,11,631,139
1991,4,14,12,706,143
1991,4,14,13,722,160
1991,4,14,14,731,132
1991,4,14,15,664,135
1991,4,14,16,586,104
1991,4,14,17,342,181
1991,4,14,18,186,137
1991,4,14,19,86,68
1991,4,14,20,6,6
1991,4,14,21,0,0
1991,4,14,22,0,0
1991,4,14,23,0,0
1991,4,14,24,0,0
1991,4,15,1,0,0
1991,4,15,2,0,0
1991,4,15,3,0,0
1991,4,15,4,0,0
1991,4,15,5,0,0
1991,4,15,6,3,3
1991,4,15,7,67,48
1991,4,15,8,211,101
1991,4,15,9,372,125
1991,4,15,10,519,135
1991,4,15,11,644,129
1991,4,15,12,733,130
1991,4,15,13,764,135
1991,4,15,14,739,131
1991,4,15,15,664,140
1991,4,15,16,542,154
1991,4,15,17,394,151
1991,4,15,18,242,122
1991,4,15,19,100,68
1991,4,15,20,11,11
1991,4,15,21,0,0
1991,4,15,22,0,0
1991,4,15,23,0,0
1991,4,15,24,0,0
1991,4,16,1,0,0
1991,4,16,2,0,0
1991,4,16,3,0,0
1991,4,16,4,0,0
1991,4,16,5,0,0
1991,4,16,6,0,0
1991,4,16,7,56,49
1991,4,16,8,192,114
1991,4,16,9,375,128
1991,4,16,10,511,149
1991,4,16,11,636,145
1991,4,16,12,714,145
1991,4,16,13,758,134
1991,4,16,14,725,148
1991,4,16,15,664,144
1991,4,16,16,553,147
1991,4,16,17,417,136
1991,4,16,18,239,126
1991,4,16,19,78,70
1991,4,16,20,6,6
1991,4,16,21,0,0
1991,4,16,22,0,0
1991,4,16,23,0,0
1991,4,16,24,0,0
1991,4,17,1,0,0
1991,4,17,2,0,0
1991,4,17,3,0,0
1991,4,17,4,0,0
1991,4,17,5,0,0
1991,4,17,6,3,3
1991,4,17,7,67,53
1991,4,17,8,211,109
1991,4,17,9,375,133
1991,4,17,10,522,143
1991,4,17,11,644,141
1991,4,17,12,731,131
1991,4,17,13,758,134
1991,4,17,14,744,132
1991,4,17,15,678,133
1991,4,17,16,553,151
1991,4,17,17,419,137
1991,4,17,18,250,124
1991,4,17,19,100,73
1991,4,17,20,8,8
1991,4,17,21,0,0
1991,4,17,22,0,0
1991,4,17,23,0,0
1991,4,17,24,0,0
1991,4,18,1,0,0
1991,4,18,2,0,0
1991,4,18,3,0,0
1991,4,18,4,0,0
1991,4,18,5,0,0
1991,4,18,6,3,3
1991,4,18,7,64,55
1991,4,18,8,208,114
1991,4,18,9,381,134
1991,4,18,10,458,202
1991,4,18,11,625,167
1991,4,18,12,742,131
1991,4,18,13,769,136
1991,4,18,14,753,133
1991,4,18,15,681,135
1991,4,18,16,575,132
1991,4,18,17,439,123
1991,4,18,18,281,106
1991,4,18,19,103,74
1991,4,18,20,11,11
1991,4,18,21,0,0
1991,4,18,22,0,0
1991,4,18,23,0,0
1991,4,18,24,0,0
1991,4,19,1,0,0
1991,4,19,2,0,0
1991,4,19,3,0,0
1991,4,19,4,0,0
1991,4,19,5,0,0
1991,4,19,6,0,0
1991,4,19,7,58,53
1991,4,19,8,186,125
1991,4,19,9,272,192
1991,4,19,10,247,227
1991,4,19,11,400,295
1991,4,19,12,344,314
1991,4,19,13,231,218
1991,4,19,14,253,237
1991,4,19,15,489,286
1991,4,19,16,408,253
1991,4,19,17,244,208
1991,4,19,18,81,77
1991,4,19,19,47,45
1991,4,19,20,0,0
1991,4,19,21,0,0
1991,4,19,22,0,0
1991,4,19,23,0,0
1991,4,19,24,0,0
1991,4,20,1,0,0
1991,4,20,2,0,0
1991,4,20,3,0,0
1991,4,20,4,0,0
1991,4,20,5,0,0
1991,4,20,6,3,3
1991,4,20,7,64,58
1991,4,20,8,206,123
1991,4,20,9,328,177
1991,4,20,10,531,151
1991,4,20,11,625,177
1991,4,20,12,714,165
1991,4,20,13,781,138
1991,4,20,14,761,135
1991,4,20,15,686,138
1991,4,20,16,556,161
1991,4,20,17,297,210
1991,4,20,18,117,109
1991,4,20,19,44,42
1991,4,20,20,6,5
1991,4,20,21,0,0
1991,4,20,22,0,0
1991,4,20,23,0,0
1991,4,20,24,0,0
1991,4,21,1,0,0
1991,4,21,2,0,0
1991,4,21,3,0,0
1991,4,21,4,0,0
1991,4,21,5,0,0
1991,4,21,6,6,6
1991,4,21,7,78,62
1991,4,21,8,194,129
1991,4,21,9,314,186
1991,4,21,10,475,202
1991,4,21,11,575,225
1991,4,21,12,681,204
1991,4,21,13,722,193
1991,4,21,14,706,192
1991,4,21,15,614,214
1991,4,21,16,525,192
1991,4,21,17,364,190
1991,4,21,18,206,149
1991,4,21,19,89,79
1991,4,21,20,14,13
1991,4,21,21,0,0
1991,4,21,22,0,0
1991,4,21,23,0,0
1991,4,21,24,0,0
1991,4,22,1,0,0
1991,4,22,2,0,0
1991,4,22,3,0,0
1991,4,22,4,0,0
1991,4,22,5,0,0
1991,4,22,6,0,0
1991,4,22,7,22,22
1991,4,22,8,150,132
1991,4,22,9,225,197
1991,4,22,10,378,251
1991,4,22,11,644,167
1991,4,22,12,714,175
1991,4,22,13,758,159
1991,4,22,14,733,167
1991,4,22,15,678,156
1991,4,22,16,578,147
1991,4,22,17,442,137
1991,4,22,18,283,119
1991,4,22,19,122,80
1991,4,22,20,17,16
1991,4,22,21,0,0
1991,4,22,22,0,0
1991,4,22,23,0,0
1991,4,22,24,0,0
1991,4,23,1,0,0
1991,4,23,2,0,0
1991,4,23,3,0,0
1991,4,23,4,0,0
1991,4,23,5,0,0
1991,4,23,6,3,3
1991,4,23,7,36,35
1991,4,23,8,119,111
1991,4,23,9,386,153
1991,4,23,10,533,163
1991,4,23,11,647,168
1991,4,23,12,719,173
1991,4,23,13,744,179
1991,4,23,14,714,191
1991,4,23,15,644,194
1991,4,23,16,536,190
1991,4,23,17,397,176
1991,4,23,18,250,141
1991,4,23,19,108,84
1991,4,23,20,14,13
1991,4,23,21,0,0
1991,4,23,22,0,0
1991,4,23,23,0,0
1991,4,23,24,0,0
1991,4,24,1,0,0
1991,4,24,2,0,0
1991,4,24,3,0,0
1991,4,24,4,0,0
1991,4,24,5,0,0
1991,4,24,6,8,8
1991,4,24,7,78,68
1991,4,24,8,247,117
1991,4,24,9,356,177
1991,4,24,10,533,167
1991,4,24,11,647,173
1991,4,24,12,731,166
1991,4,24,13,758,168
1991,4,24,14,675,232
1991,4,24,15,514,288
1991,4,24,16,550,182
1991,4,24,17,400,177
1991,4,24,18,200,154
1991,4,24,19,86,79
1991,4,24,20,6,5
1991,4,24,21,0,0
1991,4,24,22,0,0
1991,4,24,23,0,0
1991,4,24,24,0,0
1991,4,25,1,0,0
1991,4,25,2,0,0
1991,4,25,3,0,0
1991,4,25,4,0,0
1991,4,25,5,0,0
1991,4,25,6,6,6
1991,4,25,7,39,37
1991,4,25,8,139,128
1991,4,25,9,297,202
1991,4,25,10,342,262
1991,4,25,11,400,306
1991,4,25,12,625,265
1991,4,25,13,514,337
1991,4,25,14,375,332
1991,4,25,15,222,209
1991,4,25,16,103,100
1991,4,25,17,56,54
1991,4,25,18,42,41
1991,4,25,19,22,22
1991,4,25,20,0,0
1991,4,25,21,0,0
1991,4,25,22,0,0
1991,4,25,23,0,0
1991,4,25,24,0,0
1991,4,26,1,0,0
1991,4,26,2,0,0
1991,4,26,3,0,0
1991,4,26,4,0,0
1991,4,26,5,0,0
1991,4,26,6,0,0
1991,4,26,7,39,37
1991,4,26,8,67,64
1991,4,26,9,67,65
1991,4,26,10,78,76
1991,4,26,11,161,154
1991,4,26,12,106,103
1991,4,26,13,131,127
1991,4,26,14,111,108
1991,4,26,15,117,113
1991,4,26,16,39,38
1991,4,26,17,25,25
1991,4,26,18,22,22
1991,4,26,19,31,30
1991,4,26,20,39,37
1991,4,26,21,0,0
1991,4,26,22,0,0
1991,4,26,23,0,0
1991,4,26,24,0,0
1991,4,27,1,0,0
1991,4,27,2,0,0
1991,4,27,3,0,0
1991,4,27,4,0,0
1991,4,27,5,0,0
1991,4,27,6,0,0
1991,4,27,7,33,32
1991,4,27,8,183,144
1991,4,27,9,181,168
1991,4,27,10,233,216
1991,4,27,11,275,255
1991,4,27,12,306,283
1991,4,27,13,431,348
1991,4,27,14,528,327
1991,4,27,15,617,232
1991,4,27,16,572,172
1991,4,27,17,300,222
1991,4,27,18,192,158
1991,4,27,19,100,89
1991,4,27,20,19,18
1991,4,27,21,0,0
1991,4,27,22,0,0
1991,4,27,23,0,0
1991,4,27,24,0,0
1991,4,28,1,0,0
1991,4,28,2,0,0
1991,4,28,3,0,0
1991,4,28,4,0,0
1991,4,28,5,0,0
1991,4,28,6,3,3
1991,4,28,7,28,27
1991,4,28,8,75,72
1991,4,28,9,56,54
1991,4,28,10,206,193
1991,4,28,11,333,302
1991,4,28,12,331,304
1991,4,28,13,419,348
1991,4,28,14,719,204
1991,4,28,15,528,291
1991,4,28,16,447,259
1991,4,28,17,158,149
1991,4,28,18,39,38
1991,4,28,19,31,30
1991,4,28,20,8,8
1991,4,28,21,0,0
1991,4,28,22,0,0
1991,4,28,23,0,0
1991,4,28,24,0,0
1991,4,29,1,0,0
1991,4,29,2,0,0
1991,4,29,3,0,0
1991,4,29,4,0,0
1991,4,29,5,0,0
1991,4,29,6,6,5
1991,4,29,7,36,35
1991,4,29,8,67,64
1991,4,29,9,208,192
1991,4,29,10,431,252
1991,4,29,11,653,188
1991,4,29,12,839,148
1991,4,29,13,575,324
1991,4,29,14,764,161
1991,4,29,15,686,174
1991,4,29,16,586,166
1991,4,29,17,469,138
1991,4,29,18,306,127
1991,4,29,19,142,91
1991,4,29,20,25,23
1991,4,29,21,0,0
1991,4,29,22,0,0
1991,4,29,23,0,0
1991,4,29,24,0,0
1991,4,30,1,0,0
1991,4,30,2,0,0
1991,4,30,3,0,0
1991,4,30,4,0,0
1991,4,30,5,0,0
1991,4,30,6,8,8
1991,4,30,7,42,40
1991,4,30,8,97,92
1991,4,30,9,139,132
1991,4,30,10,181,171
1991,4,30,11,186,177
1991,4,30,12,128,124
1991,4,30,13,69,68
1991,4,30,14,250,235
1991,4,30,15,158,152
1991,4,30,16,133,128
1991,4,30,17,186,174
1991,4,30,18,189,162
1991,4,30,19,39,38
1991,4,30,20,11,11
1991,4,30,21,0,0
1991,4,30,22,0,0
1991,4,30,23,0,0
1991,4,30,24,0,0
1988,5,1,1,0,0
1988,5,1,2,0,0
1988,5,1,3,0,0
1988,5,1,4,0,0
1988,5,1,5,0,0
1988,5,1,6,3,3
1988,5,1,7,3,3
1988,5,1,8,25,25
1988,5,1,9,33,33
1988,5,1,10,50,49
1988,5,1,11,72,71
1988,5,1,12,142,137
1988,5,1,13,236,223
1988,5,1,14,261,245
1988,5,1,15,433,322
1988,5,1,16,392,281
1988,5,1,17,439,174
1988,5,1,18,122,115
1988,5,1,19,36,35
1988,5,1,20,17,16
1988,5,1,21,0,0
1988,5,1,22,0,0
1988,5,1,23,0,0
1988,5,1,24,0,0
1988,5,2,1,0,0
1988,5,2,2,0,0
1988,5,2,3,0,0
1988,5,2,4,0,0
1988,5,2,5,0,0
1988,5,2,6,17,15
1988,5,2,7,114,87
1988,5,2,8,225,152
1988,5,2,9,314,216
1988,5,2,10,322,272
1988,5,2,11,364,314
1988,5,2,12,244,230
1988,5,2,13,250,236
1988,5,2,14,586,316
1988,5,2,15,483,316
1988,5,2,16,372,284
1988,5,2,17,311,230
1988,5,2,18,347,106
1988,5,2,19,175,87
1988,5,2,20,44,32
1988,5,2,21,0,0
1988,5,2,22,0,0
1988,5,2,23,0,0
1988,5,2,24,0,0
1988,5,3,1,0,0
1988,5,3,2,0,0
1988,5,3,3,0,0
1988,5,3,4,0,0
1988,5,3,5,0,0
1988,5,3,6,8,8
1988,5,3,7,100,87
1988,5,3,8,200,157
1988,5,3,9,311,218
1988,5,3,10,400,271
1988,5,3,11,733,130
1988,5,3,12,700,233
1988,5,3,13,842,149
1988,5,3,14,764,179
1988,5,3,15,603,262
1988,5,3,16,644,121
1988,5,3,17,517,107
1988,5,3,18,347,109
1988,5,3,19,167,94
1988,5,3,20,47,34
1988,5,3,21,0,0
1988,5,3,22,0,0
1988,5,3,23,0,0
1988,5,3,24,0,0
1988,5,4,1,0,0
1988,5,4,2,0,0
1988,5,4,3,0,0
1988,5,4,4,0,0
1988,5,4,5,0,0
1988,5,4,6,22,20
1988,5,4,7,125,90
1988,5,4,8,281,136
1988,5,4,9,444,153
1988,5,4,10,583,164
1988,5,4,11,739,131
1988,5,4,12,800,142
1988,5,4,13,828,147
1988,5,4,14,681,260
1988,5,4,15,753,133
1988,5,4,16,453,271
1988,5,4,17,436,185
1988,5,4,18,256,166
1988,5,4,19,125,103
1988,5,4,20,44,36
1988,5,4,21,0,0
1988,5,4,22,0,0
1988,5,4,23,0,0
1988,5,4,24,0,0
1988,5,5,1,0,0
1988,5,5,2,0,0
1988,5,5,3,0,0
1988,5,5,4,0,0
1988,5,5,5,0,0
1988,5,5,6,22,21
1988,5,5,7,117,92
1988,5,5,8,261,148
1988,5,5,9,411,182
1988,5,5,10,550,198
1988,5,5,11,669,197
1988,5,5,12,767,173
1988,5,5,13,783,185
1988,5,5,14,714,235
1988,5,5,15,578,282
1988,5,5,16,508,247
1988,5,5,17,442,184
1988,5,5,18,286,158
1988,5,5,19,131,105
1988,5,5,20,56,36
1988,5,5,21,0,0
1988,5,5,22,0,0
1988,5,5,23,0,0
1988,5,5,24,0,0
1988,5,6,1,0,0
1988,5,6,2,0,0
1988,5,6,3,0,0
1988,5,6,4,0,0
1988,5,6,5,0,0
1988,5,6,6,11,11
1988,5,6,7,97,89
1988,5,6,8,278,143
1988,5,6,9,392,196
1988,5,6,10,575,179
1988,5,6,11,664,205
1988,5,6,12,544,335
1988,5,6,13,758,214
1988,5,6,14,794,154
1988,5,6,15,725,160
1988,5,6,16,619,159
1988,5,6,17,400,212
1988,5,6,18,172,158
1988,5,6,19,97,90
1988,5,6,20,14,13
1988,5,6,21,0,0
1988,5,6,22,0,0
1988,5,6,23,0,0
1988,5,6,24,0,0
1988,5,7,1,0,0
1988,5,7,2,0,0
1988,5,7,3,0,0
1988,5,7,4,0,0
1988,5,7,5,0,0
1988,5,7,6,6,5
1988,5,7,7,25,24
1988,5,7,8,89,85
1988,5,7,9,125,119
1988,5,7,10,189,178
1988,5,7,11,378,321
1988,5,7,12,381,343
1988,5,7,13,292,272
1988,5,7,14,228,216
1988,5,7,15,211,200
1988,5,7,16,156,149
1988,5,7,17,236,217
1988,5,7,18,247,173
1988,5,7,19,169,103
1988,5,7,20,50,40
1988,5,7,21,3,3
1988,5,7,22,0,0
1988,5,7,23,0,0
1988,5,7,24,0,0
1988,5,8,1,0,0
1988,5,8,2,0,0
1988,5,8,3,0,0
1988,5,8,4,0,0
1988,5,8,5,0,0
1988,5,8,6,0,0
1988,5,8,7,11,11
1988,5,8,8,42,41
1988,5,8,9,192,178
1988,5,8,10,228,213
1988,5,8,11,142,137
1988,5,8,12,161,155
1988,5,8,13,228,216
1988,5,8,14,489,354
1988,5,8,15,492,323
1988,5,8,16,444,281
1988,5,8,17,408,212
1988,5,8,18,306,155
1988,5,8,19,144,109
1988,5,8,20,53,42
1988,5,8,21,3,3
1988,5,8,22,0,0
1988,5,8,23,0,0
1988,5,8,24,0,0
1988,5,9,1,0,0
1988,5,9,2,0,0
1988,5,9,3,0,0
1988,5,9,4,0,0
1988,5,9,5,0,0
1988,5,9,6,11,11
1988,5,9,7,53,50
1988,5,9,8,94,90
1988,5,9,9,231,212
1988,5,9,10,158,151
1988,5,9,11,244,229
1988,5,9,12,133,129
1988,5,9,13,58,58
1988,5,9,14,97,95
1988,5,9,15,128,124
1988,5,9,16,58,57
1988,5,9,17,28,28
1988,5,9,18,42,41
1988,5,9,19,14,14
1988,5,9,20,3,3
1988,5,9,21,0,0
1988,5,9,22,0,0
1988,5,9,23,0,0
1988,5,9,24,0,0
1988,5,10,1,0,0
1988,5,10,2,0,0
1988,5,10,3,0,0
1988,5,10,4,0,0
1988,5,10,5,0,0
1988,5,10,6,17,16
1988,5,10,7,67,63
1988,5,10,8,247,163
1988,5,10,9,217,200
1988,5,10,10,539,221
1988,5,10,11,458,324
1988,5,10,12,606,316
1988,5,10,13,631,321
1988,5,10,14,469,357
1988,5,10,15,444,333
1988,5,10,16,431,287
1988,5,10,17,219,203
1988,5,10,18,64,62
1988,5,10,19,97,90
1988,5,10,20,0,0
1988,5,10,21,0,0
1988,5,10,22,0,0
1988,5,10,23,0,0
1988,5,10,24,0,0
1988,5,11,1,0,0
1988,5,11,2,0,0
1988,5,11,3,0,0
1988,5,11,4,0,0
1988,5,11,5,0,0
1988,5,11,6,19,19
1988,5,11,7,81,75
1988,5,11,8,267,159
1988,5,11,9,233,214
1988,5,11,10,400,283
1988,5,11,11,519,310
1988,5,11,12,669,278
1988,5,11,13,614,331
1988,5,11,14,356,327
1988,5,11,15,553,306
1988,5,11,16,506,261
1988,5,11,17,322,242
1988,5,11,18,233,180
1988,5,11,19,128,112
1988,5,11,20,50,46
1988,5,11,21,3,3
1988,5,11,22,0,0
1988,5,11,23,0,0
1988,5,11,24,0,0
1988,5,12,1,0,0
1988,5,12,2,0,0
1988,5,12,3,0,0
1988,5,12,4,0,0
1988,5,12,5,0,0
1988,5,12,6,14,13
1988,5,12,7,53,51
1988,5,12,8,156,144
1988,5,12,9,308,232
1988,5,12,10,203,191
1988,5,12,11,114,111
1988,5,12,12,106,103
1988,5,12,13,89,87
1988,5,12,14,142,137
1988,5,12,15,94,92
1988,5,12,16,67,65
1988,5,12,17,44,44
1988,5,12,18,44,44
1988,5,12,19,67,64
1988,5,12,20,25,24
1988,5,12,21,3,3
1988,5,12,22,0,0
1988,5,12,23,0,0
1988,5,12,24,0,0
1988,5,13,1,0,0
1988,5,13,2,0,0
1988,5,13,3,0,0
1988,5,13,4,0,0
1988,5,13,5,0,0
1988,5,13,6,6,5
1988,5,13,7,56,53
1988,5,13,8,144,134
1988,5,13,9,258,229
1988,5,13,10,358,288
1988,5,13,11,414,330
1988,5,13,12,650,295
1988,5,13,13,758,232
1988,5,13,14,758,213
1988,5,13,15,756,147
1988,5,13,16,644,155
1988,5,13,17,503,156
1988,5,13,18,339,147
1988,5,13,19,181,112
1988,5,13,20,61,50
1988,5,13,21,3,3
1988,5,13,22,0,0
1988,5,13,23,0,0
1988,5,13,24,0,0
1988,5,14,1,0,0
1988,5,14,2,0,0
1988,5,14,3,0,0
1988,5,14,4,0,0
1988,5,14,5,0,0
1988,5,14,6,44,39
1988,5,14,7,158,103
1988,5,14,8,308,145
1988,5,14,9,461,169
1988,5,14,10,606,173
1988,5,14,11,719,172
1988,5,14,12,792,172
1988,5,14,13,825,165
1988,5,14,14,811,159
1988,5,14,15,756,150
1988,5,14,16,642,161
1988,5,14,17,500,161
1988,5,14,18,347,144
1988,5,14,19,186,112
1988,5,14,20,69,51
1988,5,14,21,6,6
1988,5,14,22,0,0
1988,5,14,23,0,0
1988,5,14,24,0,0
1988,5,15,1,0,0
1988,5,15,2,0,0
1988,5,15,3,0,0
1988,5,15,4,0,0
1988,5,15,5,0,0
1988,5,15,6,36,33
