Hour,T
4090,28.2
4091,29.6
4092,31.4
4093,32.3
4094,32.7
4095,32.7
4096,32.7
4097,33.0
4098,31.9
4099,30.3
4100,27.7
4101,24.7
4102,22.6
4103,20.9
4104,19.9
4105,19.6
4106,18.8
4107,18.7
4108,20.4
4109,19.8
4110,20.3
4111,20.8
4112,21.4
4113,22.3
4114,23.8
4115,24.4
4116,25.2
4117,25.0
4118,25.4
4119,21.2
4120,20.1
4121,19.6
4122,19.8
4123,20.4
4124,19.2
4125,18.4
4126,18.0
4127,17.0
4128,16.4
4129,16.2
4130,15.7
4131,15.1
4132,14.9
4133,14.8
4134,15.8
4135,16.0
4136,16.0
4137,16.8
4138,16.8
4139,17.1
4140,17.5
4141,13.8
4142,18.5
4143,19.8
4144,18.7
4145,16.3
4146,17.2
4147,17.9
4148,17.4
4149,16.2
4150,15.0
4151,15.2
4152,14.7
4153,14.3
4154,14.1
4155,14.7
4156,14.4
4157,14.4
4158,13.5
4159,13.8
4160,15.1
4161,14.8
4162,15.9
4163,14.5
4164,15.4
4165,17.3
4166,17.4
4167,18.1
4168,18.0
4169,17.2
4170,17.5
4171,16.4
4172,15.9
4173,13.9
4174,12.6
4175,12.4
4176,12.1
4177,12.1
4178,12.1
4179,11.9
4180,12.1
4181,11.9
4182,11.7
4183,13.4
4184,13.8
4185,13.5
4186,12.5
4187,13.2
4188,12.9
4189,14.8
4190,15.7
4191,16.8
4192,17.1
4193,15.9
4194,15.2
4195,14.6
4196,14.0
4197,13.3
4198,12.3
4199,11.9
4200,11.7
4201,12.0
4202,11.6
4203,11.3
4204,10.7
4205,11.2
4206,11.6
4207,12.6
4208,12.5
4209,13.0
4210,13.1
4211,14.2
4212,13.8
4213,14.4
4214,13.8
4215,14.1
4216,14.5
4217,14.1
4218,13.7
4219,13.3
4220,12.8
4221,12.2
4222,12.1
4223,12.0
4224,11.6
4225,11.6
4226,11.4
4227,11.1
4228,11.2
4229,11.6
4230,11.8
4231,12.1
4232,13.3
4233,12.8
4234,14.2
4235,14.1
4236,14.7
4237,15.0
4238,14.9
4239,15.5
4240,14.6
4241,14.8
4242,13.8
4243,13.3
4244,12.6
4245,11.8
4246,9.4
4247,8.0
4248,7.8
4249,7.1
4250,5.8
4251,5.1
4252,6.3
4253,7.3
4254,8.4
4255,11.4
4256,13.6
4257,14.1
4258,14.6
4259,15.5
4260,15.6
4261,15.6
4262,16.0
4263,16.7
4264,16.1
4265,16.6
4266,15.7
4267,15.7
4268,14.1
4269,12.7
4270,10.9
4271,11.6
4272,8.8
4273,7.7
4274,7.4
4275,7.0
4276,7.9
4277,9.4
4278,10.8
4279,12.2
4280,13.8
4281,14.0
4282,13.4
4283,14.2
4284,14.8
4285,15.6
4286,16.4
4287,16.0
4288,15.9
4289,16.1
4290,14.9
4291,13.9
4292,13.0
4293,12.3
4294,11.4
4295,10.2
4296,9.2
4297,8.6
4298,9.1
4299,10.9
4300,11.3
4301,11.1
4302,11.7
4303,12.3
4304,12.4
4305,13.6
4306,14.3
4307,15.8
4308,15.8
4309,17.2
4310,16.1
4311,16.4
4312,16.0
4313,15.7
4314,15.3
4315,14.3
4316,13.4
4317,12.9
4318,12.4
4319,11.9
4320,9.6
4321,8.4
4322,6.7
4323,6.1
4324,6.2
4325,7.6
4326,9.6
4327,12.2
4328,14.2
4329,14.2
4330,15.1
4331,15.9
4332,17.2
4333,18.0
4334,19.6
4335,19.1
4336,18.9
4337,19.2
4338,19.1
4339,18.5
4340,17.3
4341,16.3
4342,15.3
4343,13.1
4344,12.4
4345,12.7
4346,12.7
4347,11.8
4348,11.0
4349,11.2
4350,11.4
4351,11.3
4352,11.8
4353,12.7
4354,13.0
4355,13.7
4356,14.0
4357,13.7
4358,13.9
4359,14.3
4360,14.3
4361,14.1
4362,14.0
4363,14.5
4364,13.9
4365,13.9
4366,13.2
4367,12.6
4368,12.8
4369,12.5
4370,12.5
4371,12.8
4372,12.3
4373,12.2
4374,12.5
4375,12.6
4376,13.1
4377,14.4
4378,13.9
4379,15.8
4380,15.1
4381,16.9
4382,18.1
4383,16.4
4384,15.6
4385,13.8
4386,15.6
4387,15.3
4388,13.5
4389,14.0
4390,13.8
4391,13.9
4392,12.9
4393,12.5
4394,12.4
4395,12.1
4396,12.1
4397,12.5
4398,12.5
4399,12.7
4400,12.8
4401,13.3
4402,14.0
4403,14.4
4404,14.8
4405,14.8
4406,15.0
4407,15.1
4408,15.6
4409,16.1
4410,16.8
4411,16.4
4412,15.7
4413,14.4
4414,14.0
4415,14.0
4416,13.3
4417,12.5
4418,12.9
4419,12.6
4420,13.2
4421,13.4
4422,13.8
4423,14.1
4424,15.7
4425,16.7
4426,17.4
4427,16.4
4428,17.9
4429,18.3
4430,19.0
4431,18.9
4432,17.9
4433,18.0
4434,17.7
4435,17.4
4436,15.9
4437,15.0
4438,13.2
4439,12.5
4440,13.2
4441,13.6
4442,13.6
4443,13.4
4444,13.5
4445,13.2
4446,13.6
4447,14.6
4448,15.5
4449,16.3
4450,16.6
4451,17.1
4452,18.0
4453,19.2
4454,20.3
4455,19.6
4456,17.8
4457,16.3
4458,16.6
4459,15.3
4460,14.8
4461,14.0
4462,14.0
4463,14.2
4464,14.0
4465,14.2
4466,14.0
4467,14.1
4468,14.1
4469,14.1
4470,14.4
4471,14.8
4472,15.8
4473,16.9
4474,18.5
4475,18.4
4476,18.6
4477,18.3
4478,18.2
4479,19.7
4480,18.8
4481,18.6
4482,18.0
4483,16.9
4484,16.1
4485,15.5
4486,14.9
4487,13.4
4488,13.1
4489,11.8
4490,11.9
4491,12.9
4492,12.1
4493,12.7
4494,13.6
4495,14.4
4496,15.5
4497,15.5
4498,15.7
4499,16.7
4500,17.8
4501,18.6
4502,18.1
4503,17.5
4504,18.2
4505,17.2
4506,17.2
4507,17.0
4508,17.1
4509,16.0
4510,16.1
4511,15.3
4512,15.0
4513,15.0
4514,14.7
4515,12.5
4516,11.8
4517,11.9
4518,13.9
4519,15.3
4520,17.5
4521,19.3
4522,20.9
4523,22.0
4524,22.5
4525,23.3
4526,23.0
4527,23.0
4528,23.8
4529,23.6
4530,23.4
4531,22.0
4532,20.2
4533,18.5
4534,17.0
4535,17.2
4536,16.8
4537,15.3
4538,15.4
4539,14.9
4540,15.3
4541,16.0
4542,18.5
4543,18.8
4544,21.2
4545,21.5
4546,20.5
4547,18.7
4548,20.3
4549,23.0
4550,24.9
4551,25.3
4552,24.0
4553,19.8
4554,19.9
4555,18.8
4556,18.6
4557,17.3
4558,15.9
4559,15.7
4560,15.9
4561,16.8
4562,15.7
4563,15.0
4564,14.6
4565,14.2
4566,14.0
4567,14.1
4568,14.4
4569,14.6
4570,14.9
4571,15.3
4572,14.8
4573,15.2
4574,14.6
4575,16.0
4576,15.3
4577,16.5
4578,16.0
4579,17.1
4580,15.3
4581,15.0
4582,12.8
4583,11.1
4584,11.6
4585,11.2
4586,10.7
4587,10.9
4588,10.9
4589,11.0
4590,12.4
4591,14.3
4592,15.0
4593,16.3
4594,16.5
4595,18.4
4596,19.3
4597,19.2
4598,19.8
4599,17.6
4600,18.1
4601,19.1
4602,19.7
4603,18.3
4604,16.8
4605,13.6
4606,11.7
4607,11.5
4608,10.9
4609,10.0
4610,9.9
4611,8.6
4612,9.2
4613,9.1
4614,12.4
4615,14.5
4616,16.7
4617,19.0
4618,19.8
4619,19.2
4620,20.3
4621,20.5
4622,21.1
4623,21.2
4624,21.5
4625,21.2
4626,20.9
4627,19.6
4628,18.0
4629,16.9
4630,16.2
4631,15.3
4632,13.9
4633,13.9
4634,14.4
4635,13.9
4636,13.4
4637,13.1
4638,14.1
4639,16.9
4640,18.7
4641,19.7
4642,20.0
4643,20.6
4644,21.0
4645,21.1
4646,21.0
4647,21.1
4648,20.0
4649,19.9
4650,19.2
4651,18.7
4652,17.6
4653,17.2
4654,16.9
4655,16.1
4656,15.9
4657,15.8
4658,15.8
4659,15.7
4660,16.0
4661,16.2
4662,16.5
4663,17.0
4664,17.8
4665,18.3
4666,19.8
4667,21.2
4668,21.4
4669,22.4
4670,23.0
4671,22.9
4672,22.8
4673,22.6
4674,22.4
4675,21.7
4676,19.6
4677,18.4
4678,18.2
4679,15.3
4680,15.0
4681,15.0
4682,14.7
4683,12.5
4684,11.8
4685,11.9
4686,13.9
4687,15.3
4688,17.5
4689,19.3
4690,20.9
4691,22.0
4692,22.5
4693,23.3
4694,23.0
4695,23.0
4696,23.8
4697,23.6
4698,23.4
4699,22.0
4700,20.2
4701,18.5
4702,17.0
4703,15.3
4704,15.0
4705,15.0
4706,14.7
4707,12.5
4708,11.8
4709,11.9
4710,13.9
4711,15.3
4712,17.5
4713,19.3
4714,20.9
4715,22.0
4716,22.5
4717,23.3
4718,23.5
4719,24.2
4720,24.9
4721,23.6
4722,23.4
4723,22.0
4724,20.2
4725,18.5
4726,17.0
4727,16.6
4728,15.8
4729,15.1
4730,14.4
4731,15.6
4732,15.9
4733,16.0
4734,16.7
4735,17.4
4736,17.8
4737,19.0
4738,19.4
4739,20.5
4740,21.1
4741,22.5
4742,22.8
4743,22.6
4744,22.2
4745,21.0
4746,20.3
4747,18.8
4748,17.8
4749,17.1
4750,16.6
4751,16.1
4752,14.5
4753,14.5
4754,14.0
4755,14.2
4756,14.7
4757,14.4
4758,14.5
4759,15.7
4760,15.9
4761,15.9
4762,17.3
4763,17.6
4764,18.3
4765,19.0
4766,19.1
4767,19.0
4768,19.5
4769,18.7
4770,18.0
4771,17.1
4772,16.4
4773,15.3
4774,14.2
4775,12.8
4776,11.7
4777,9.8
4778,10.1
4779,11.7
4780,13.1
4781,11.4
4782,13.6
4783,14.3
4784,14.9
4785,15.4
4786,15.9
4787,16.2
4788,16.9
4789,16.7
4790,17.5
4791,17.7
4792,18.6
4793,18.1
4794,17.8
4795,17.4
4796,16.5
4797,15.4
4798,13.8
4799,14.1
4800,10.5
4801,8.9
4802,9.0
4803,7.9
4804,8.3
4805,7.4
4806,9.5
4807,12.8
4808,15.3
4809,17.4
4810,18.1
4811,18.5
4812,20.2
4813,20.4
4814,21.7
4815,21.5
4816,22.1
4817,22.1
4818,20.0
4819,15.5
4820,15.8
4821,15.5
4822,15.3
4823,14.7
4824,14.4
4825,14.5
4826,14.8
4827,14.9
4828,15.0
4829,15.3
4830,14.8
4831,14.9
4832,16.3
4833,16.8
4834,14.2
4835,15.7
4836,14.0
4837,16.4
4838,16.3
4839,14.6
4840,16.4
4841,17.6
4842,16.8
4843,16.9
4844,15.9
4845,15.2
4846,14.5
4847,14.0
4848,13.5
4849,14.0
4850,14.1
4851,13.4
4852,13.0
4853,13.7
4854,14.2
4855,14.8
4856,15.4
4857,16.2
4858,16.5
4859,17.7
4860,17.8
4861,18.4
4862,19.6
4863,19.5
4864,18.3
4865,19.0
4866,17.7
4867,17.1
4868,16.7
4869,16.2
4870,15.7
4871,15.4
4872,16.3
4873,16.4
4874,16.4
4875,16.1
4876,15.9
4877,15.4
4878,15.5
4879,15.9
4880,16.4
4881,17.9
4882,18.5
4883,19.4
4884,18.3
4885,19.0
4886,19.5
4887,19.9
4888,18.4
4889,17.3
4890,16.9
4891,17.0
4892,16.3
4893,16.5
4894,16.6
4895,16.9
4896,16.9
4897,16.9
4898,16.8
4899,16.7
4900,16.7
4901,16.5
4902,16.3
4903,15.6
4904,15.7
4905,16.4
4906,18.5
4907,18.3
4908,18.3
4909,18.8
4910,18.5
4911,18.2
4912,18.8
4913,17.7
4914,17.0
4915,16.4
4916,16.2
4917,15.8
4918,15.7
4919,14.9
4920,13.7
4921,12.0
4922,11.6
4923,9.8
4924,10.5
4925,11.0
4926,12.0
4927,14.6
4928,16.7
4929,17.2
4930,17.0
4931,18.3
4932,19.4
4933,20.0
4934,19.5
4935,19.2
4936,19.4
4937,18.7
4938,17.9
4939,17.4
4940,16.9
4941,15.9
4942,15.9
4943,15.7
4944,15.4
4945,15.5
4946,15.8
4947,15.8
4948,16.0
4949,16.2
4950,16.5
4951,17.0
4952,17.8
4953,18.3
4954,19.8
4955,21.2
4956,21.4
4957,22.4
4958,23.7
4959,23.6
4960,23.2
4961,23.1
4962,22.4
4963,21.7
4964,19.6
4965,18.4
4966,18.2
4967,16.3
4968,15.1
4969,14.3
4970,14.2
4971,13.7
4972,13.7
4973,13.2
4974,15.1
4975,16.9
4976,19.4
4977,20.9
4978,22.2
4979,24.0
4980,24.2
4981,25.4
4982,25.7
4983,26.1
4984,26.7
4985,26.2
4986,26.0
4987,25.3
4988,23.6
4989,20.9
4990,19.2
4991,18.4
4992,17.5
4993,17.7
4994,17.5
4995,16.4
4996,16.0
4997,15.9
4998,17.4
4999,20.3
5000,22.6
5001,24.6
5002,26.4
5003,26.9
5004,27.9
5005,28.5
5006,29.1
5007,29.4
5008,29.4
5009,29.2
5010,29.0
5011,28.1
5012,23.9
5013,21.0
5014,19.2
5015,18.2
5016,17.9
5017,17.6
5018,17.9
5019,17.2
5020,16.4
5021,16.9
5022,17.6
5023,22.1
5024,24.5
5025,26.6
5026,28.5
5027,29.1
5028,29.7
5029,30.1
5030,30.5
5031,30.9
5032,30.7
5033,30.4
5034,29.4
5035,28.1
5036,26.3
5037,24.7
5038,22.2
5039,22.0
5040,19.0
5041,19.0
5042,17.8
5043,17.3
5044,17.0
5045,16.4
5046,17.2
5047,21.0
5048,24.4
5049,26.4
5050,28.5
5051,30.5
5052,31.7
5053,32.3
5054,32.9
5055,32.4
5056,31.7
5057,29.8
5058,30.7
5059,19.9
5060,19.4
5061,19.5
5062,19.4
5063,19.3
5064,19.2
5065,18.7
5066,17.4
5067,18.3
5068,17.4
5069,17.7
5070,18.1
5071,18.9
5072,20.7
5073,21.8
5074,22.8
5075,24.2
5076,24.6
5077,26.3
5078,25.7
5079,26.3
5080,24.6
5081,22.9
5082,22.0
5083,20.5
5084,19.7
5085,19.3
5086,18.7
5087,18.3
5088,18.0
5089,17.8
5090,17.5
5091,17.2
5092,17.0
5093,16.8
5094,17.3
5095,18.5
5096,20.1
5097,21.3
5098,23.0
5099,24.6
5100,25.3
5101,26.4
5102,25.8
5103,27.1
5104,27.7
5105,27.3
5106,25.0
5107,24.1
5108,21.3
5109,18.4
5110,18.2
5111,17.7
5112,16.8
5113,15.3
5114,14.7
5115,14.3
5116,13.9
5117,13.9
5118,14.7
5119,16.3
5120,17.7
5121,18.3
5122,19.7
5123,20.5
5124,20.8
5125,21.3
5126,21.6
5127,22.5
5128,21.4
5129,22.0
5130,21.5
5131,20.3
5132,18.8
5133,17.5
5134,17.4
5135,16.2
5136,15.6
5137,15.2
5138,15.8
5139,14.7
5140,15.0
5141,14.9
5142,15.2
5143,15.7
5144,16.4
5145,18.7
5146,18.7
5147,20.2
5148,19.4
5149,21.5
5150,21.7
5151,22.2
5152,22.5
5153,22.1
5154,17.9
5155,16.0
5156,16.2
5157,14.9
5158,14.3
5159,13.7
5160,14.1
5161,13.1
5162,12.2
5163,12.9
5164,11.6
5165,10.8
5166,11.7
5167,13.9
5168,16.1
5169,18.3
5170,18.6
5171,18.9
5172,20.6
5173,20.4
5174,20.2
5175,20.1
5176,20.1
5177,20.0
5178,19.0
5179,19.0
5180,17.8
5181,15.9
5182,15.1
5183,14.2
5184,14.1
5185,13.5
5186,13.9
5187,13.1
5188,12.5
5189,12.8
5190,13.6
5191,14.3
5192,15.5
5193,17.0
5194,18.4
5195,18.5
5196,20.3
5197,20.7
5198,20.6
5199,20.9
5200,21.0
5201,21.3
5202,20.1
5203,19.8
5204,17.6
5205,14.7
5206,13.5
5207,13.4
5208,12.5
5209,12.4
5210,11.5
5211,11.1
5212,10.9
5213,11.1
5214,11.4
5215,14.3
5216,17.4
5217,19.8
5218,19.9
5219,21.7
5220,21.2
5221,21.5
5222,21.6
5223,21.2
5224,20.6
5225,20.2
5226,19.3
5227,19.4
5228,18.8
5229,17.9
5230,17.1
5231,17.4
5232,17.4
5233,17.1
5234,16.7
5235,16.7
5236,16.7
5237,16.7
5238,16.4
5239,17.5
5240,18.7
5241,19.7
5242,20.5
5243,21.2
5244,20.8
5245,21.4
5246,20.8
5247,20.7
5248,20.8
5249,20.9
5250,21.0
5251,19.2
5252,18.4
5253,17.6
5254,17.1
5255,16.2
5256,15.3
5257,15.6
5258,15.5
5259,15.1
5260,14.7
5261,14.4
5262,14.8
5263,16.1
5264,16.1
5265,16.1
5266,18.2
5267,20.0
5268,20.1
5269,21.2
5270,21.1
5271,20.8
5272,21.3
5273,21.6
5274,19.6
5275,19.6
5276,18.0
5277,15.8
5278,14.7
5279,13.6
5280,13.5
5281,14.3
5282,12.1
5283,11.1
5284,10.7
5285,11.0
5286,12.2
5287,14.7
5288,16.4
5289,17.7
5290,18.6
5291,19.7
5292,20.1
5293,21.8
5294,22.8
5295,23.2
5296,23.3
5297,23.4
5298,23.0
5299,22.1
5300,21.0
5301,20.8
5302,19.7
5303,18.7
5304,19.4
5305,18.8
5306,18.9
5307,17.6
5308,18.5
5309,17.7
5310,17.3
5311,17.6
5312,18.0
5313,19.4
5314,19.6
5315,20.7
5316,19.5
5317,20.7
5318,18.5
5319,18.7
5320,19.0
5321,18.8
5322,19.6
5323,19.4
5324,19.1
5325,18.6
5326,18.4
5327,18.2
5328,17.7
5329,17.5
5330,17.6
5331,17.5
5332,17.3
5333,17.1
5334,17.0
5335,17.5
5336,18.5
5337,20.0
5338,20.7
5339,20.9
5340,22.5
5341,21.7
5342,22.5
5343,22.5
5344,22.4
5345,22.2
5346,21.5
5347,20.5
5348,19.2
5349,17.6
5350,15.6
5351,14.9
5352,13.7
5353,13.1
5354,12.6
5355,11.2
5356,11.7
5357,10.2
5358,10.5
5359,14.1
5360,16.9
5361,18.5
5362,20.0
5363,21.4
5364,21.6
5365,22.6
5366,22.9
5367,23.2
5368,23.0
5369,22.9
5370,22.9
5371,22.1
5372,19.1
5373,17.6
5374,14.8
5375,14.8
5376,15.3
5377,13.1
5378,12.4
5379,12.4
5380,12.3
5381,12.7
5382,13.2
5383,16.0
5384,18.5
5385,20.9
5386,22.6
5387,24.9
5388,26.3
5389,27.8
5390,28.1
5391,28.3
5392,26.7
5393,27.6
5394,27.6
5395,25.9
5396,24.9
5397,22.7
5398,23.3
5399,23.0
5400,21.9
5401,21.2
5402,21.5
5403,19.3
5404,18.4
5405,18.2
5406,18.1
5407,18.2
5408,20.0
5409,21.9
5410,23.8
5411,24.1
5412,25.2
5413,25.6
5414,25.4
5415,24.9
5416,25.0
5417,24.3
5418,22.6
5419,22.5
5420,21.1
5421,20.3
5422,20.3
5423,20.7
5424,19.6
5425,19.5
5426,19.3
5427,18.6
5428,18.6
5429,18.1
5430,18.0
5431,18.4
5432,18.7
5433,19.3
5434,20.1
5435,20.5
5436,21.0
5437,21.3
5438,21.6
5439,20.9
5440,20.4
5441,19.8
5442,19.9
5443,19.2
5444,17.7
5445,16.4
5446,19.2
5447,12.2
5448,12.1
5449,12.5
5450,13.2
5451,14.0
5452,14.3
5453,14.1
5454,14.0
5455,15.1
5456,15.7
5457,17.1
5458,19.3
5459,20.9
5460,22.0
5461,22.5
5462,21.2
5463,22.2
5464,23.3
5465,22.7
5466,21.8
5467,20.8
5468,18.5
5469,16.9
5470,17.0
5471,16.4
5472,17.9
5473,17.3
5474,17.0
5475,16.8
5476,16.8
5477,16.8
5478,15.9
5479,17.0
5480,18.5
5481,19.7
5482,21.3
5483,19.8
5484,22.3
5485,21.5
5486,20.0
5487,22.2
5488,20.9
5489,21.0
5490,19.9
5491,19.1
5492,17.2
5493,15.9
5494,12.8
5495,12.4
5496,13.4
5497,11.7
5498,12.4
5499,13.5
5500,12.8
5501,12.3
5502,11.2
5503,14.2
5504,16.3
5505,18.5
5506,19.7
5507,20.5
5508,20.8
5509,21.3
5510,22.0
5511,22.5
5512,22.2
5513,21.1
5514,20.5
5515,19.9
5516,18.4
5517,17.8
5518,17.1
5519,16.1
5520,16.3
5521,16.0
5522,15.3
5523,15.0
5524,15.2
5525,14.7
5526,14.2
5527,14.9
5528,16.3
5529,17.4
5530,19.8
5531,21.0
5532,21.1
5533,21.4
5534,23.0
5535,23.6
5536,23.8
5537,22.5
5538,21.2
5539,19.2
5540,19.6
5541,18.6
5542,18.2
5543,17.3
5544,17.2
5545,16.1
5546,15.8
5547,15.5
5548,15.4
5549,14.1
5550,12.4
5551,14.7
5552,17.4
5553,18.6
5554,18.9
5555,21.0
5556,20.9
5557,22.2
5558,22.2
5559,21.2
5560,20.6
5561,20.6
5562,19.3
5563,18.6
5564,18.0
5565,15.2
5566,15.2
5567,14.7
5568,14.2
5569,13.2
5570,13.2
5571,13.0
5572,12.5
5573,12.5
5574,12.2
5575,13.2
5576,16.0
5577,17.0
5578,17.2
5579,17.6
5580,19.7
5581,18.9
5582,19.2
5583,20.2
5584,20.1
5585,17.2
5586,16.8
5587,16.1
5588,15.6
5589,14.3
5590,14.3
5591,14.1
5592,12.5
5593,10.7
5594,10.4
5595,9.7
5596,8.8
5597,10.1
5598,9.8
5599,11.0
5600,13.0
5601,15.8
5602,18.0
5603,19.9
5604,20.2
5605,18.3
5606,19.6
5607,20.6
5608,20.6
5609,19.7
5610,20.0
5611,19.2
5612,18.1
5613,15.3
5614,13.5
5615,12.7
5616,12.1
5617,11.9
5618,10.9
5619,10.8
5620,10.1
5621,9.6
5622,10.5
5623,11.2
5624,13.1
5625,15.9
5626,17.8
5627,19.5
5628,18.9
5629,20.0
5630,20.6
5631,20.9
5632,20.8
5633,20.6
5634,20.0
5635,18.7
5636,16.6
5637,15.7
5638,14.3
5639,13.3
5640,12.0
5641,10.7
5642,9.7
5643,9.3
5644,8.6
5645,7.9
5646,7.6
5647,9.9
5648,13.6
5649,16.9
5650,19.0
5651,20.5
5652,21.2
5653,21.7
5654,22.2
5655,22.4
5656,22.4
5657,22.2
5658,21.1
5659,19.2
5660,15.6
5661,13.7
5662,12.9
5663,13.2
5664,12.8
5665,11.9
5666,10.8
5667,10.4
5668,9.9
5669,12.4
5670,13.2
5671,14.5
5672,16.4
5673,17.7
5674,18.1
5675,18.1
5676,18.5
5677,18.7
5678,19.3
5679,20.0
5680,19.8
5681,20.8
5682,20.7
5683,19.4
5684,17.8
5685,16.4
5686,14.5
5687,14.0
5688,14.7
5689,14.3
5690,14.0
5691,14.1
5692,13.5
5693,13.0
5694,12.7
5695,13.9
5696,15.9
5697,18.6
5698,20.0
5699,21.8
5700,22.9
5701,24.1
5702,24.5
5703,25.1
5704,25.6
5705,26.0
5706,25.6
5707,23.7
5708,21.7
5709,20.2
5710,19.2
5711,18.3
5712,17.1
5713,15.7
5714,14.8
5715,14.6
5716,15.3
5717,15.6
5718,16.0
5719,16.3
5720,16.6
5721,17.2
5722,18.6
5723,19.2
5724,19.6
5725,19.6
5726,19.6
5727,19.7
5728,18.4
5729,17.9
5730,17.5
5731,17.0
5732,16.2
5733,15.4
5734,14.3
5735,13.6
5736,13.7
5737,14.0
5738,13.2
5739,12.6
5740,12.7
5741,12.3
5742,13.3
5743,14.1
5744,14.7
5745,16.7
5746,17.3
5747,17.6
5748,19.0
5749,17.2
5750,18.9
5751,18.3
5752,15.0
5753,14.8
5754,15.7
5755,15.1
5756,13.3
5757,11.9
5758,10.6
5759,10.8
5760,9.7
5761,10.4
5762,10.0
5763,11.2
5764,10.2
5765,10.5
5766,10.9
5767,11.8
5768,13.7
5769,15.1
5770,17.1
5771,18.0
5772,19.0
5773,20.8
5774,20.7
5775,18.3
5776,19.8
5777,19.6
5778,19.3
5779,17.3
5780,14.2
5781,12.6
5782,11.3
5783,10.7
5784,9.7
5785,8.6
5786,8.3
5787,8.3
5788,7.5
5789,7.2
5790,7.2
5791,8.5
5792,13.2
5793,15.6
5794,17.2
5795,18.3
5796,18.6
5797,18.8
5798,18.5
5799,20.0
5800,18.8
5801,19.9
5802,18.5
5803,17.0
5804,15.2
5805,13.0
5806,11.5
5807,11.3
5808,10.5
5809,9.5
5810,8.4
5811,9.4
5812,9.5
5813,8.8
5814,8.6
5815,9.2
5816,12.5
5817,15.7
5818,16.8
5819,17.9
5820,17.6
5821,19.7
5822,19.7
5823,19.3
5824,20.0
5825,19.8
5826,18.8
5827,17.6
5828,15.1
5829,13.3
5830,13.3
5831,12.1
5832,11.0
5833,11.0
5834,10.7
5835,10.4
5836,9.7
5837,9.7
5838,9.5
5839,11.0
5840,11.2
5841,13.2
5842,15.5
5843,14.9
5844,15.7
5845,13.2
5846,12.4
5847,9.9
5848,14.3
5849,14.4
5850,14.7
5851,13.0
5852,11.6
5853,10.6
5854,10.9
5855,11.2
5856,10.7
5857,10.9
5858,11.8
5859,12.0
5860,12.2
5861,12.2
5862,12.4
5863,12.7
5864,13.0
5865,13.8
5866,15.4
5867,15.2
5868,15.3
5869,15.0
5870,13.7
5871,13.2
5872,13.3
5873,13.6
5874,14.0
5875,14.4
5876,14.8
5877,15.1
5878,15.6
5879,15.6
5880,15.8
5881,15.4
5882,14.9
5883,14.9
5884,14.5
5885,14.4
5886,14.6
5887,14.5
5888,14.7
5889,15.6
5890,16.4
5891,15.6
5892,16.6
5893,16.5
5894,15.7
5895,15.1
5896,15.3
5897,12.0
5898,12.4
5899,12.3
5900,11.6
5901,12.5
5902,11.8
5903,11.0
5904,11.2
5905,11.6
5906,10.9
5907,10.4
5908,10.6
5909,10.1
5910,10.0
5911,9.7
5912,10.0
5913,9.9
5914,11.1
5915,11.4
5916,12.1
5917,11.5
5918,12.6
5919,15.0
5920,10.7
5921,11.9
5922,11.6
5923,12.1
5924,11.1
5925,11.1
5926,12.3
5927,12.3
5928,11.9
5929,12.2
5930,12.0
5931,10.9
5932,10.7
5933,11.2
5934,10.0
5935,11.2
5936,11.7
5937,12.3
5938,10.9
5939,12.2
5940,11.5
5941,11.1
5942,12.0
5943,12.9
5944,13.1
5945,14.8
5946,14.5
5947,12.3
5948,12.1
5949,10.4
5950,9.2
5951,8.5
5952,7.8
5953,7.3
5954,7.3
5955,6.8
5956,6.7
5957,4.8
5958,4.6
5959,6.5
5960,9.3
5961,12.5
5962,14.0
5963,15.2
5964,15.7
5965,16.4
5966,17.0
5967,16.7
5968,17.0
5969,16.8
5970,16.3
5971,15.8
5972,15.5
5973,14.8
5974,15.1
5975,14.6
5976,14.3
5977,14.0
5978,13.8
5979,13.7
5980,13.1
5981,13.3
5982,13.6
5983,14.0
5984,15.0
5985,15.7
5986,17.8
5987,18.9
5988,16.1
5989,16.5
5990,15.8
5991,14.1
5992,15.2
5993,15.8
5994,15.3
5995,13.5
5996,10.8
5997,8.7
5998,7.6
5999,6.9
6000,8.9
6001,10.9
6002,11.2
6003,11.8
6004,10.6
6005,9.9
6006,9.6
6007,10.5
6008,12.0
6009,13.8
6010,15.0
6011,14.5
6012,15.3
6013,13.7
6014,13.8
6015,15.0
6016,14.7
6017,15.5
6018,14.3
6019,12.6
6020,11.1
6021,11.5
6022,11.0
6023,11.5
6024,11.0
6025,11.0
6026,11.3
6027,10.5
6028,10.1
6029,9.6
6030,9.2
6031,9.7
6032,11.8
6033,13.7
6034,15.3
6035,16.3
6036,16.3
6037,18.6
6038,17.2
6039,17.0
6040,16.5
6041,17.5
6042,15.9
6043,15.7
6044,14.9
6045,13.9
6046,13.5
6047,13.7
6048,12.8
6049,11.6
6050,11.7
6051,12.9
6052,12.8
6053,12.6
6054,12.4
6055,11.9
6056,13.2
6057,14.8
6058,17.2
6059,18.2
6060,19.1
6061,19.5
6062,19.5
6063,19.7
6064,19.6
6065,19.6
6066,18.7
6067,16.6
6068,15.3
6069,14.5
6070,14.0
6071,13.0
6072,14.1
6073,14.9
6074,15.1
6075,14.8
6076,13.8
6077,13.1
6078,13.0
6079,13.6
6080,14.8
6081,17.1
6082,18.6
6083,19.6
6084,21.3
6085,21.8
6086,20.9
6087,17.8
6088,16.2
