Hour,T
5259,18.4
5260,17.9
5261,18
5262,18.7
5263,20.6
5264,22.4
5265,24.4
5266,25.4
5267,26.5
5268,27.9
5269,28.7
5270,30.1
5271,30.6
5272,30.7
5273,30.4
5274,29.9
5275,28.5
5276,24.8
5277,23.5
5278,23.8
5279,23.3
5280,22.8
5281,22.2
5282,22
5283,21.7
5284,21.2
5285,21
5286,20.9
5287,22.2
5288,24.4
5289,26.2
5290,27.7
5291,28.9
5292,29.8
5293,31
5294,31.9
5295,32
5296,32
5297,31.4
5298,30.6
5299,29.2
5300,26.4
5301,25.9
5302,25.5
5303,24.7
5304,24.1
5305,24.2
5306,23.2
5307,22.5
5308,21.7
5309,20.7
5310,21.2
5311,22.2
5312,24.8
5313,24.9
5314,26.3
5315,27.2
5316,27.5
5317,27
5318,28.4
5319,22.3
5320,19.8
5321,19
5322,18.3
5323,18.8
5324,18.8
5325,18.9
5326,18.6
5327,18.4
5328,18.2
5329,18.2
5330,17.8
5331,18.1
5332,18.2
5333,18.3
5334,18.3
5335,18.7
5336,19.4
5337,20.4
5338,21.4
5339,22.8
5340,24.3
5341,25.5
5342,25.1
5343,25.4
5344,25.9
5345,25.9
5346,25
5347,22.8
5348,20.3
5349,17.4
5350,17.9
5351,18.7
5352,18.5
5353,18.1
5354,17.6
5355,16.9
5356,17
5357,18.4
5358,18.6
5359,19.6
5360,22.4
5361,23
5362,23.1
5363,22.3
5364,22.4
5365,20.5
5366,20.1
5367,19.9
5368,20.4
5369,18.8
5370,19
5371,18.6
5372,18.4
5373,18.1
5374,17.4
5375,17.3
5376,17.1
5377,16.4
5378,16.5
5379,16.3
5380,15.9
5381,15.9
5382,16
5383,16.2
5384,16.5
5385,16.8
5386,16.9
5387,17.4
5388,19.4
5389,18.5
5390,17.4
5391,17.9
5392,17.2
5393,17.4
5394,17
5395,16.5
5396,16.7
5397,16.6
5398,16.5
5399,16.5
5400,17.1
5401,17.3
5402,17.7
5403,17.4
5404,17.2
5405,16.5
5406,16.8
5407,17.9
5408,18.4
5409,18.2
5410,21
5411,21.3
5412,23.2
5413,23
5414,23.2
5415,23.7
5416,23.2
5417,21.8
5418,20.5
5419,20.4
5420,18.6
5421,17.7
5422,17.2
5423,15.9
5424,15.4
5425,13.9
5426,13.2
5427,14.5
5428,15.5
5429,15.7
5430,15.9
5431,16.7
5432,18.3
5433,20
5434,20.8
5435,22.2
5436,21.8
5437,23.6
5438,24.1
5439,23.6
5440,25
5441,23.3
5442,21.5
5443,19.5
5444,19
5445,18.5
5446,18.3
5447,18.1
5448,18.2
5449,18.2
5450,18
5451,18
5452,18.3
5453,18
5454,17.8
5455,17.8
5456,18.3
5457,18.2
5458,18.5
5459,19.7
5460,21.5
5461,19
5462,21.1
5463,21.1
5464,21.1
5465,20.8
5466,20.9
5467,19.6
5468,17.9
5469,15.3
5470,14.7
5471,15
5472,15.8
5473,16.1
5474,16.3
5475,16
5476,14.8
5477,14.1
5478,14.9
5479,16.8
5480,17.9
5481,19.3
5482,20.1
5483,21.2
5484,22
5485,22.2
5486,23.3
5487,23.8
5488,23.9
5489,23
5490,23.4
5491,22.9
5492,21.3
5493,19.6
5494,19.9
5495,19.5
5496,19.6
5497,18.9
5498,18.6
5499,17.8
5500,17.3
5501,17.2
5502,17.7
5503,18.7
5504,19.6
5505,20.5
5506,22.9
5507,23.1
5508,24.4
5509,25.4
5510,25.3
5511,25.8
5512,24.8
5513,24.9
5514,24
5515,23.7
5516,18.9
5517,18.9
5518,18.4
5519,18.2
5520,18.1
5521,17.8
5522,17.2
5523,17
5524,17.1
5525,17.1
5526,16.9
5527,17.5
5528,18.3
5529,18.8
5530,18.4
5531,18.8
5532,19.4
5533,20.6
5534,22.3
5535,23.1
5536,22.7
5537,21.4
5538,21.3
5539,20
5540,18.8
5541,17.9
5542,17.2
5543,16.8
5544,16
5545,15.7
5546,15.9
5547,15.7
5548,15.3
5549,15.5
5550,15.7
5551,16.1
5552,16.2
5553,16.5
5554,17.1
5555,17.8
5556,18.9
5557,18.2
5558,17.7
5559,18.1
5560,18.5
5561,18.9
5562,18.3
5563,16.1
5564,15.2
5565,15.1
5566,14.5
5567,13.4
5568,13.1
5569,13.3
5570,12.1
5571,12.4
5572,12.2
5573,13.2
5574,13.4
5575,14.8
5576,14.5
5577,14.4
5578,14.6
5579,14.4
5580,14.7
5581,17.4
5582,19.1
5583,16.9
5584,16.6
5585,17.7
5586,16.7
5587,15.7
5588,12
5589,10.2
5590,9.1
5591,8.9
5592,8
5593,9.6
5594,10.6
5595,11
5596,11.2
5597,10.3
5598,10.6
5599,12.6
5600,13.3
5601,14.4
5602,15.6
5603,17.6
5604,19.1
5605,20.1
5606,20.7
5607,20.7
5608,20.6
5609,20.4
5610,19.4
5611,16.7
5612,14.9
5613,13.7
5614,13.7
5615,11.9
5616,11.5
5617,11.4
5618,10.6
5619,10.7
5620,12.1
5621,12.5
5622,12.7
5623,13.2
5624,13.7
5625,13.6
5626,14
5627,14.8
5628,16
5629,18.9
5630,20.3
5631,21
5632,22.5
5633,22.1
5634,21.9
5635,21
5636,18.7
5637,15.9
5638,15.7
5639,16.9
5640,16.8
5641,14.5
5642,15
5643,15.6
5644,14.7
5645,15.1
5646,15.5
5647,15.8
5648,17.2
5649,18
5650,19.2
5651,20
5652,20.5
5653,20.2
5654,18.3
5655,14.7
5656,19.1
5657,18.6
5658,17
5659,16.5
5660,16.5
5661,16.3
5662,16.3
5663,15.9
5664,15.5
5665,15.2
5666,15
5667,14.9
5668,14.8
5669,14.7
5670,14.4
5671,15
5672,15.2
5673,14.7
5674,15
5675,16.3
5676,18.7
5677,18.6
5678,18.5
5679,19.1
5680,19.7
5681,19.5
5682,18.8
5683,17.2
5684,16.2
5685,15.8
5686,15.2
5687,15.4
5688,14.9
5689,15.4
5690,15.1
5691,15.3
5692,14.4
5693,14.9
5694,15.1
5695,16
5696,16.8
5697,16.6
5698,17
5699,18.4
5700,17.6
5701,19.3
5702,17.8
5703,18.9
5704,18.7
5705,17.5
5706,16.9
5707,16.2
5708,14.5
5709,13.2
5710,13.6
5711,14.8
5712,14.9
5713,15
5714,15.2
5715,15.1
5716,15.5
5717,15.5
5718,15.6
5719,15.7
5720,15.3
5721,15.1
5722,14.9
5723,15
5724,15.2
5725,15.3
5726,15.4
5727,15.5
5728,15.5
5729,16
5730,16.2
5731,16.2
5732,16.1
5733,16.2
5734,16.3
5735,16.4
5736,16.3
5737,14.9
5738,13.3
5739,13.3
5740,13.4
5741,13.5
5742,11.9
5743,13.7
5744,16.5
5745,17.6
5746,18.9
5747,19.5
5748,18.6
5749,19.4
5750,20.2
5751,19.3
5752,19.1
5753,18.6
5754,17.2
5755,15
5756,12.6
5757,11.5
5758,11.2
5759,9.9
5760,9.3
5761,8.8
5762,9.1
5763,9.3
5764,10.3
5765,10.2
5766,11.2
5767,12.8
5768,15
5769,17.8
5770,19.1
5771,19.8
5772,18.6
5773,17.6
5774,18.8
5775,19.1
5776,18.6
5777,17.8
5778,16.6
5779,16.3
5780,16.1
5781,16.3
5782,15.8
5783,15.4
5784,15.4
5785,14.7
5786,13.2
5787,12.7
5788,13
5789,13.1
5790,13.4
5791,14.1
5792,13.6
5793,14.9
5794,17.1
5795,17.2
5796,17.3
5797,16.5
5798,14.9
5799,15.3
5800,14
5801,16.1
5802,15
5803,15
5804,14.1
5805,14.4
5806,14.3
5807,14.2
5808,13.3
5809,13.2
5810,13.1
5811,12.7
5812,12.9
5813,13.6
5814,13.7
5815,13.5
5816,14
5817,14
5818,15.9
5819,16
5820,17
5821,18
5822,17.8
5823,18.6
5824,16.8
5825,16.8
5826,17
5827,15.8
5828,14.3
5829,12.7
5830,12.3
5831,13.1
5832,13.3
5833,13.8
5834,12.7
5835,12
5836,11.3
5837,10.9
5838,11.1
5839,13.9
5840,17.1
5841,19.9
5842,22.4
5843,25
5844,26.1
5845,26.6
5846,27.4
5847,27.5
5848,27.7
5849,27.5
5850,26.9
5851,25
5852,23
5853,21.7
5854,21.2
5855,20.1
5856,18.9
5857,17.2
5858,16.1
5859,14.7
5860,12.9
5861,11.1
5862,10.6
5863,12.6
5864,15.4
5865,19.2
5866,21
5867,22.5
5868,24.1
5869,25.7
5870,25.9
5871,26.4
5872,26.9
5873,26
5874,24.7
5875,22.5
5876,20.9
5877,19
5878,17.5
5879,16.1
5880,15.4
5881,14.8
5882,13.9
5883,14.6
5884,14.2
5885,13.6
5886,13.8
5887,14.5
5888,16.7
5889,20.1
5890,23.4
5891,25.2
5892,27.3
5893,27.8
5894,28.3
5895,28.1
5896,28.8
5897,28.3
5898,27
5899,23.3
5900,19.5
5901,17.7
5902,16.6
5903,16.9
5904,17.2
5905,16.6
5906,15.9
5907,15.5
5908,14.9
5909,14.8
5910,13.9
5911,14.1
5912,16.4
5913,19.6
5914,21.3
5915,23.3
5916,25.8
5917,26.2
5918,26.2
5919,25.8
5920,25
5921,23.6
5922,21.9
5923,20.3
5924,18.7
5925,17.5
5926,16.5
5927,16.1
5928,16.1
5929,16.4
5930,15.2
5931,13.5
5932,11.7
5933,12
5934,12.6
5935,12.1
5936,15.5
5937,16.6
5938,18.4
5939,18.5
5940,19.1
5941,19.5
5942,20.8
5943,21.4
5944,20.6
5945,19.9
5946,19
5947,18.2
5948,17.8
5949,17.6
5950,17.4
5951,15.7
5952,14.9
5953,14.6
5954,12.8
5955,14.4
5956,10.4
5957,12.4
5958,12
5959,13.3
5960,14
5961,14.8
5962,15.5
5963,15.4
5964,15.8
5965,16.1
5966,16.3
5967,16.5
5968,16.7
5969,15.9
5970,15.3
5971,14.4
5972,13.1
5973,12.7
5974,12.6
5975,13.1
5976,13
5977,13.1
5978,13.8
5979,13.9
5980,14
5981,13.8
5982,14
5983,13.9
5984,14.4
5985,15.1
5986,15.8
5987,14.9
5988,17
5989,16.2
5990,17.1
5991,16.9
5992,15.6
5993,16.7
5994,16.6
5995,16.4
5996,15.7
5997,15.7
5998,15.3
5999,14.9
6000,15.4
6001,14.5
6002,12.3
6003,13.5
6004,12
6005,13.8
6006,13.5
6007,14.1
6008,14.7
6009,15.1
6010,16.6
6011,17.1
6012,17.1
6013,18.8
6014,18.6
6015,19.1
6016,20
6017,19.6
6018,18.3
6019,16.1
6020,14.3
6021,13.6
6022,11.6
6023,10.2
6024,9.5
6025,8.5
6026,8.3
6027,9.5
6028,10.4
6029,11.6
6030,12.5
6031,12.9
6032,13.6
6033,14.6
6034,16.1
6035,17.2
6036,17.6
6037,18
6038,18.4
6039,19.1
6040,19.1
6041,19.3
6042,17.8
6043,16.2
6044,15.4
6045,13.8
6046,12.4
6047,11.6
6048,10.9
6049,11
6050,10
6051,8.3
6052,7.3
6053,6.8
6054,6.6
6055,7.4
6056,11.7
6057,14.2
6058,17.7
6059,20.8
6060,22
6061,22.5
6062,22.9
6063,23.2
6064,22.7
6065,22.3
6066,20.6
6067,19
6068,17.6
6069,16.8
6070,16
6071,14.8
6072,13.5
6073,13.3
6074,14.6
6075,14.3
6076,14.9
6077,14.1
6078,13.1
6079,13.3
6080,14.4
6081,16.6
6082,16.1
6083,15.5
6084,15.5
6085,15.1
6086,14.9
6087,15.3
6088,15.7
6089,15.5
6090,15.2
6091,13.9
6092,10.7
6093,9.9
6094,7.1
6095,5.9
6096,5.9
6097,5.2
6098,4.5
6099,3.8
6100,3.9
6101,2.9
6102,2.8
6103,4.1
6104,9.4
6105,13.9
6106,16
6107,16.3
6108,18.1
6109,16.5
6110,17.6
6111,18.2
6112,17.4
6113,16.6
6114,16.2
6115,14.6
6116,13.6
6117,12.3
6118,11.3
6119,9.3
6120,8
6121,7.6
6122,7.6
6123,5.4
6124,4.2
6125,3.5
6126,2.8
6127,3.9
6128,10.7
6129,15
6130,17.2
6131,18.6
6132,19.2
6133,20.7
6134,21.1
6135,20.6
6136,21.1
6137,20.8
6138,19.3
6139,16.1
6140,12.7
6141,12.7
6142,9.1
6143,7.7
6144,6.7
6145,6.5
6146,6.2
6147,6.4
6148,4.8
6149,5
6150,5.8
6151,6.6
6152,10.1
6153,13.3
6154,17.2
6155,20.6
6156,21.1
6157,22.3
6158,23.4
6159,23.2
6160,23.7
6161,23.2
6162,22
6163,18.1
6164,17
6165,16.9
6166,15.7
6167,16.7
6168,17.4
6169,17.1
6170,16.3
6171,16.1
6172,16.3
6173,16.6
6174,16.1
6175,16.5
6176,16.6
6177,17.5
6178,18
6179,18.2
6180,19.5
6181,19
6182,18.5
6183,19.1
6184,19.2
6185,17.6
6186,16.9
6187,16.4
6188,16.2
6189,15.8
6190,13.8
6191,12.8
6192,10.6
6193,9.3
6194,9.3
6195,8.5
6196,8.4
6197,8.2
6198,7.8
6199,8.3
6200,10.4
6201,12
6202,13.4
6203,13.9
6204,15
6205,16.4
6206,17.3
6207,17.9
6208,15.7
6209,15.8
6210,15.9
6211,16
6212,16.5
6213,16.8
6214,17.9
6215,18.2
6216,18.3
6217,18.1
6218,18.3
6219,17.3
6220,16.1
6221,15.1
6222,15.3
6223,14.8
6224,15.6
6225,16.8
6226,17.2
6227,17.3
6228,17.6
6229,17.3
6230,17.9
6231,18.2
6232,17.5
6233,18
6234,17.2
6235,16.2
6236,15.8
6237,15.3
6238,15.1
6239,15.3
6240,14.7
6241,13.8
6242,14.1
6243,13.2
6244,14.4
6245,14.3
6246,14.2
6247,14.4
6248,14.1
6249,14.6
6250,15.1
6251,15.5
6252,15.7
6253,16.2
6254,18.1
6255,19.1
6256,19.3
6257,18.8
6258,17.9
6259,15.7
6260,16.1
6261,16.5
6262,16.4
6263,16
6264,15.6
6265,14.7
6266,13.9
6267,13.3
6268,13.4
6269,12.5
6270,10.5
6271,9.9
6272,11
6273,15.2
6274,17.1
6275,16.7
6276,18.1
6277,17.5
6278,17.5
6279,18
6280,17.3
6281,16.5
6282,15.6
6283,13.8
6284,12.1
6285,11
6286,9.1
6287,8.2
6288,7
6289,6.8
6290,6.7
6291,6.6
6292,5.8
6293,5.9
6294,5.5
6295,5.5
6296,9.1
6297,10.2
6298,11.7
6299,13.5
6300,14.6
6301,15.5
6302,17.3
6303,17.1
6304,17.9
6305,17.8
6306,16.2
6307,12.5
6308,10.3
6309,9
6310,8.2
6311,7.6
6312,7.2
6313,6.6
6314,6.2
6315,6.2
6316,7.3
6317,7.4
6318,7.3
6319,6.8
6320,9.6
6321,12.4
6322,15.1
6323,16.4
6324,18.3
6325,19.8
6326,20.6
6327,21.4
6328,21.8
6329,21.2
6330,19.8
6331,15.3
6332,13
6333,12.2
6334,12.6
6335,14.7
6336,15.7
6337,15.7
6338,15.5
6339,17.2
6340,17.9
6341,18
6342,17.6
6343,17.9
6344,17.3
6345,17.6
6346,17.8
6347,14.5
6348,14.4
6349,14.4
6350,15.4
6351,16.8
6352,17.1
6353,16.2
6354,15.2
6355,13.9
6356,13.2
6357,13.4
6358,12.9
6359,13.1
6360,13
6361,13.9
6362,13.9
6363,12.9
6364,12.7
6365,12.7
6366,12.5
6367,13.1
6368,13.3
6369,14.3
6370,14.8
6371,15.9
6372,15.9
6373,16.5
6374,16.3
6375,16
6376,13.7
6377,13.5
6378,13.8
6379,13.9
6380,13.9
6381,14.1
6382,15
6383,16.1
6384,16.9
6385,17.1
6386,17.1
6387,17.3
6388,17.1
6389,17
6390,17.2
6391,17.5
6392,17.8
6393,18.4
6394,19.2
6395,19.5
6396,19.3
6397,19.5
6398,20
6399,19.7
6400,19.4
6401,18.5
6402,18.4
6403,18.5
6404,18.4
6405,18.5
6406,18.3
6407,17.9
6408,15.4
6409,14.7
6410,14.9
6411,14.9
6412,14.8
6413,14.8
6414,14.8
6415,14.9
6416,15
6417,14.9
6418,14.1
6419,15.1
6420,15.5
6421,15.5
6422,16
6423,15.6
6424,15.3
6425,15
6426,14.9
6427,14.7
6428,14.4
6429,14
6430,14.1
6431,14.2
6432,14
6433,14.1
6434,14
6435,13.9
6436,13.9
6437,13.9
6438,13.9
6439,13.9
6440,14.2
6441,14.1
6442,14.6
6443,15.1
6444,15.3
6445,14.9
6446,14.5
6447,14.9
6448,15
6449,16.3
6450,14.5
6451,13.8
6452,13.7
6453,13.5
6454,13
6455,12.9
6456,12.9
6457,12.4
6458,11.6
6459,12.1
6460,12.1
6461,11.6
6462,11.4
6463,11.2
6464,11.8
6465,12.2
6466,12.6
6467,12.9
6468,10.8
6469,11.5
6470,11.9
6471,12
6472,11.7
6473,11.5
6474,11.2
6475,10.9
6476,10.7
6477,10.6
6478,10.6
6479,10.9
6480,10.5
6481,10.5
6482,10.1
6483,10
6484,9.1
6485,8.7
6486,8.2
6487,7.5
6488,8.2
6489,9.9
6490,11.9
6491,13.3
6492,14.1
6493,14.8
6494,15.2
6495,14.1
6496,14.2
6497,14.2
6498,13.9
6499,13.9
6500,12.5
6501,12.1
6502,12.1
6503,12.1
6504,12.2
6505,12.1
6506,12.1
6507,11.9
6508,11.9
6509,11.9
6510,11.8
6511,11.7
6512,12.2
6513,12.7
6514,13
6515,13.1
6516,13.1
6517,13.6
6518,14.8
6519,16.1
6520,15.8
6521,16.1
6522,15
6523,14
6524,13
6525,13.3
6526,13.3
6527,12.9
6528,12.3
6529,12.3
6530,12.1
6531,12.3
6532,12.1
6533,12.1
6534,12.4
6535,12.3
6536,12
6537,12
6538,12.7
6539,13.7
6540,12.7
6541,14.3
6542,12.7
6543,10.9
6544,9.7
6545,10.5
6546,10.3
6547,10.1
6548,10
6549,9.5
6550,9.3
6551,9.4
6552,8.6
6553,8.6
6554,9.1
6555,9.3
6556,9.5
6557,9.5
6558,9.6
6559,9.8
6560,9.8
6561,10.2
6562,10.4
6563,10.9
6564,11.6
6565,12.6
6566,13.6
6567,15.8
6568,17.2
6569,17.5
6570,16.7
6571,15.3
6572,15
6573,12.8
6574,11.5
6575,10.3
6576,10
6577,10.6
6578,9.6
6579,9.1
6580,8.8
6581,6.5
6582,6
6583,6.8
6584,10
6585,12.1
6586,14.1
6587,15.6
6588,16.7
6589,16.5
6590,16.3
6591,16.7
6592,15.8
6593,15.6
6594,15.1
6595,14
6596,13.6
6597,13.6
6598,13.8
6599,13.3
6600,12.3
6601,11.1
6602,10.1
6603,10.3
6604,10.1
6605,11
6606,11.6
6607,12.1
6608,12.6
6609,13.1
6610,14.3
6611,16.7
6612,17.1
6613,17.5
6614,18.7
6615,18.7
6616,19.1
6617,18.3
6618,17.5
6619,17.2
6620,16.8
6621,16.7
6622,16.6
6623,16.7
6624,16
6625,15.8
6626,16.2
6627,16.2
6628,15.3
6629,15
6630,14.8
6631,15.5
6632,16
6633,16.7
6634,18.2
6635,18.8
6636,20.2
6637,21.5
6638,20.7
6639,20.2
6640,20
6641,19.7
6642,19.1
6643,18.5
6644,18.1
6645,18
6646,16.1
6647,14.3
6648,13.8
6649,13.8
6650,13.6
6651,14
6652,14.1
6653,13.8
6654,13.8
6655,13.6
6656,14
6657,14.3
6658,14.8
6659,14.6
6660,15.5
6661,16.5
6662,16.8
6663,17.6
6664,17.2
6665,15.8
6666,14.3
6667,12.6
6668,11.6
6669,11.1
6670,10.8
6671,10.5
6672,9.8
6673,9.8
6674,8.8
6675,8.6
6676,8.3
6677,8.3
6678,8.3
6679,8.3
6680,9
6681,11.3
6682,13.8
6683,15.8
6684,17.2
6685,18
6686,18.5
6687,18.6
6688,18.6
6689,17
6690,16
6691,15.3
6692,15
6693,14.6
6694,14.6
6695,14.6
6696,14.3
6697,14.5
6698,14.6
6699,14.3
6700,14.3
6701,14.6
6702,14.6
6703,14.3
6704,14.5
6705,16
6706,17.2
6707,17.5
6708,15.8
6709,15.5
6710,16.1
6711,17.2
6712,17.5
6713,17.6
6714,17.6
6715,17.2
6716,16.7
6717,16.8
6718,16.7
6719,16.5
6720,15.3
6721,14.3
6722,14.1
6723,13.8
6724,13.5
6725,12.8
6726,12
6727,11.8
6728,12.3
6729,14.1
6730,17.1
6731,18.7
6732,20.2
6733,21.7
6734,22.3
6735,23.2
6736,22.8
6737,21.2
6738,19.1
6739,17.6
6740,17.2
6741,16.8
6742,15.8
6743,14.6
6744,14.8
6745,14.3
6746,13.6
6747,13.6
6748,13.1
6749,13
6750,12.8
6751,12.8
6752,13.3
6753,14.1
6754,16.2
6755,17.8
6756,19.3
6757,20.2
6758,21.7
6759,22.3
6760,22.5
6761,21.6
6762,18.6
6763,16.7
6764,15.3
6765,14.5
6766,14
6767,12.5
6768,12.8
6769,12.1
6770,11
6771,11
6772,10
6773,10.1
6774,9.8
6775,10.3
6776,11.1
6777,12.3
6778,13.8
6779,16.1
6780,19
6781,21
6782,22.3
6783,21.8
6784,21.2
6785,19.7
6786,18.1
6787,16.7
6788,16.2
6789,15.3
6790,15
6791,14.5
6792,15.1
6793,15.1
6794,15
6795,14.8
6796,15.1
6797,14.8
6798,14.6
6799,14.3
6800,14.3
6801,14.3
6802,14.8
6803,15.3
6804,15.8
6805,17.2
6806,18.2
6807,19.3
6808,18.8
6809,18.2
6810,17.7
6811,16.7
6812,16.5
6813,16.5
6814,16.1
6815,15.6
6816,15.5
6817,15
6818,14.6
6819,14.5
6820,14.3
6821,14
6822,13.8
6823,13.8
6824,14
6825,14.6
6826,15.5
6827,15.8
6828,17.1
6829,17.7
6830,18.7
6831,19.6
6832,20.1
6833,18.7
6834,16.6
6835,15.1
6836,14.3
6837,13.5
6838,13.8
6839,13.3
6840,13
6841,12.8
6842,12.8
6843,13.3
6844,13.5
6845,13.6
6846,13.6
6847,14
6848,14.3
6849,14.6
6850,14.3
6851,13.8
6852,14.1
6853,14.8
6854,16.8
6855,18
6856,18.1
6857,16.5
6858,14.8
6859,13.3
6860,13.3
6861,12.8
6862,11.1
6863,11.6
6864,10.8
6865,11
6866,11.3
6867,10.6
6868,10.3
6869,9.6
6870,9.5
6871,9.5
6872,9.6
6873,11.6
6874,14.3
6875,16.3
6876,17.6
6877,18.8
6878,19
6879,18.7
6880,17.7
6881,17.2
6882,16
6883,14.8
6884,14.1
6885,13.8
6886,13.6
6887,13.3
6888,13.6
6889,13.8
6890,13.8
6891,14.1
6892,13.3
6893,13.3
6894,12.8
6895,12.3
6896,12.6
6897,14.1
6898,15.8
6899,17.2
6900,18.2
6901,19.3
6902,19.6
6903,19.5
6904,18.8
6905,18
6906,16.7
6907,16.5
6908,16.1
6909,15.5
6910,14.1
6911,12.5
6912,11.1
6913,12.8
6914,12.8
6915,11.5
6916,10.5
6917,11.8
6918,12.3
6919,12.8
6920,13.1
6921,12.8
6922,13.3
6923,13.6
6924,14.1
6925,14.8
6926,16.5
6927,16.7
6928,17.3
6929,16.1
6930,14.3
6931,12.8
6932,12.3
6933,12.6
6934,12.6
6935,13.8
6936,13.3
6937,13
6938,12.6
6939,12.5
6940,11.8
6941,11.3
6942,11.3
6943,10.8
6944,11.1
6945,12
6946,13.3
6947,14.3
6948,14.6
6949,14.3
6950,14.8
6951,15.8
6952,16.3
6953,16.2
6954,15.3
6955,14.8
6956,15.3
6957,15.3
6958,15.3
6959,15.6
6960,15.8
6961,16
6962,16.2
6963,16.6
6964,16.2
6965,15.3
6966,14.8
6967,14.3
6968,14.3
6969,15
6970,15.1
6971,15.1
6972,15.3
6973,14.8
6974,14.8
6975,15.3
6976,14.3
6977,13.6
6978,12
6979,9.6
6980,9.6
6981,8.6
6982,9.3
6983,11
6984,10
6985,10.6
6986,11
6987,11.1
6988,11.1
6989,10.6
6990,11.1
6991,11.3
6992,11.3
6993,12
6994,12.8
6995,13.5
6996,14.3
6997,14.6
6998,15.1
6999,14.8
7000,14.3
7001,14.1
7002,13.1
7003,13.3
7004,13.3
7005,13.5
7006,13.6
7007,13.8
7008,13.5
7009,13
7010,13.6
7011,13.1
7012,13
7013,13.3
7014,12.3
7015,12.3
7016,12.6
7017,13.8
7018,13.6
7019,14.3
7020,14.8
7021,13.1
7022,12.6
7023,12.8
7024,13
7025,12.3
7026,11.3
7027,8.8
7028,7.9
7029,7
7030,6.5
7031,5.9
7032,6
7033,4.1
7034,3.5
7035,3.2
7036,3.2
7037,3
7038,3
7039,3.2
7040,4.8
7041,6.5
7042,9.6
7043,11
7044,12.8
7045,12.3
7046,12.3
7047,12.6
7048,12.8
7049,10.1
7050,9.3
7051,8.8
7052,7.5
7053,7.5
7054,6.9
7055,5.6
7056,4.4
7057,3.5
7058,2.4
7059,2.7
7060,2.5
7061,2.5
7062,2.2
7063,2.4
7064,3.4
7065,5.1
7066,7.1
7067,8.8
7068,10.1
7069,11.1
7070,11.6
7071,11.6
7072,10.6
7073,9.8
7074,8.1
7075,6.3
7076,5.5
7077,4.5
7078,4.3
7079,3.5
7080,4.5
7081,3.7
7082,3.9
7083,3.5
7084,3.4
7085,2.2
7086,2.4
7087,2.2
7088,2.5
7089,5
7090,7.5
7091,10.3
7092,12.1
7093,13.3
7094,14.8
7095,15.3
7096,15.3
7097,14.5
7098,13.6
7099,13.1
7100,13.3
7101,12.6
7102,12.5
7103,11.6
7104,11.6
7105,11.6
7106,10.8
7107,10.3
7108,10.1
7109,9.8
7110,10
7111,10.1
7112,10.6
7113,12.1
7114,13.1
7115,15
7116,16.3
7117,17.6
7118,19
7119,19.2
7120,19.1
7121,17.8
7122,16.7
7123,16.6
7124,16
7125,15.6
7126,14.5
7127,14.3
7128,13.8
7129,13.1
7130,13.8
7131,14.1
7132,15.8
7133,16.1
7134,16.1
7135,16.2
7136,15.1
7137,14.6
7138,15.5
7139,15.6
7140,16
7141,15.8
7142,16.3
7143,15.8
7144,15.5
7145,12.1
7146,10.6
7147,10.1
7148,10.3
7149,10.1
7150,9.8
7151,7.5
7152,8.6
7153,7.6
7154,7.6
7155,7.8
7156,7.9
7157,8.3
7158,8.3
7159,8.6
7160,9
7161,9.8
7162,10.8
7163,12.1
7164,14
7165,15.3
7166,15.3
7167,15.3
7168,14.8
7169,15.3
7170,15.1
7171,15
7172,15
7173,15.3
7174,15.8
7175,15.1
7176,14.8
7177,14.5
7178,14.6
7179,14.6
7180,14
7181,14.6
7182,15.6
7183,15.8
7184,15.6
7185,15.6
7186,15.6
7187,15.6
7188,15.8
7189,16.2
7190,16.7
7191,17
7192,14.1
7193,13.3
7194,12.5
7195,12
7196,11.6
7197,11.8
7198,11.6
7199,11.3
7200,10.6
7201,10.3
7202,8.6
7203,6.8
7204,5.5
7205,4.5
7206,3.7
7207,3.7
7208,4
7209,6
7210,10.1
7211,12.6
7212,13.6
7213,14
7214,14.1
7215,13.6
7216,13
7217,10.5
7218,8.3
7219,6.9
7220,5.5
7221,4.8
7222,4.1
7223,3.2
7224,2.9
7225,2.4
7226,2.5
7227,2
7228,1.1
7229,1.5
7230,2
7231,1.2
7232,1
7233,4
7234,6.5
7235,9
7236,10.6
7237,12
7238,12.1
7239,12.1
7240,12.1
7241,11
7242,9.1
7243,8.3
7244,7.3
7245,6.5
7246,7
7247,5
7248,4.3
7249,3.2
7250,2.7
7251,3
7252,1.8
7253,0.8
7254,1.2
7255,1
7256,1.7
7257,2.5
7258,5.6
7259,8
7260,10.5
7261,11.5
7262,12.3
7263,12.3
7264,11.8
7265,10.8
7266,7.5
7267,6.5
7268,5.4
7269,4.9
7270,3.7
7271,2.7
7272,2.4
7273,2.2
7274,1.8
7275,1.5
7276,1.3
7277,1.2
7278,1.2
7279,0.8
7280,1
7281,2.5
7282,4.5
7283,6.5
7284,8.1
7285,11
7286,13.1
7287,13.5
7288,12.3
7289,11.2
7290,10
7291,9.8
7292,10.1
7293,10
7294,10.9
7295,11.4
7296,11.8
7297,11.9
7298,12.5
7299,12.7
7300,12.8
7301,12.8
7302,12.5
7303,11.8
7304,11.6
7305,11.4
7306,11.2
7307,11.6
7308,12.2
7309,12.3
7310,12.2
7311,12.5
7312,12.3
7313,11.2
7314,10.2
7315,9.5
7316,9.6
7317,9.4
7318,9
7319,9.5
