Hour;T;N;NE;E;SE;S;SW;W;NW;Horizontal
3782;17.5;158.8462199;158.8462199;158.8462199;291.2851301;387.6491943;349.9835792;200.3522914;158.8462199;572
3783;18.6;132.7713461;132.7713461;132.7713461;201.5573652;488.4442081;566.9827122;391.166087;132.7713461;725
3784;19.1;134.3971564;134.3971564;134.3971564;134.3971564;349.2471486;515.2588094;458.1668793;211.4150366;558
3785;19.2;119.9814198;119.9814198;119.9814198;119.9814198;240.2145392;472.9105678;498.865488;302.8752597;450
3786;18.8;94.27948296;94.27948296;94.27948296;94.27948296;102.9282207;179.6987265;206.4317979;167.4675642;228
3787;19;101.3794549;72.42588303;72.42588303;72.42588303;72.42588303;211.1756484;297.6012548;252.1221824;194
3788;17.7;32.9225441;29.24040598;29.24040598;29.24040598;29.24040598;34.42689805;40.25735153;39.63422772;61
3789;16.3;4.251165275;3.173138497;3.173138497;3.173138497;3.173138497;3.749453142;5.066197263;5.274013233;6
3790;16.8;0;0;0;0;0;0;0;0;0
3791;16.3;0;0;0;0;0;0;0;0;0
3792;14.3;0;0;0;0;0;0;0;0;0
3793;13.2;0;0;0;0;0;0;0;0;0
3794;11.9;0;0;0;0;0;0;0;0;0
3795;11.6;0;0;0;0;0;0;0;0;0
3796;11.2;0;0;0;0;0;0;0;0;0
3797;11.3;0;0;0;0;0;0;0;0;0
3798;12;7.040885858;7.313222904;7.227768146;6.834579822;6.702434089;6.702434089;6.702434089;6.702434089;14
3799;12.7;21.83723643;22.66922379;22.6887673;21.88441864;21.28229539;21.28229539;21.28229539;21.28229539;44
3800;13.3;84.66966708;133.6649223;145.8713687;114.1386355;70.86249733;70.86249733;70.86249733;70.86249733;164
3801;14;111.6689383;216.762967;263.1245525;220.7654932;114.4991517;111.6689383;111.6689383;111.6689383;281
3802;14.3;127.7037065;189.2519733;242.9720486;229.1694923;155.9296549;127.7037065;127.7037065;127.7037065;314
3803;15.5;154.943207;195.4329245;282.2145644;294.4423692;224.9534567;154.943207;154.943207;154.943207;414
3804;15.4;155.6404922;155.6404922;222.9009568;255.813245;230.0456932;160.6925837;155.6404922;155.6404922;397
3805;16.9;172.5677272;172.5677272;233.0295503;349.3755014;362.1498564;263.8695712;172.5677272;172.5677272;564
3806;17;151.8530814;151.8530814;151.8530814;328.0969702;455.9364722;405.648048;206.6899744;151.8530814;661
3807;17.2;140.7131962;140.7131962;140.7131962;201.2687492;453.8282469;522.9691945;368.1897626;140.7131962;669
3808;17.3;132.2392611;132.2392611;132.2392611;132.2392611;361.5980778;539.1008995;478.2696913;214.7385501;578
3809;17.9;118.6819168;118.6819168;118.6819168;118.6819168;246.3704462;494.1798606;522.0276722;313.6010106;464
3810;17.8;93.59045174;93.59045174;93.59045174;93.59045174;132.512132;481.2576204;602.9129391;426.2140523;378
3811;17.2;111.0370528;73.54562714;73.54562714;73.54562714;73.54562714;252.1924084;363.6817536;305.2132909;206
3812;16.2;123.6819855;42.00077796;42.00077796;42.00077796;42.00077796;156.7514771;285.9639805;272.2661486;108
3813;14.7;29.46065209;8.773813192;8.773813192;8.773813192;8.773813192;19.80956684;45.06756457;49.06517497;25
3814;13.8;0;0;0;0;0;0;0;0;0
3815;13.2;0;0;0;0;0;0;0;0;0
3816;12.7;0;0;0;0;0;0;0;0;0
3817;12.3;0;0;0;0;0;0;0;0;0
3818;11.8;0;0;0;0;0;0;0;0;0
3819;11.3;0;0;0;0;0;0;0;0;0
3820;10.6;0;0;0;0;0;0;0;0;0
3821;10.8;44.78320295;62.53946094;45.24449648;3.029465176;2.703281397;2.703281397;2.703281397;2.703281397;6
3822;11.7;172.9613768;289.4381048;252.5103818;83.80996715;27.56032622;27.56032622;27.56032622;27.56032622;75
3823;13.1;195.8157309;393.9981888;398.2234289;206.0163628;62.89250703;62.89250703;62.89250703;62.89250703;192
3824;14.1;167.7377356;418.9244592;481.075915;317.7846231;96.22107168;96.22107168;96.22107168;96.22107168;308
3825;15.1;121.9854088;337.5461779;432.0567791;344.9317768;127.2078159;121.9854088;121.9854088;121.9854088;372
3826;17.1;129.6107029;408.2643359;649.9890298;586.8831573;255.9132828;129.6107029;129.6107029;129.6107029;586
3827;13.6;58.25286714;58.54325843;59.15973306;59.24497793;58.74905775;58.25286714;58.25286714;58.25286714;119
3828;14.4;125.5592547;125.5592547;134.5709291;138.9469435;135.4806314;126.2025114;125.5592547;125.5592547;261
3829;17.3;140.4255518;140.4255518;268.4334003;512.74779;538.9608621;331.7173545;140.4255518;140.4255518;803
3830;17;163.9235926;163.9235926;163.9235926;221.5590199;263.2275636;246.7251878;181.7187606;163.9235926;436
3831;18;135.6360835;135.6360835;135.6360835;199.6725409;466.5487381;539.5807902;375.9875116;135.6360835;700
3832;17.9;127.3012189;127.3012189;127.3012189;127.3012189;369.668508;557.4689598;493.2829831;214.7098525;603
3833;17.9;109.9833255;109.9833255;109.9833255;109.9833255;266.8655633;572.0387569;606.5461453;350.1737684;517
3834;18.1;102.8720737;102.8720737;102.8720737;102.8720737;123.1497381;306.3083056;370.2966875;277.6313576;303
3835;17.1;136.9092622;66.23014352;66.23014352;66.23014352;66.23014352;401.4042645;610.9170498;501.3596326;264
3836;16.1;164.6713612;41.46253864;41.46253864;41.46253864;41.46253864;214.175572;408.9244753;388.4191599;125
3837;14;73.09133705;9.228285179;9.228285179;9.228285179;9.228285179;43.23952814;121.1904981;133.5555222;19
3838;11;0;0;0;0;0;0;0;0;0
3839;9;0;0;0;0;0;0;0;0;0
3840;8.1;0;0;0;0;0;0;0;0;0
3841;7.3;0;0;0;0;0;0;0;0;0
3842;6.6;0;0;0;0;0;0;0;0;0
3843;6.1;0;0;0;0;0;0;0;0;0
3844;6.1;0;0;0;0;0;0;0;0;0
3845;7.2;14.72720506;19.90925925;14.82887268;2.462066895;2.390177031;2.390177031;2.390177031;2.390177031;11
3846;9.6;114.2429676;186.3917875;163.2904184;58.47132898;23.78954388;23.78954388;23.78954388;23.78954388;58
3847;10.7;17.6280046;18.17502585;18.18554489;17.65339979;17.25915927;17.25915927;17.25915927;17.25915927;36
3848;13.5;83.1877331;128.7748783;139.9799532;110.239177;70.08101299;70.08101299;70.08101299;70.08101299;161
3849;15.7;121.7811986;327.7347742;417.5018132;334.0397269;126.2394735;121.7811986;121.7811986;121.7811986;364
3850;16.2;141.8785966;333.0462689;497.9064477;454.21034;227.554533;141.8785966;141.8785966;141.8785966;492
3851;17.6;155.0518891;240.9306444;421.5813984;446.1027806;300.1304979;155.0518891;155.0518891;155.0518891;533
3852;17.8;140.1790932;140.1790932;449.4144386;598.4599608;479.0507661;161.1351414;140.1790932;140.1790932;769
3853;18.4;150.5139344;150.5139344;260.02698;467.3545898;489.0812408;312.4797555;150.5139344;150.5139344;722
3854;18.9;155.1600327;155.1600327;155.1600327;202.1730695;236.0437698;222.5338739;169.5572956;155.1600327;394
3855;18.9;146.3265115;146.3265115;146.3265115;197.6099738;411.0171657;469.3721623;338.4913978;146.3265115;614
3856;16.8;106.9579177;106.9579177;106.9579177;106.9579177;111.9643664;115.8470468;114.522596;108.7668592;219
3857;17.8;111.2160544;111.2160544;111.2160544;111.2160544;122.4266427;144.2746944;146.7574432;128.4205285;244
3858;13.2;51.62252512;51.62252512;51.62252512;51.62252512;51.8432718;53.85051693;54.55263467;53.53833398;106
3859;12.8;13.25346268;13.1924874;13.1924874;13.1924874;13.1924874;13.48051042;13.66078873;13.56674248;28
3860;12.6;8.145252431;7.947518318;7.947518318;7.947518318;7.947518318;8.224215295;8.536561048;8.503853559;17
3861;12.3;1.595125106;1.379262139;1.379262139;1.379262139;1.379262139;1.494078067;1.757499349;1.799354403;3
3862;12.4;0;0;0;0;0;0;0;0;0
3863;10.8;0;0;0;0;0;0;0;0;0
3864;10.5;0;0;0;0;0;0;0;0;0
3865;9.5;0;0;0;0;0;0;0;0;0
3866;9.1;0;0;0;0;0;0;0;0;0
3867;9;0;0;0;0;0;0;0;0;0
3868;8.8;0;0;0;0;0;0;0;0;0
3869;8.7;17.83375062;24.16454819;17.91878884;2.755153686;2.695022587;2.695022587;2.695022587;2.695022587;8
3870;9.3;193.2014933;323.9074375;281.6590992;91.20498192;28.65600891;28.65600891;28.65600891;28.65600891;81
3871;10.8;228.6534979;469.9200636;474.0751396;238.6847386;65.14543152;65.14543152;65.14543152;65.14543152;217
3872;12.1;192.5668775;544.6274253;630.6101963;400.1476494;90.40424819;90.40424819;90.40424819;90.40424819;356
3873;13.8;116.2355647;465.9486558;617.5160137;475.4400831;122.9470173;116.2355647;116.2355647;116.2355647;456
3874;11.8;115.984983;140.2161707;160.9955757;155.408386;126.7275015;115.984983;115.984983;115.984983;258
3875;12.7;140.1117393;168.3941682;227.3693422;235.2301958;187.3719476;140.1117393;140.1117393;140.1117393;344
3876;14.2;158.8664301;158.8664301;381.8070925;488.4821113;402.0727345;173.196403;158.8664301;158.8664301;642
3877;10.4;113.5304175;113.5304175;114.7272186;116.9748986;117.2048483;115.2823663;113.5304175;113.5304175;228
3878;14.3;158.8579351;158.8579351;158.8579351;304.5179773;409.0756149;367.0591292;203.0812077;158.8579351;606
3879;15.6;151.3361852;151.3361852;151.3361852;198.2303732;392.9367302;446.1167646;326.6183336;151.3361852;594
3880;15.3;125.0313144;125.0313144;125.0313144;125.0313144;166.115467;197.9942905;187.1323922;139.8925247;297
3881;15.7;124.1755952;124.1755952;124.1755952;124.1755952;227.3816529;428.8031939;451.7780191;282.8477874;428
3882;15.6;93.47127822;93.47127822;93.47127822;93.47127822;132.1992532;486.2152112;610.1670998;431.4455838;383
3883;14.9;131.6575659;70.07264344;70.07264344;70.07264344;70.07264344;360.0842223;541.795874;447.1784549;250
3884;13.9;95.66725771;41.14901695;41.14901695;41.14901695;41.14901695;117.3380289;203.4147917;194.4384644;100
3885;10.9;59.4788615;9.395480017;9.395480017;9.395480017;9.395480017;36.01215571;97.12052526;106.8407531;19
3886;8.6;0;0;0;0;0;0;0;0;0
3887;7.3;0;0;0;0;0;0;0;0;0
3888;6.5;0;0;0;0;0;0;0;0;0
3889;5.9;0;0;0;0;0;0;0;0;0
3890;5.5;0;0;0;0;0;0;0;0;0
3891;5.2;0;0;0;0;0;0;0;0;0
3892;4.8;0;0;0;0;0;0;0;0;0
3893;5;18.27494484;24.94454568;18.32449028;2.292717302;2.257683383;2.257683383;2.257683383;2.257683383;6
3894;8.3;192.6370864;322.2930433;280.004513;90.54354285;28.76544302;28.76544302;28.76544302;28.76544302;81
3895;11.7;211.1849846;424.2942642;427.5546965;219.0563645;66.05987398;66.05987398;66.05987398;66.05987398;208
3896;13.6;201.8914072;591.6401295;686.2442467;430.28595;87.79677274;87.79677274;87.79677274;87.79677274;372
3897;14.9;101.9936764;588.485725;798.200205;600.0863427;110.1965518;101.9936764;101.9936764;101.9936764;536
3898;15.7;116.772879;470.9167177;772.9882609;690.6577331;272.1532411;116.772879;116.772879;116.772879;672
3899;15.9;128.6245402;301.5691951;659.2011568;706.0285323;414.6204802;128.6245402;128.6245402;128.6245402;789
3900;17.1;136.3184507;136.3184507;463.4580978;618.8909678;491.639402;156.245642;136.3184507;136.3184507;814
3901;17.9;143.9392081;143.9392081;263.3838751;485.9447533;508.1634216;317.0244853;143.9392081;143.9392081;767
3902;17.6;152.6857286;152.6857286;152.6857286;322.3291071;443.6365349;394.5089264;203.7245683;152.6857286;650
3903;17.4;147.1149373;147.1149373;147.1149373;196.5678989;401.2915108;457.1219332;331.3544619;147.1149373;603
3904;17.8;146.3907829;146.3907829;146.3907829;146.3907829;253.2457917;336.1728498;307.928147;185.0570471;428
3905;17.6;119.5943743;119.5943743;119.5943743;119.5943743;153.4445903;219.5722718;227.1342569;171.7008372;297
3906;17.2;85.69328956;85.69328956;85.69328956;85.69328956;88.19889109;111.191574;119.2477077;107.6481183;186
3907;17.1;45.41590426;44.76269986;44.76269986;44.76269986;44.76269986;47.83191282;49.75642685;48.75568334;92
3908;16.7;55.70887613;35.79003956;35.79003956;35.79003956;35.79003956;63.60183942;95.04070068;91.77132824;78
3909;15.5;14.00500304;7.171685369;7.171685369;7.171685369;7.171685369;10.80172699;19.13865713;20.46549752;14
3910;15;0;0;0;0;0;0;0;0;0
3911;14.9;0;0;0;0;0;0;0;0;0
3912;14.9;0;0;0;0;0;0;0;0;0
3913;15;0;0;0;0;0;0;0;0;0
3914;15.2;0;0;0;0;0;0;0;0;0
3915;15.3;0;0;0;0;0;0;0;0;0
3916;14.8;0;0;0;0;0;0;0;0;0
3917;14.2;0;0;0;0;0;0;0;0;0
3918;14.6;34.38914016;50.40317285;45.13504957;21.67076548;14.07226006;14.07226006;14.07226006;14.07226006;31
3919;14.5;35.20563404;41.97582321;42.06698011;35.42570625;30.57400192;30.57400192;30.57400192;30.57400192;64
3920;14.6;40.98626781;42.40991423;42.75345147;41.81564008;40.56605254;40.56605254;40.56605254;40.56605254;83
3921;15.9;92.31952888;127.6968581;142.8691912;128.4302177;92.83809236;92.31952888;92.31952888;92.31952888;206
3922;17;125.8114204;184.6367417;234.5577366;220.7766143;151.3661694;125.8114204;125.8114204;125.8114204;306
3923;17.1;127.3647852;135.771536;153.0185618;155.2379531;141.1296207;127.3647852;127.3647852;127.3647852;275
3924;17.1;115.674803;115.674803;120.9476135;123.4358185;121.3777259;115.9789384;115.674803;115.674803;236
3925;17.3;147.6870598;147.6870598;154.6071584;167.4015019;168.6473926;157.6150047;147.6870598;147.6870598;317
3926;17.4;103.2400256;103.2400256;103.2400256;104.3376816;105.1194553;104.8002845;103.5671352;103.2400256;206
3927;17.4;119.2849024;119.2849024;119.2849024;120.6321504;126.1890006;127.7015237;124.2837042;119.2849024;244
3928;17.5;59.72556975;59.72556975;59.72556975;59.72556975;60.41268024;60.94583025;60.76416821;59.97410928;122
3929;19.4;110.7162001;110.7162001;110.7162001;110.7162001;135.8075241;184.8499103;190.4657745;149.3654196;261
3930;18.4;43.06654042;43.06654042;43.06654042;43.06654042;43.2185317;44.61669975;45.1068055;44.40175163;89
3931;18.6;31.03096296;30.71615057;30.71615057;30.71615057;30.71615057;32.19332809;33.12000745;32.63854005;64
3932;18.1;15.28619744;14.64892837;14.64892837;14.64892837;14.64892837;15.53831011;16.54397316;16.43954468;31
3933;17.5;13.4428476;7.187916317;7.187916317;7.187916317;7.187916317;10.51071856;18.14199959;19.35652721;14
3934;16.2;0;0;0;0;0;0;0;0;0
3935;15.1;0;0;0;0;0;0;0;0;0
3936;14.6;0;0;0;0;0;0;0;0;0
3937;14.3;0;0;0;0;0;0;0;0;0
3938;14.9;0;0;0;0;0;0;0;0;0
3939;14.9;0;0;0;0;0;0;0;0;0
3940;15.1;0;0;0;0;0;0;0;0;0
3941;13.9;13.66822515;18.44368195;13.64915671;2.106700711;2.106700711;2.106700711;2.106700711;2.120184135;6
3942;14.8;145.3158676;238.9439746;207.8915846;70.34876646;26.10105267;26.10105267;26.10105267;26.10105267;67
3943;15.8;186.8168647;366.5096105;368.6155648;191.901088;63.34999437;63.34999437;63.34999437;63.34999437;186
3944;16.4;192.5177722;532.2058638;613.7173688;389.3039532;91.47086226;91.47086226;91.47086226;91.47086226;353
3945;17.5;104.7268202;560.7868075;755.4315831;568.9023336;110.4653637;104.7268202;104.7268202;104.7268202;519
3946;17.7;145.0740143;300.826957;432.3686575;395.6170524;212.1007336;145.0740143;145.0740143;145.0740143;458
3947;18.4;145.2630534;273.5927093;534.900336;567.9637268;353.414796;145.2630534;145.2630534;145.2630534;642
3948;19.7;154.0826088;154.0826088;392.982128;504.9767186;411.4222986;167.1217785;154.0826088;154.0826088;658
3949;20.2;161.8229344;161.8229344;235.6107369;370.9967543;383.8515849;266.6450432;161.8229344;161.8229344;583
3950;20.1;149.1699219;149.1699219;149.1699219;341.4765523;477.8739547;421.7209926;205.9113097;149.1699219;697
3951;20.4;135.406592;135.406592;135.406592;200.2655426;466.6166008;538.9493279;374.8921933;135.406592;706
3952;20.1;123.9813533;123.9813533;123.9813533;123.9813533;388.9400743;594.42097;524.3247185;219.7127533;636
3953;19.9;102.111921;102.111921;102.111921;102.111921;295.1043538;672.3464401;715.5528789;399.4139242;594
3954;19.7;90.24378325;90.24378325;90.24378325;90.24378325;131.6500925;512.937407;646.6165294;454.3800428;400
3955;19;128.7338626;71.69676598;71.69676598;71.69676598;71.69676598;339.1846391;507.0188405;419.8472747;244
3956;18.3;172.949425;42.10125004;42.10125004;42.10125004;42.10125004;224.7082957;431.1947855;409.7555593;131
3957;14.9;28.54630155;8.703405131;8.703405131;8.703405131;8.703405131;19.24895983;43.45996803;47.31105307;17
3958;12.5;0;0;0;0;0;0;0;0;0
3959;11.6;0;0;0;0;0;0;0;0;0
3960;10.8;0;0;0;0;0;0;0;0;0
3961;10.3;0;0;0;0;0;0;0;0;0
3962;10.1;0;0;0;0;0;0;0;0;0
3963;11.4;0;0;0;0;0;0;0;0;0
3964;11;0;0;0;0;0;0;0;0;0
3965;10.3;12.55091406;16.84618586;12.51057399;2.112345815;2.112345815;2.112345815;2.112345815;2.140870554;6
3966;13;134.105103;219.121969;190.7077942;65.50721697;25.4830702;25.4830702;25.4830702;25.4830702;64
3967;15.9;171.7935197;330.0708602;331.6643451;175.6405325;62.59478778;62.59478778;62.59478778;62.59478778;175
3968;18.2;171.8712622;421.7882371;481.4405334;315.8846448;96.98611393;96.98611393;96.98611393;96.98611393;311
3969;19.8;120.1183793;270.5152967;334.4114797;272.7776708;121.7181194;120.1183793;120.1183793;120.1183793;331
3970;20.2;120.2334082;149.4905354;174.0879183;167.1380596;132.7120922;120.2334082;120.2334082;120.2334082;272
3971;20.1;82.88938894;83.47756148;84.66675598;84.81479297;83.83495439;82.88938894;82.88938894;82.88938894;167
3972;21;159.4187832;159.4187832;232.817781;267.0093017;238.1757559;163.2074435;159.4187832;159.4187832;414
3973;21.7;161.5575411;161.5575411;190.8324896;244.1456386;249.0798002;202.7446094;161.5575411;161.5575411;419
3974;22.6;160.7072512;160.7072512;160.7072512;213.5672333;250.8984748;235.3969207;176.1431712;160.7072512;419
3975;22;149.6101708;149.6101708;149.6101708;154.9618699;176.8286646;182.7512347;169.2602191;149.6101708;331
3976;21.4;121.741135;121.741135;121.741135;121.741135;133.1729374;142.0307865;139.0032329;125.8637764;258
3977;21.3;69.86070747;69.86070747;69.86070747;69.86070747;70.69158029;72.31508255;72.50084517;71.14005093;142
3978;20.3;99.908757;99.908757;99.908757;99.908757;113.1079912;234.6043266;277.1978242;215.9377906;258
3979;19.6;151.8448332;62.12807759;62.12807759;62.12807759;62.12807759;482.9964839;747.0426414;609.8751365;300
3980;18.6;149.3470001;43.25407828;43.25407828;43.25407828;43.25407828;191.3706393;358.8154495;341.4086882;122
3981;17.3;75.73541488;10.62939703;10.62939703;10.62939703;10.62939703;45.25892081;124.7089571;137.3327342;22
3982;16.5;0;0;0;0;0;0;0;0;0
3983;15.6;0;0;0;0;0;0;0;0;0
3984;15.4;0;0;0;0;0;0;0;0;0
3985;15.1;0;0;0;0;0;0;0;0;0
3986;14.2;0;0;0;0;0;0;0;0;0
3987;14.6;0;0;0;0;0;0;0;0;0
3988;15;0;0;0;0;0;0;0;0;0
3989;15.7;4.151616099;5.402835363;4.13338595;1.099784769;1.099784769;1.099784769;1.099784769;1.112675431;3
3990;16.3;7.002905386;7.246430576;7.164447979;6.804981889;6.690754026;6.690754026;6.690754026;6.690754026;14
3991;15.8;12.01575703;12.26983199;12.27199432;12.02097736;11.83979024;11.83979024;11.83979024;11.83979024;25
3992;16.1;28.11870249;28.8070773;28.97056322;28.51339242;27.91103592;27.91103592;27.91103592;27.91103592;58
3993;15.4;33.22066299;33.80078733;34.04619993;33.80802418;33.22578022;33.22066299;33.22066299;33.22066299;69
3994;15.3;43.13938198;43.58840599;43.96431332;43.85698705;43.32929747;43.13938198;43.13938198;43.13938198;89
3995;15.4;25.44005348;25.49955448;25.61905818;25.63370336;25.53491107;25.44005348;25.44005348;25.44005348;53
3996;16.1;95.90153237;95.90153237;97.23553588;97.85319051;97.32759027;95.96662465;95.90153237;95.90153237;192
3997;15.6;87.08808477;87.08808477;87.51810407;88.29550678;88.36561804;87.68736765;87.08808477;87.08808477;175
3998;17.3;163.0891564;163.0891564;163.0891564;219.0463715;258.3900996;241.9078277;179.254647;163.0891564;431
3999;14.7;64.41135729;64.41135729;64.41135729;64.56617904;65.19517588;65.36502242;64.97622487;64.41135729;131
4000;15;32.3083837;32.3083837;32.3083837;32.3083837;32.51430736;32.67367177;32.61905537;32.38245172;67
4001;16;101.5044038;101.5044038;101.5044038;101.5044038;107.4565002;119.077265;120.404086;110.6597295;214
4002;17.1;102.582965;102.582965;102.582965;102.582965;125.4613754;335.6729972;409.3436393;303.3180388;311
4003;14.4;15.67230703;15.58970348;15.58970348;15.58970348;15.58970348;15.97763549;16.22092574;16.09445456;33
4004;14.6;34.39423626;30.694697;30.694697;30.694697;30.694697;35.86378103;41.704425;41.09571963;64
4005;13.6;8.377412494;5.755714345;5.755714345;5.755714345;5.755714345;7.151908161;10.35192872;10.85954924;11
4006;13.6;0;0;0;0;0;0;0;0;0
4007;13.6;0;0;0;0;0;0;0;0;0
4008;12.9;0;0;0;0;0;0;0;0;0
4009;12.6;0;0;0;0;0;0;0;0;0
4010;12;0;0;0;0;0;0;0;0;0
4011;11.6;0;0;0;0;0;0;0;0;0
4012;11.3;0;0;0;0;0;0;0;0;0
4013;11.4;15.56149836;20.55161748;15.46410018;3.348016027;3.348016027;3.348016027;3.348016027;3.416886943;11
4014;12;175.4635256;290.3896465;251.4358301;81.42069363;27.70016197;27.70016197;27.70016197;27.70016197;75
4015;13;195.860467;381.3289392;382.6366467;199.017552;66.9468488;66.9468488;66.9468488;66.9468488;200
4016;14.3;178.5971105;449.2679036;513.2497895;333.0630472;96.42786852;96.42786852;96.42786852;96.42786852;322
4017;15.3;111.0557374;528.3001313;704.1060025;532.5110716;114.0333219;111.0557374;111.0557374;111.0557374;494
4018;16.3;140.5530674;358.7607339;540.7146184;488.2592934;232.1223769;140.5530674;140.5530674;140.5530674;522
4019;16.6;134.2654975;289.80454;600.2556493;637.7360475;380.2902258;134.2654975;134.2654975;134.2654975;714
4020;17;167.3129238;167.3129238;297.1971211;356.9865572;305.6677512;173.3025638;167.3129238;167.3129238;506
4021;16.9;161.1356769;161.1356769;190.3981329;242.9230136;247.5379816;201.5396514;161.1356769;161.1356769;417
4022;17.3;144.0447682;144.0447682;144.0447682;154.7561877;162.2531424;159.0838784;147.1049077;144.0447682;306
4023;17.3;142.5779294;142.5779294;142.5779294;146.6415461;163.0465307;167.4612862;157.2997088;142.5779294;308
4024;17.3;95.74343232;95.74343232;95.74343232;95.74343232;97.43248538;98.73761116;98.28878758;96.34892941;192
4025;16.6;55.61216912;55.61216912;55.61216912;55.61216912;56.1462744;57.18774633;57.30626649;56.43240739;114
4026;13.3;19.95955559;19.95955559;19.95955559;19.95955559;19.99316815;20.30102145;20.40884868;20.25348612;42
4027;13.5;28.00377317;27.7497939;27.7497939;27.7497939;27.7497939;28.94486979;29.6938657;29.30405072;58
4028;13.4;22.23142943;20.98531179;20.98531179;20.98531179;20.98531179;22.72853747;24.69672283;24.49081394;44
4029;13.1;26.1026887;8.776243265;8.776243265;8.776243265;8.776243265;18.01863979;39.17341122;42.52193391;17
4030;13.1;0;0;0;0;0;0;0;0;0
4031;13;0;0;0;0;0;0;0;0;0
4032;13.3;0;0;0;0;0;0;0;0;0
4033;13.1;0;0;0;0;0;0;0;0;0
4034;13;0;0;0;0;0;0;0;0;0
4035;13.5;0;0;0;0;0;0;0;0;0
4036;13.8;0;0;0;0;0;0;0;0;0
4037;14;4.043461986;5.242065941;4.014422884;1.100203213;1.100203213;1.100203213;1.100203213;1.12073696;3
4038;13.6;5.40088638;5.549118678;5.498555753;5.278816681;5.209754005;5.209754005;5.209754005;5.209754005;11
4039;13.7;25.03327597;26.04237624;26.04811863;25.04713933;24.3295372;24.3295372;24.3295372;24.3295372;50
4040;14;50.00669;54.96629139;56.13354132;52.82468063;48.49234252;48.49234252;48.49234252;48.49234252;100
4041;13.4;52.90079216;54.32262141;54.91950184;54.33384953;52.90873164;52.90079216;52.90079216;52.90079216;108
4042;14.6;111.5343067;131.5731251;148.2214925;143.3790041;119.8823238;111.5343067;111.5343067;111.5343067;244
4043;15.8;148.9188599;184.817548;256.0566437;264.5358787;205.2882322;148.9188599;148.9188599;148.9188599;381
4044;14.3;138.7749404;138.7749404;154.6191288;161.8725256;155.5956702;139.4654595;138.7749404;138.7749404;297
4045;12.9;153.9107826;153.9107826;162.7387359;178.4746527;179.8213876;165.9900414;153.9107826;153.9107826;336
4046;13.9;145.7722811;145.7722811;145.7722811;157.2318954;165.2150564;161.8089034;149.0087145;145.7722811;311
4047;16.3;145.7447107;145.7447107;145.7447107;199.5317727;415.1676857;472.979274;339.1012932;145.7447107;625
4048;15.1;135.4219536;135.4219536;135.4219536;135.4219536;187.7403931;228.0902451;214.1562688;154.1007985;336
4049;16.7;118.0511026;118.0511026;118.0511026;118.0511026;249.9225986;506.6303616;535.7136648;320.1359035;478
4050;16.1;94.84129958;94.84129958;94.84129958;94.84129958;102.8745921;176.1152351;201.746709;164.7544439;228
4051;15.6;114.2004999;74.90234157;74.90234157;74.90234157;74.90234157;260.3257457;376.4287928;315.9017342;214
4052;14.3;57.98926077;36.92724609;36.92724609;36.92724609;36.92724609;66.43943404;99.72579721;96.22562084;81
4053;13.2;5.365303357;4.23537558;4.23537558;4.23537558;4.23537558;4.839338214;6.219435505;6.4372974;8
4054;13.6;0;0;0;0;0;0;0;0;0
4055;11.2;0;0;0;0;0;0;0;0;0
4056;12.5;0;0;0;0;0;0;0;0;0
4057;12.6;0;0;0;0;0;0;0;0;0
4058;12.7;0;0;0;0;0;0;0;0;0
4059;12.4;0;0;0;0;0;0;0;0;0
4060;11.8;0;0;0;0;0;0;0;0;0
4061;12.1;4.011164901;5.192897585;3.97726274;1.10033522;1.10033522;1.10033522;1.10033522;1.124307668;3
4062;12.8;94.66069112;153.2556216;133.1503028;46.12215785;18.9058924;18.9058924;18.9058924;18.9058924;47
4063;13.5;81.074626;132.8918274;133.1214854;81.62906941;44.82638217;44.82638217;44.82638217;44.82638217;106
4064;13.8;54.33201946;62.92000245;64.93305748;59.19196422;51.69589835;51.69589835;51.69589835;51.69589835;108
4065;13.2;47.28715935;48.43468867;48.91479028;48.44144777;47.29193875;47.28715935;47.28715935;47.28715935;97
4066;13.3;70.0950566;71.24299949;72.19351255;71.91477858;70.57007615;70.0950566;70.0950566;70.0950566;142
4067;14.3;137.8826548;151.0281195;176.9754561;180.0227599;158.3849617;137.8826548;137.8826548;137.8826548;308
4068;14.8;164.9389355;164.9389355;284.8164946;339.4100344;291.8007706;169.8775644;164.9389355;164.9389355;483
4069;16.1;168.9135636;168.9135636;221.1316376;313.5838237;321.2901335;239.7363152;168.9135636;168.9135636;508
4070;15.6;152.5234894;152.5234894;152.5234894;197.0101993;227.8530892;214.5689211;164.9393807;152.5234894;383
4071;15.1;124.0931499;124.0931499;124.0931499;125.8629291;132.9047804;134.7848981;130.4019346;124.0931499;256
4072;13.5;55.69329046;55.69329046;55.69329046;55.69329046;56.28815482;56.74591604;56.58706347;55.90465079;114
4073;14.2;68.32142661;68.32142661;68.32142661;68.32142661;69.115461;70.65790149;70.83166669;69.53496729;139
4074;14;48.58258977;48.58258977;48.58258977;48.58258977;48.77443494;50.51320857;51.12105189;50.24189853;100
4075;13.8;26.99939651;26.76492921;26.76492921;26.76492921;26.76492921;27.87518622;28.56953703;28.20677305;56
4076;14;22.21598222;20.98218627;20.98218627;20.98218627;20.98218627;22.7145076;24.66585455;24.45935857;44
4077;13.7;8.235610823;5.759756345;5.759756345;5.759756345;5.759756345;7.086351743;10.11170003;10.58773872;11
