Hour,Grid_kVA
7818,49.94703333333334
7819,49.043033333333334
7820,40.00103333333333
7821,40.00103333333333
7822,40.00103333333333
7823,40.00103333333333
7824,55.07103333333333
7825,59.59155333333333
7826,59.59155333333333
7827,59.59155333333333
7828,59.59155333333333
7829,59.59155333333333
7830,59.59155333333333
7831,59.59155333333333
7832,59.59155333333333
7833,40.84003333333334
7834,40.84003333333334
7835,40.84003333333334
7836,40.84003333333334
7837,42.379533333333335
7838,34.81203333333333
7839,34.81203333333333
7840,27.186033333333334
7841,27.186033333333334
7842,42.32103333333333
7843,42.32103333333333
7844,27.716033333333336
7845,27.716033333333336
7846,27.716033333333336
7847,27.716033333333336
7848,50.15703333333333
7849,59.59155333333333
7850,59.59155333333333
7851,59.59155333333333
7852,59.59155333333333
7853,59.59155333333333
7854,59.59155333333333
7855,59.59155333333333
7856,59.59155333333333
7857,55.975033333333336
7858,55.975033333333336
7859,55.975033333333336
7860,55.975033333333336
7861,49.94703333333334
7862,49.94703333333334
7863,49.94703333333334
7864,42.32103333333333
7865,42.32103333333333
7866,42.32103333333333
7867,42.32103333333333
7868,27.716033333333336
7869,27.716033333333336
7870,27.716033333333336
7871,27.716033333333336
7872,48.34903333333334
7873,59.59155333333333
7874,59.59155333333333
7875,59.59155333333333
7876,59.59155333333333
7877,59.59155333333333
7878,59.59155333333333
7879,59.59155333333333
7880,59.59155333333333
7881,55.975033333333336
7882,55.975033333333336
7883,55.975033333333336
7884,55.975033333333336
7885,49.94703333333334
7886,49.94703333333334
7887,49.94703333333334
7888,42.32103333333333
7889,42.32103333333333
7890,42.32103333333333
7891,42.32103333333333
7892,27.716033333333336
7893,27.716033333333336
7894,27.716033333333336
7895,27.716033333333336
7896,48.34903333333334
7897,59.59155333333333
7898,59.59155333333333
7899,59.59155333333333
7900,59.59155333333333
7901,59.59155333333333
7902,59.59155333333333
7903,59.59155333333333
7904,59.59155333333333
7905,40.84003333333334
7906,40.84003333333334
7907,40.84003333333334
7908,40.84003333333334
7909,42.379533333333335
7910,34.81203333333333
7911,34.81203333333333
7912,34.81203333333333
7913,34.81203333333333
7914,49.94703333333334
7915,49.043033333333334
7916,40.00103333333333
7917,40.00103333333333
7918,40.00103333333333
7919,40.00103333333333
7920,55.07103333333333
7921,59.59155333333333
7922,59.59155333333333
7923,59.59155333333333
7924,59.59155333333333
7925,59.59155333333333
7926,59.59155333333333
7927,59.59155333333333
7928,59.59155333333333
7929,40.84003333333334
7930,40.84003333333334
7931,40.84003333333334
7932,40.84003333333334
7933,42.379533333333335
7934,34.81203333333333
7935,34.81203333333333
7936,34.81203333333333
7937,34.81203333333333
7938,49.94703333333334
7939,49.043033333333334
7940,40.00103333333333
7941,40.00103333333333
7942,40.00103333333333
7943,40.00103333333333
7944,55.07103333333333
7945,59.59155333333333
7946,59.59155333333333
7947,59.59155333333333
7948,59.59155333333333
7949,59.59155333333333
7950,59.59155333333333
7951,59.59155333333333
7952,59.59155333333333
7953,40.84003333333334
7954,40.84003333333334
7955,40.84003333333334
7956,40.84003333333334
7957,42.379533333333335
7958,34.81203333333333
7959,34.81203333333333
7960,27.186033333333334
7961,27.186033333333334
7962,42.32103333333333
7963,42.32103333333333
7964,27.716033333333336
7965,27.716033333333336
7966,27.716033333333336
7967,27.716033333333336
7968,48.34903333333334
7969,59.59155333333333
7970,59.59155333333333
7971,59.59155333333333
7972,59.59155333333333
7973,59.59155333333333
7974,59.59155333333333
7975,59.59155333333333
7976,59.59155333333333
7977,40.84003333333334
7978,40.84003333333334
7979,40.84003333333334
7980,40.84003333333334
7981,42.379533333333335
7982,34.81203333333333
7983,34.81203333333333
7984,34.81203333333333
7985,34.81203333333333
7986,49.94703333333334
7987,49.043033333333334
7988,40.00103333333333
7989,40.00103333333333
7990,40.00103333333333
7991,40.00103333333333
7992,55.07103333333333
7993,59.59155333333333
7994,59.59155333333333
7995,59.59155333333333
7996,59.59155333333333
7997,59.59155333333333
7998,59.59155333333333
7999,59.59155333333333
8000,59.59155333333333
8001,40.84003333333334
8002,40.84003333333334
8003,40.84003333333334
8004,40.84003333333334
8005,42.379533333333335
8006,34.81203333333333
8007,34.81203333333333
8008,27.186033333333334
8009,27.186033333333334
8010,42.32103333333333
8011,42.32103333333333
8012,27.716033333333336
8013,27.716033333333336
8014,27.716033333333336
8015,27.716033333333336
8016,50.15703333333333
8017,59.59155333333333
8018,59.59155333333333
8019,59.59155333333333
8020,59.59155333333333
8021,59.59155333333333
8022,59.59155333333333
8023,59.59155333333333
8024,59.59155333333333
8025,55.975033333333336
8026,55.975033333333336
8027,55.975033333333336
8028,55.975033333333336
8029,49.94703333333334
8030,49.94703333333334
8031,49.94703333333334
8032,42.32103333333333
8033,42.32103333333333
8034,42.32103333333333
8035,42.32103333333333
8036,27.716033333333336
8037,27.716033333333336
8038,27.716033333333336
8039,27.716033333333336
8040,48.34903333333334
8041,59.59155333333333
8042,59.59155333333333
8043,59.59155333333333
8044,59.59155333333333
8045,59.59155333333333
8046,59.59155333333333
8047,59.59155333333333
8048,59.59155333333333
8049,55.975033333333336
8050,55.975033333333336
8051,55.975033333333336
8052,55.975033333333336
8053,49.94703333333334
8054,49.94703333333334
8055,49.94703333333334
8056,42.32103333333333
8057,42.32103333333333
8058,42.32103333333333
8059,42.32103333333333
8060,27.716033333333336
8061,27.716033333333336
8062,27.716033333333336
8063,27.716033333333336
8064,48.34903333333334
8065,59.59155333333333
8066,59.59155333333333
8067,59.59155333333333
8068,59.59155333333333
8069,59.59155333333333
8070,59.59155333333333
8071,59.59155333333333
8072,59.59155333333333
8073,40.84003333333334
8074,40.84003333333334
8075,40.84003333333334
8076,40.84003333333334
8077,42.379533333333335
8078,34.81203333333333
8079,34.81203333333333
8080,34.81203333333333
8081,34.81203333333333
8082,49.94703333333334
8083,49.043033333333334
8084,40.00103333333333
8085,40.00103333333333
8086,40.00103333333333
8087,40.00103333333333
8088,55.07103333333333
8089,59.59155333333333
8090,59.59155333333333
8091,59.59155333333333
8092,59.59155333333333
8093,59.59155333333333
8094,59.59155333333333
8095,59.59155333333333
8096,59.59155333333333
8097,40.84003333333334
8098,40.84003333333334
8099,40.84003333333334
8100,40.84003333333334
8101,42.379533333333335
8102,34.81203333333333
8103,34.81203333333333
8104,34.81203333333333
8105,34.81203333333333
8106,49.94703333333334
8107,49.043033333333334
8108,40.00103333333333
8109,40.00103333333333
8110,40.00103333333333
8111,40.00103333333333
8112,55.07103333333333
8113,59.59155333333333
8114,59.59155333333333
8115,59.59155333333333
8116,59.59155333333333
8117,59.59155333333333
8118,59.59155333333333
8119,59.59155333333333
8120,59.59155333333333
8121,40.84003333333334
8122,40.84003333333334
8123,40.84003333333334
8124,40.84003333333334
8125,42.379533333333335
8126,34.81203333333333
8127,34.81203333333333
8128,27.186033333333334
8129,27.186033333333334
8130,42.32103333333333
8131,42.32103333333333
8132,27.716033333333336
8133,27.716033333333336
8134,27.716033333333336
8135,27.716033333333336
8136,48.34903333333334
8137,59.59155333333333
8138,59.59155333333333
8139,59.59155333333333
8140,59.59155333333333
8141,59.59155333333333
8142,59.59155333333333
8143,59.59155333333333
8144,59.59155333333333
8145,40.84003333333334
8146,40.84003333333334
8147,40.84003333333334
8148,40.84003333333334
8149,42.379533333333335
8150,34.81203333333333
8151,34.81203333333333
8152,34.81203333333333
8153,34.81203333333333
8154,49.94703333333334
8155,49.043033333333334
8156,40.00103333333333
8157,40.00103333333333
8158,40.00103333333333
8159,40.00103333333333
8160,55.07103333333333
8161,59.59155333333333
8162,59.59155333333333
8163,59.59155333333333
8164,59.59155333333333
8165,59.59155333333333
8166,59.59155333333333
8167,59.59155333333333
8168,59.59155333333333
8169,40.84003333333334
8170,40.84003333333334
8171,40.84003333333334
8172,40.84003333333334
8173,42.379533333333335
8174,34.81203333333333
8175,34.81203333333333
8176,27.186033333333334
8177,27.186033333333334
8178,42.32103333333333
8179,42.32103333333333
8180,27.716033333333336
8181,27.716033333333336
8182,27.716033333333336
8183,27.716033333333336
8184,50.15703333333333
8185,59.59155333333333
8186,59.59155333333333
8187,59.59155333333333
8188,59.59155333333333
8189,59.59155333333333
8190,59.59155333333333
8191,59.59155333333333
8192,59.59155333333333
8193,55.975033333333336
8194,55.975033333333336
8195,55.975033333333336
8196,55.975033333333336
8197,49.94703333333334
8198,49.94703333333334
8199,49.94703333333334
8200,42.32103333333333
8201,42.32103333333333
8202,42.32103333333333
8203,42.32103333333333
8204,27.716033333333336
8205,27.716033333333336
8206,27.716033333333336
8207,27.716033333333336
8208,48.34903333333334
8209,59.59155333333333
8210,59.59155333333333
8211,59.59155333333333
8212,59.59155333333333
8213,59.59155333333333
8214,59.59155333333333
8215,59.59155333333333
8216,59.59155333333333
8217,55.975033333333336
8218,55.975033333333336
8219,55.975033333333336
8220,55.975033333333336
8221,49.94703333333334
8222,49.94703333333334
8223,49.94703333333334
8224,42.32103333333333
8225,42.32103333333333
8226,42.32103333333333
8227,42.32103333333333
8228,27.716033333333336
8229,27.716033333333336
8230,27.716033333333336
8231,27.716033333333336
8232,48.34903333333334
8233,59.59155333333333
8234,59.59155333333333
8235,59.59155333333333
8236,59.59155333333333
8237,59.59155333333333
8238,59.59155333333333
8239,59.59155333333333
8240,59.59155333333333
8241,40.84003333333334
8242,40.84003333333334
8243,40.84003333333334
8244,40.84003333333334
8245,42.379533333333335
8246,34.81203333333333
