Hour;T;N;NE;E;SE;S;SW;W;NW;Horizontal
344;-11.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
345;-11.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
346;-10.8;20.1;20.1;26.72;33.42;32.32;24.05;20.1;20.1;36
347;-9.8;54.9;54.9;89.96;175.54;190.46;125.97;54.9;54.9;124
348;-9.2;72.9;72.9;72.9;291.67;382.29;291.67;72.9;72.9;199
349;-8.3;80.0;80.0;80.0;302.31;504.05;457.4;189.66;80.0;235
350;-7.7;82.2;82.2;82.2;153.38;302.11;322.01;201.44;82.2;182
351;-7.6;45.5;45.5;45.5;47.97;76.48;86.85;72.99;45.5;80
352;-7.5;26.7;26.7;26.7;26.7;26.7;26.7;26.7;26.7;47
353;-7.2;10.4;10.4;10.4;10.4;10.4;10.4;10.4;10.4;19
354;-7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
355;-7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
356;-7.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
357;-7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
358;-7.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
359;-8.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
360;-8.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
361;-8.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
362;-8.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
363;-8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
364;-8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
365;-7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
366;-7.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
367;-7.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
368;-7.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
369;-7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
370;-7.7;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;5
371;-7.8;19.3;19.3;20.19;22.36;22.74;21.1;19.3;19.3;33
372;-7.7;46.0;46.0;46.0;55.31;59.16;55.31;46.0;46.0;80
373;-7.6;35.6;35.6;35.6;39.2;42.47;41.72;37.38;35.6;61
374;-7.3;35.6;35.6;35.6;38.19;43.63;44.36;39.96;35.6;61
375;-7.5;27.2;27.2;27.2;28.14;39.3;43.37;37.97;27.2;47
376;-7.3;21.1;21.1;21.1;21.1;21.1;21.1;21.1;21.1;36
377;-7.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;11
378;-7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
379;-6.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
380;-6.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
381;-6.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
382;-7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
383;-6.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
384;-6.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
385;-7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
386;-6.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
387;-7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
388;-7.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
389;-7.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
390;-8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
391;-8.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
392;-8.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
393;-8.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
394;-9.0;10.9;10.9;13.06;15.22;14.86;12.17;10.9;10.9;19
395;-8.6;25.4;25.4;27.16;31.45;32.19;28.95;25.4;25.4;44
396;-8.2;41.2;41.2;41.2;50.4;54.22;50.4;41.2;41.2;72
397;-7.4;59.5;59.5;59.5;71.94;83.27;80.67;65.67;59.5;105
398;-7.2;53.9;53.9;53.9;60.27;73.68;75.51;64.68;53.9;94
399;-7.0;35.1;35.1;35.1;36.45;52.82;58.81;50.91;35.1;61
400;-6.6;17.5;17.5;17.5;17.5;17.5;17.5;17.5;17.5;30
401;-6.7;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;11
402;-6.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
403;-6.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
404;-7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
405;-8.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
406;-6.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
407;-6.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
408;-6.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
409;-6.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
410;-5.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
411;-5.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
412;-5.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
413;-5.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
414;-5.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
415;-5.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
416;-5.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
417;-5.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
418;-5.1;4.8;4.8;4.8;4.8;4.8;4.8;4.8;4.8;8
419;-5.6;17.5;17.5;18.37;20.49;20.85;19.25;17.5;17.5;30
420;-5.8;38.1;38.1;38.1;44.92;47.75;44.92;38.1;38.1;66
421;-5.8;81.9;81.9;81.9;108.21;132.21;126.73;95.0;81.9;149
422;-5.6;84.3;84.3;84.3;193.1;423.33;454.96;269.47;84.3;213
423;-5.1;71.1;71.1;71.1;85.25;261.34;325.98;241.32;71.1;146
424;-6.1;25.4;25.4;25.4;25.4;25.4;25.4;25.4;25.4;44
425;-6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;11
426;-6.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
427;-6.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
428;-5.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
429;-6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
430;-6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
431;-6.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
432;-6.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
433;-6.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
434;-6.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
435;-6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
436;-6.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
437;-6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
438;-6.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
439;-6.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
440;-6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
441;-6.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
442;-5.9;4.8;4.8;4.8;4.8;4.8;4.8;4.8;4.8;8
443;-5.6;21.1;21.1;21.96;24.05;24.41;22.83;21.1;21.1;36
444;-5.5;35.6;35.6;35.6;40.1;41.96;40.1;35.6;35.6;61
445;-5.3;36.8;36.8;36.8;40.26;43.42;42.71;38.53;36.8;63
446;-5.0;32.0;32.0;32.0;34.46;39.68;40.4;36.2;32.0;55
447;-5.0;27.2;27.2;27.2;28.02;38.45;42.29;37.29;27.2;47
448;-5.3;19.3;19.3;19.3;19.3;19.3;19.3;19.3;19.3;33
449;-5.5;7.3;7.3;7.3;7.3;7.3;7.3;7.3;7.3;13
450;-5.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
451;-6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
452;-6.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
453;-6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
454;-6.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
455;-6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
456;-5.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
457;-5.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
458;-5.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
459;-5.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
460;-5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
461;-5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
462;-5.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
463;-5.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
464;-5.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
465;-5.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
466;-4.9;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;11
467;-4.6;22.3;22.3;23.16;25.22;25.57;24.01;22.3;22.3;38
468;-4.2;27.7;27.7;27.7;29.92;30.84;29.92;27.7;27.7;47
469;-3.8;41.7;41.7;41.7;46.82;51.51;50.45;44.27;41.7;72
470;-3.4;38.1;38.1;38.1;41.71;49.43;50.52;44.32;38.1;66
471;-3.1;30.2;30.2;30.2;30.97;41.17;44.94;40.08;30.2;52
472;-3.1;21.1;21.1;21.1;21.1;21.1;21.1;21.1;21.1;36
473;-3.0;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;11
474;-3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
475;-3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
476;-3.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
477;-3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
478;-3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
479;-3.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
480;-3.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
481;-3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
482;-3.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
483;-2.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
484;-2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
485;-2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
486;-2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
487;-2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
488;-2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
489;-2.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
490;-2.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;11
491;-2.0;21.1;21.1;21.95;23.98;24.33;22.78;21.1;21.1;36
492;-1.7;22.3;22.3;22.3;24.49;25.4;24.49;22.3;22.3;38
493;-1.3;33.8;33.8;33.8;37.17;40.26;39.56;35.49;33.8;58
494;-0.9;32.0;32.0;32.0;34.36;39.44;40.15;36.09;32.0;55
495;-0.7;30.2;30.2;30.2;30.93;40.9;44.6;39.86;30.2;52
496;-0.5;19.3;19.3;19.3;19.3;19.3;19.3;19.3;19.3;33
497;-0.3;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;11
498;-0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
499;-0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
500;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
504;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
505;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
506;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
507;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
508;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
509;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
510;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
511;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
512;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
513;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
514;0.8;4.8;4.8;4.8;4.8;4.8;4.8;4.8;4.8;8
515;1.0;9.6;9.6;9.6;9.6;9.6;9.6;9.6;9.6;16
516;1.2;29.0;29.0;29.0;33.33;35.13;33.33;29.0;29.0;50
517;1.3;25.9;25.9;25.9;27.56;29.09;28.74;26.74;25.9;44
518;1.5;32.0;32.0;32.0;34.32;39.32;40.03;36.04;32.0;55
519;1.5;22.3;22.3;22.3;22.65;27.52;29.33;27.03;22.3;38
520;1.8;17.5;17.5;17.5;17.5;17.5;17.5;17.5;17.5;30
521;1.5;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;11
522;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
523;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
524;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
525;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
526;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
527;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
528;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
529;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
530;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
531;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
532;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
533;2.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
534;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
535;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
536;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
537;3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
538;4.0;20.6;20.6;24.59;28.51;27.8;22.87;20.6;20.6;36
539;4.6;37.6;37.6;40.91;48.83;50.17;44.15;37.6;37.6;66
540;5.1;62.6;62.6;62.6;79.72;86.81;79.72;62.6;62.6;111
541;5.4;49.6;49.6;49.6;56.15;62.17;60.83;52.91;49.6;86
542;5.5;38.1;38.1;38.1;41.51;48.9;49.97;44.08;38.1;66
543;5.2;29.0;29.0;29.0;29.65;39.17;42.73;38.24;29.0;50
544;4.9;7.8;7.8;7.8;7.8;7.8;7.8;7.8;7.8;13
545;4.7;4.8;4.8;4.8;4.8;4.8;4.8;4.8;4.8;8
546;4.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
547;4.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
548;4.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
549;4.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
550;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
551;3.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
552;3.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
553;3.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
554;3.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
555;3.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
556;3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
557;3.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
558;3.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
559;2.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
560;1.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
561;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
562;1.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;11
563;1.2;14.5;14.5;15.32;17.27;17.6;16.11;14.5;14.5;25
564;1.2;19.3;19.3;19.3;21.41;22.29;21.41;19.3;19.3;33
565;1.1;22.3;22.3;22.3;23.91;25.4;25.07;23.12;22.3;38
566;1.1;29.5;29.5;29.5;30.61;33.04;33.39;31.47;29.5;50
567;1.1;22.3;22.3;22.3;22.61;27.26;29.0;26.82;22.3;38
568;0.3;14.5;14.5;14.5;14.5;14.5;14.5;14.5;14.5;25
569;0.0;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;11
570;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
572;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
573;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
574;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
575;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
576;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
577;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
578;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
579;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
580;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
581;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
582;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
583;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
584;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
585;1.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
586;2.2;4.8;4.8;4.8;4.8;4.8;4.8;4.8;4.8;8
587;2.7;7.8;7.8;7.8;7.8;7.8;7.8;7.8;7.8;13
588;2.9;13.2;13.2;13.2;13.2;13.2;13.2;13.2;13.2;22
589;2.9;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;30
590;3.0;16.2;16.2;16.2;16.2;16.2;16.2;16.2;16.2;27
591;3.1;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;25
592;3.0;9.6;9.6;9.6;9.6;9.6;9.6;9.6;9.6;16
593;2.8;4.8;4.8;4.8;4.8;4.8;4.8;4.8;4.8;8
594;2.6;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;2
595;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
596;2.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
597;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
598;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
599;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
600;2.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
601;2.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
602;2.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
603;3.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
604;3.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
605;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
606;3.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
607;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
608;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
609;2.5;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;2
610;2.9;12.7;12.7;14.61;16.47;16.12;13.77;12.7;12.7;22
611;3.4;39.4;39.4;42.61;50.2;51.46;45.66;39.4;39.4;69
612;4.2;83.0;83.0;83.0;136.49;158.64;136.49;83.0;83.0;160
613;4.2;91.2;91.2;91.2;128.76;163.56;155.97;110.44;91.2;172
614;4.8;93.2;93.2;93.2;191.46;408.16;440.35;269.19;93.2;232
615;1.8;24.1;24.1;24.1;24.37;28.81;30.49;28.42;24.1;41
616;2.5;31.5;31.5;31.5;31.5;31.5;31.5;31.5;31.5;55
617;1.7;15.2;15.2;15.2;15.2;15.2;15.2;15.2;15.2;27
618;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
619;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
620;-0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
621;-0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
622;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
623;-1.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
624;-1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
625;-2.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
626;-2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
627;-2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
628;-3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
629;-3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
630;-4.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
631;-3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
632;-4.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
633;-4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
634;-2.8;34.6;34.6;64.78;94.02;88.44;51.33;34.6;34.6;71
635;-1.9;64.1;64.1;125.13;269.1;292.98;182.79;64.1;64.1;171
636;-0.9;81.2;81.2;81.2;353.17;465.82;353.17;81.2;81.2;247
637;-0.1;96.6;96.6;96.6;207.58;310.62;288.29;153.67;96.6;221
638;0.2;94.7;94.7;94.7;150.12;273.06;291.52;194.68;94.7;202
639;1.9;78.1;78.1;78.1;82.89;165.22;196.52;158.45;78.1;146
640;2.0;46.8;46.8;46.8;46.8;46.8;46.8;46.8;46.8;83
641;1.6;18.8;18.8;18.8;18.8;18.8;18.8;18.8;18.8;33
642;1.1;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;2
643;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
644;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
645;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
646;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
647;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
648;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
649;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
650;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
651;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
652;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
653;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
654;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
655;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
656;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
657;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
658;2.0;24.9;24.9;30.48;35.86;34.82;27.97;24.9;24.9;44
659;3.3;66.4;66.4;102.45;187.19;201.18;136.21;66.4;66.4;149
660;2.9;63.8;63.8;63.8;79.82;86.45;79.82;63.8;63.8;113
661;3.1;85.2;85.2;85.2;103.41;120.36;116.71;94.6;85.2;152
662;4.1;96.5;96.5;96.5;163.02;311.49;334.02;217.41;96.5;215
663;3.5;82.0;82.0;82.0;104.03;501.99;653.92;470.83;82.0;215
664;2.8;58.3;58.3;58.3;58.3;58.3;58.3;58.3;58.3;118
665;1.8;18.8;18.8;18.8;18.8;18.8;18.8;18.8;18.8;33
666;0.1;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;5
667;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
668;-0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
669;-1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
670;-1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
671;-1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
672;-1.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
673;-1.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
674;-2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
675;-2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
676;-2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
677;-3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
678;-2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
679;-3.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
680;-4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
681;-2.8;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;2
682;-1.6;34.2;34.2;144.25;249.92;229.22;94.28;34.2;34.2;107
683;-0.4;51.5;51.5;185.52;499.5;551.05;309.97;51.5;51.5;230
684;0.2;72.1;72.1;72.1;476.9;644.58;476.9;72.1;72.1;291
685;0.7;76.0;76.0;76.0;449.51;797.89;723.39;269.67;76.0;335
686;0.4;76.2;76.2;76.2;316.52;856.26;939.06;516.4;76.2;327
687;0.5;68.2;68.2;68.2;110.78;921.46;1232.31;861.25;68.2;277
