Hour,Demand_Zone 1,Demand_Zone 2,Demand_Zone 3,Demand_Zone 4,Demand_Zone 5
1675,-2.5,0.0,-2.6,6.0,4.4
1676,-16.7,0.0,-17.1,6.1,4.5
1677,-16.1,0.0,-16.6,6.6,4.8
1678,-15.6,0.0,-16.2,6.8,5.0
1679,-15.0,0.0,-15.7,7.1,5.2
1680,-0.5,0.0,8.7,7.4,5.4
1681,9.6,0.0,9.3,7.8,5.7
1682,9.8,0.0,9.5,8.0,5.8
1683,10.1,0.0,9.7,8.1,5.9
1684,10.2,0.0,9.8,8.2,5.9
1685,10.4,0.0,10.0,8.3,6.0
1686,11.2,0.0,10.7,9.0,6.5
1687,11.2,0.0,10.7,8.9,6.4
1688,10.7,0.0,10.2,8.3,5.9
1689,10.1,0.0,9.7,-4.1,-1.8
1690,9.9,0.0,9.5,-4.3,-2.0
1691,8.3,0.0,8.1,-6.2,-3.4
1692,5.4,0.0,5.0,-10.3,-5.9
1693,4.9,0.0,-4.3,-4.1,-2.2
1694,4.4,0.0,-4.6,-10.3,-5.9
1695,4.0,0.0,-5.1,-10.5,-6.0
1696,3.6,0.0,-5.7,-12.1,-6.3
1697,3.7,0.0,-6.1,-14.0,-6.2
1698,4.4,0.0,-5.4,4.0,3.2
1699,5.9,0.0,-4.1,5.5,4.3
1700,7.0,0.0,-18.3,6.6,5.1
1701,7.1,0.0,-18.0,6.6,5.0
1702,8.2,0.0,-16.8,7.5,5.7
1703,8.7,0.0,-16.1,7.9,5.9
1704,9.9,0.0,9.9,9.0,6.7
1705,10.1,0.0,9.9,8.7,6.5
1706,10.7,0.0,10.5,9.3,6.9
1707,11.3,0.0,11.0,9.7,7.1
1708,12.1,0.0,11.8,10.3,7.6
1709,12.9,0.0,12.5,11.0,8.1
1710,13.6,0.0,13.1,11.5,8.4
1711,14.0,0.0,13.5,11.8,8.6
1712,13.8,0.0,13.2,11.3,8.2
1713,11.1,0.0,10.6,-3.3,-1.2
1714,8.4,0.0,7.7,-6.6,-3.6
1715,6.6,0.0,6.0,-8.8,-5.0
1716,4.7,0.0,4.3,-10.9,-6.4
1717,3.3,0.0,-6.0,-6.1,-3.4
1718,2.5,0.0,-6.4,-12.6,-7.2
1719,2.1,0.0,-6.7,-12.9,-7.2
1720,2.1,0.0,-7.2,-13.5,-7.1
1721,2.2,0.0,-7.6,-14.3,-6.9
1722,2.9,0.0,-6.9,2.9,2.4
1723,5.2,0.0,-4.8,5.3,4.2
1724,6.5,0.0,-19.2,6.5,5.1
1725,7.6,0.0,-18.0,7.4,5.8
1726,8.2,0.0,-17.1,7.8,6.0
1727,9.4,0.0,-15.6,8.9,6.8
1728,10.0,0.0,10.2,9.3,7.0
1729,11.0,0.0,10.9,9.9,7.4
1730,11.3,0.0,11.2,10.0,7.4
1731,11.7,0.0,11.5,10.2,7.5
1732,12.0,0.0,11.7,10.3,7.6
1733,11.3,0.0,11.0,9.4,6.8
1734,11.5,0.0,11.1,9.5,6.9
1735,11.8,0.0,11.4,9.7,7.0
1736,11.7,0.0,11.2,9.4,6.7
1737,10.1,0.0,9.7,-4.2,-1.8
1738,8.3,0.0,7.8,-6.5,-3.4
1739,6.3,0.0,5.8,-8.8,-5.1
1740,4.2,0.0,4.0,-11.1,-6.6
1741,3.2,0.0,-6.1,-5.9,-3.3
1742,2.5,0.0,-6.6,-12.0,-7.1
1743,3.0,0.0,-6.3,-10.9,-6.5
1744,-7.1,0.0,-6.3,-11.3,-6.3
1745,-6.4,0.0,-5.6,-9.4,-5.2
1746,-5.9,0.0,-5.1,4.1,3.2
1747,-4.9,0.0,-4.2,5.3,4.1
1748,-20.1,0.0,-19.0,5.8,4.5
1749,-19.5,0.0,-18.6,6.0,4.6
1750,-18.7,0.0,-18.0,6.3,4.8
1751,-18.3,0.0,-17.8,6.3,4.8
1752,-2.5,0.0,7.6,6.6,5.0
1753,8.3,0.0,8.2,7.1,5.3
1754,8.7,0.0,8.6,7.5,5.5
1755,9.1,0.0,9.0,7.7,5.7
1756,9.7,0.0,9.5,8.2,6.1
1757,10.2,0.0,10.0,8.6,6.3
1758,10.6,0.0,10.3,8.8,6.5
1759,10.8,0.0,10.5,9.0,6.5
1760,10.8,0.0,10.4,8.8,6.3
1761,10.3,0.0,10.0,-3.6,-1.3
1762,10.0,0.0,9.7,-4.1,-1.7
1763,9.6,0.0,9.3,-4.5,-2.0
1764,9.1,0.0,8.9,-5.1,-2.5
1765,9.1,0.0,-0.4,0.8,1.2
1766,8.6,0.0,-0.9,-5.5,-2.8
1767,8.3,0.0,-1.1,-5.9,-3.1
1768,9.0,0.0,-0.6,-5.0,-2.4
1769,9.2,0.0,-0.4,-4.8,-2.2
1770,9.5,0.0,-0.1,7.4,5.3
1771,9.8,0.0,0.2,7.7,5.5
1772,9.9,0.0,-13.6,7.8,5.5
1773,10.1,0.0,-13.4,7.9,5.6
1774,10.3,0.0,-13.1,8.1,5.7
1775,10.5,0.0,-12.8,8.3,5.9
1776,10.7,0.0,10.2,8.4,5.9
1777,10.8,0.0,10.3,8.3,5.9
1778,11.5,0.0,10.9,9.0,6.3
1779,11.9,0.0,11.3,9.3,6.6
1780,11.7,0.0,11.0,9.0,6.3
1781,11.7,0.0,11.0,9.0,6.3
1782,11.9,0.0,11.2,9.1,6.4
1783,11.8,0.0,11.1,8.9,6.2
1784,11.7,0.0,11.0,8.7,6.1
1785,10.7,0.0,10.2,-3.8,-1.6
1786,9.7,0.0,9.3,-4.9,-2.4
1787,8.4,0.0,8.1,-6.3,-3.4
1788,6.9,0.0,6.7,-8.2,-4.7
1789,5.7,0.0,-3.4,-3.4,-1.9
1790,5.0,0.0,-4.0,-9.9,-5.8
1791,5.3,0.0,-4.0,-8.9,-5.2
1792,-3.6,0.0,-3.9,-8.4,-4.8
1793,-3.6,0.0,-3.8,-8.1,-4.5
1794,-3.0,0.0,-3.2,5.2,3.8
1795,-2.9,0.0,-3.1,5.4,4.0
1796,-17.2,0.0,-17.6,5.6,4.1
1797,-17.4,0.0,-17.8,5.3,3.8
1798,-17.6,0.0,-18.0,5.0,3.7
1799,-16.9,0.0,-17.3,5.8,4.2
1800,-2.2,0.0,7.3,6.0,4.4
1801,7.5,0.0,7.3,5.9,4.3
1802,7.6,0.0,7.4,6.0,4.4
1803,7.9,0.0,7.7,6.2,4.5
1804,8.3,0.0,8.1,6.6,4.8
1805,9.0,0.0,8.8,7.3,5.3
1806,9.4,0.0,9.1,7.6,5.5
1807,9.5,0.0,9.2,7.6,5.5
1808,9.7,0.0,9.3,7.7,5.5
1809,9.3,0.0,9.1,7.4,5.3
1810,8.5,0.0,8.3,6.3,4.5
1811,7.9,0.0,7.9,5.7,4.0
1812,7.5,0.0,7.5,5.3,3.7
1813,7.0,0.0,-2.4,4.7,3.4
1814,6.9,0.0,-2.5,4.7,3.4
1815,7.4,0.0,-2.2,5.5,3.9
1816,-2.0,0.0,-2.4,5.3,3.8
1817,-2.2,0.0,-2.5,5.1,3.8
1818,-2.0,0.0,-2.3,5.7,4.1
1819,-1.3,0.0,-1.7,6.5,4.8
1820,-14.1,0.0,-14.9,7.8,5.7
1821,-12.9,0.0,-13.9,8.6,6.3
1822,-11.3,0.0,-12.6,9.7,7.1
1823,-10.5,0.0,-12.1,9.8,7.1
1824,3.6,0.0,11.9,10.3,7.5
1825,13.2,0.0,12.7,10.9,7.9
1826,13.2,0.0,12.6,10.7,7.7
1827,13.0,0.0,12.4,10.4,7.4
1828,13.1,0.0,12.4,10.4,7.4
1829,13.7,0.0,13.0,10.9,7.8
1830,14.4,0.0,13.6,11.5,8.2
1831,13.9,0.0,13.1,10.9,7.7
1832,13.0,0.0,12.2,9.8,6.8
1833,11.9,0.0,11.3,8.7,6.0
1834,10.6,0.0,10.1,7.2,4.9
1835,9.8,0.0,9.4,6.4,4.3
1836,8.4,0.0,8.1,5.0,3.3
1837,8.3,0.0,-0.8,5.3,3.6
1838,8.8,0.0,-0.5,6.1,4.2
1839,8.8,0.0,-0.6,6.2,4.3
1840,0.8,0.0,-0.4,6.6,4.6
1841,0.2,0.0,-0.8,6.0,4.3
1842,0.9,0.0,-0.1,7.1,5.0
1843,1.6,0.0,0.5,7.9,5.6
1844,-10.9,0.0,-13.1,8.1,5.7
1845,-10.6,0.0,-12.9,8.2,5.8
1846,-10.7,0.0,-13.0,8.0,5.6
1847,-10.6,0.0,-13.0,7.9,5.6
1848,2.1,0.0,9.9,8.0,5.7
1849,10.5,0.0,9.9,8.0,5.6
1850,10.7,0.0,10.1,8.1,5.7
1851,11.0,0.0,10.4,8.4,5.9
1852,11.1,0.0,10.5,8.4,5.9
1853,11.0,0.0,10.4,8.3,5.8
1854,11.1,0.0,10.5,8.4,5.9
1855,11.0,0.0,10.4,8.3,5.8
1856,10.8,0.0,10.2,8.1,5.6
1857,10.4,0.0,9.9,-3.8,-1.6
1858,10.1,0.0,9.6,-4.2,-1.9
1859,9.8,0.0,9.3,-4.6,-2.2
1860,9.4,0.0,8.9,-5.0,-2.5
1861,9.0,0.0,-0.4,0.5,0.8
1862,8.7,0.0,-0.7,-5.6,-2.9
1863,8.6,0.0,-0.8,-5.7,-3.0
1864,8.3,0.0,-1.1,-6.0,-3.2
1865,8.7,0.0,-0.8,-5.6,-2.8
1866,9.0,0.0,-0.5,6.7,4.7
1867,9.5,0.0,-0.1,7.3,5.1
1868,9.6,0.0,-13.7,7.4,5.2
1869,9.7,0.0,-13.6,7.5,5.3
1870,9.8,0.0,-13.5,7.6,5.4
1871,10.1,0.0,-13.2,7.9,5.6
1872,10.2,0.0,9.8,8.0,5.6
1873,10.4,0.0,9.8,7.9,5.6
1874,10.5,0.0,9.9,8.0,5.6
1875,10.5,0.0,9.9,7.9,5.6
1876,10.7,0.0,10.1,8.1,5.7
1877,10.8,0.0,10.2,8.2,5.8
1878,10.9,0.0,10.3,8.3,5.8
1879,11.2,0.0,10.6,8.5,6.0
1880,11.1,0.0,10.5,8.3,5.8
1881,10.0,0.0,9.6,-4.5,-2.1
1882,8.8,0.0,8.5,-5.8,-3.0
1883,7.3,0.0,7.0,-7.7,-4.3
1884,7.5,0.0,7.4,-6.9,-3.8
1885,6.7,0.0,-2.5,-1.8,-0.8
1886,6.1,0.0,-2.9,-8.4,-4.8
1887,6.0,0.0,-3.2,-8.3,-4.7
1888,6.9,0.0,-2.6,-7.0,-3.8
1889,6.9,0.0,-2.7,-6.9,-3.7
1890,7.2,0.0,-2.4,5.6,4.0
1891,8.0,0.0,-1.6,6.5,4.7
1892,7.9,0.0,-16.1,6.3,4.6
1893,7.7,0.0,-16.3,6.1,4.4
1894,7.4,0.0,-16.6,5.7,4.1
1895,7.3,0.0,-16.7,5.6,4.0
1896,7.1,0.0,7.0,5.5,3.9
1897,7.3,0.0,7.1,5.5,4.0
1898,7.3,0.0,7.1,5.6,4.0
1899,8.1,0.0,7.9,6.3,4.6
1900,8.2,0.0,8.0,6.4,4.6
1901,8.7,0.0,8.4,6.8,4.9
1902,9.6,0.0,9.2,7.7,5.5
1903,10.0,0.0,9.7,8.0,5.8
1904,9.7,0.0,9.3,7.5,5.4
1905,9.1,0.0,8.9,-5.0,-2.4
1906,8.0,0.0,7.8,-6.4,-3.4
1907,7.5,0.0,7.5,-6.8,-3.7
1908,7.8,0.0,7.8,-6.3,-3.3
1909,7.2,0.0,-2.1,-1.0,-0.1
1910,7.2,0.0,-2.1,-6.9,-3.7
1911,7.4,0.0,-2.0,-6.5,-3.4
1912,-1.6,0.0,-1.8,-6.2,-3.1
1913,-1.1,0.0,-1.4,-5.7,-2.7
1914,-0.5,0.0,-0.9,7.2,5.3
1915,0.1,0.0,-0.4,7.8,5.7
1916,-12.9,0.0,-14.1,8.2,5.9
1917,-12.1,0.0,-13.5,8.6,6.3
1918,-11.2,0.0,-12.9,9.0,6.5
1919,-10.9,0.0,-12.7,8.9,6.4
1920,3.2,0.0,11.4,9.8,7.0
1921,11.6,0.0,11.0,9.2,6.6
1922,11.8,0.0,11.2,9.3,6.6
1923,11.9,0.0,11.3,9.3,6.6
1924,12.2,0.0,11.6,9.6,6.8
1925,12.5,0.0,11.8,9.8,6.9
1926,12.9,0.0,12.2,10.1,7.2
1927,13.6,0.0,12.9,10.8,7.7
1928,13.1,0.0,12.4,10.1,7.1
1929,11.5,0.0,10.6,-3.5,-1.4
1930,10.1,0.0,9.2,-5.2,-2.5
1931,9.3,0.0,8.6,-6.2,-3.1
1932,8.1,0.0,7.6,-7.7,-3.9
1933,7.6,0.0,-1.4,-1.6,-0.3
1934,7.3,0.0,-1.7,-7.2,-3.8
1935,8.8,0.0,-0.6,-5.2,-2.4
1936,7.4,0.0,-1.4,-9.4,-3.7
1937,7.8,0.0,-1.7,-9.2,-3.3
1938,8.5,0.0,-0.9,7.4,5.4
1939,10.4,0.0,0.7,9.2,6.9
1940,11.4,0.0,-12.7,10.1,7.5
1941,11.9,0.0,-11.9,10.4,7.7
1942,12.5,0.0,-11.1,10.8,7.9
1943,13.7,0.0,-9.7,11.8,8.6
1944,14.8,0.0,14.3,12.7,9.2
1945,15.4,0.0,14.8,12.9,9.3
1946,15.9,0.0,15.2,13.2,9.6
1947,16.1,0.0,15.4,13.3,9.5
1948,16.5,0.0,15.7,13.5,9.7
1949,16.9,0.0,16.0,13.7,9.8
1950,17.7,0.0,16.8,14.4,10.3
1951,17.5,0.0,16.5,14.1,10.0
1952,16.7,0.0,15.7,12.9,9.1
1953,13.4,0.0,12.2,-2.1,-0.4
1954,12.2,0.0,11.1,-3.5,-1.4
1955,10.6,0.0,9.5,-5.6,-2.7
1956,9.3,0.0,8.6,-7.0,-3.5
1957,8.7,0.0,-0.1,-1.3,0.0
1958,8.0,0.0,-0.4,-7.3,-3.5
1959,8.7,0.0,-0.3,-5.9,-2.9
1960,0.2,0.0,-0.3,-6.3,-2.8
1961,0.2,0.0,-0.4,-6.9,-2.6
1962,0.7,0.0,0.2,7.8,5.7
1963,1.9,0.0,1.2,9.0,6.6
1964,-10.4,0.0,-12.2,9.5,6.9
1965,-9.6,0.0,-11.6,9.7,7.1
1966,-8.8,0.0,-11.1,10.0,7.2
1967,-8.0,0.0,-10.6,10.3,7.4
1968,4.7,0.0,12.3,10.5,7.5
1969,13.5,0.0,12.9,10.8,7.8
1970,14.2,0.0,13.5,11.5,8.2
1971,14.0,0.0,13.3,11.2,8.0
1972,14.5,0.0,13.7,11.5,8.2
1973,14.9,0.0,14.2,11.9,8.5
1974,15.5,0.0,14.7,12.4,8.9
1975,15.8,0.0,15.0,12.6,9.0
1976,15.5,0.0,14.6,12.2,8.6
1977,13.8,0.0,13.1,10.4,7.2
1978,11.3,0.0,10.1,6.8,4.7
1979,9.9,0.0,8.9,5.3,3.8
1980,8.4,0.0,7.9,3.9,3.0
1981,7.4,0.0,-1.4,3.4,2.7
1982,6.9,0.0,-1.4,3.2,2.9
1983,7.0,0.0,-1.5,3.6,3.3
1984,-1.9,0.0,-1.9,3.1,3.5
1985,-2.1,0.0,-2.2,2.2,3.7
1986,-2.0,0.0,-1.7,6.6,4.9
1987,-0.6,0.0,-0.6,8.0,6.0
1988,-13.9,0.0,-14.4,8.6,6.4
1989,-13.0,0.0,-13.8,8.9,6.6
1990,-11.8,0.0,-12.9,9.5,7.0
1991,-10.8,0.0,-12.2,9.9,7.3
1992,3.4,0.0,11.9,10.4,7.6
1993,12.9,0.0,12.5,10.8,7.9
1994,13.3,0.0,12.9,11.1,8.1
1995,13.8,0.0,13.2,11.4,8.2
1996,14.1,0.0,13.5,11.6,8.4
1997,14.4,0.0,13.8,11.8,8.5
1998,14.8,0.0,14.1,12.0,8.6
1999,15.1,0.0,14.3,12.2,8.7
2000,14.2,0.0,13.4,10.9,7.7
2001,12.6,0.0,11.5,8.9,6.2
2002,10.9,0.0,9.8,6.8,4.8
2003,9.1,0.0,8.2,4.8,3.5
2004,7.6,0.0,7.2,3.4,2.7
2005,6.7,0.0,-2.2,2.9,2.5
2006,6.5,0.0,-1.8,3.3,3.0
2007,6.5,0.0,-1.9,3.1,3.3
2008,-2.9,0.0,-2.4,2.2,3.4
2009,-2.9,0.0,-2.6,3.4,4.0
2010,-1.9,0.0,-1.5,7.2,5.5
2011,-0.8,0.0,-0.7,8.2,6.2
2012,-14.6,0.0,-14.9,8.5,6.4
2013,-13.8,0.0,-14.4,8.6,6.4
2014,-13.0,0.0,-13.8,8.9,6.6
2015,-11.9,0.0,-13.0,9.4,6.9
2016,2.5,0.0,11.3,9.8,7.2
2017,12.1,0.0,11.7,10.1,7.4
2018,12.3,0.0,11.9,10.2,7.4
2019,12.7,0.0,12.3,10.5,7.6
2020,12.9,0.0,12.4,10.5,7.6
2021,13.2,0.0,12.6,10.7,7.7
2022,13.5,0.0,12.9,10.9,7.8
2023,13.7,0.0,13.1,11.0,7.9
2024,13.4,0.0,12.8,10.5,7.5
2025,12.6,0.0,12.1,-1.9,-0.1
2026,12.5,0.0,12.1,-2.0,-0.2
2027,12.0,0.0,11.6,-2.6,-0.7
2028,11.6,0.0,11.2,-3.1,-1.0
2029,10.7,0.0,1.7,1.6,1.7
2030,9.7,0.0,0.8,-5.2,-2.5
2031,9.4,0.0,0.5,-5.4,-2.5
2032,13.4,0.0,4.3,-1.3,0.7
2033,8.3,0.0,-0.8,-8.6,-3.6
2034,8.8,0.0,-0.2,6.7,4.7
2035,10.1,0.0,0.7,8.0,5.7
2036,10.7,0.0,-12.5,8.6,6.2
2037,11.1,0.0,-12.0,9.0,6.4
2038,11.5,0.0,-11.5,9.3,6.7
2039,11.8,0.0,-11.2,9.4,6.7
2040,12.3,0.0,11.8,9.9,7.1
2041,12.9,0.0,12.3,10.3,7.4
2042,13.1,0.0,12.5,10.4,7.4
2043,13.5,0.0,12.9,10.7,7.7
2044,14.1,0.0,13.4,11.2,8.0
2045,14.3,0.0,13.6,11.3,8.1
2046,14.7,0.0,14.0,11.7,8.3
2047,15.6,0.0,14.7,12.4,8.9
2048,15.0,0.0,14.2,11.6,8.2
2049,12.4,0.0,11.4,-2.9,-0.9
2050,10.3,0.0,9.2,-5.3,-2.6
2051,8.8,0.0,7.9,-7.1,-3.7
2052,7.4,0.0,7.0,-8.4,-4.5
2053,6.5,0.0,-2.3,-3.2,-1.3
2054,5.4,0.0,-2.8,-9.8,-5.2
2055,5.0,0.0,-3.3,-10.4,-5.2
2056,4.9,0.0,-3.9,-11.4,-5.3
2057,5.3,0.0,-4.2,-12.2,-5.0
2058,5.7,0.0,-3.7,5.2,4.0
2059,7.2,0.0,-2.5,6.6,5.1
2060,8.2,0.0,-16.6,7.5,5.8
2061,9.0,0.0,-15.6,8.2,6.2
2062,9.6,0.0,-14.8,8.7,6.6
2063,10.0,0.0,-14.2,8.9,6.7
2064,10.6,0.0,10.5,9.3,6.9
2065,11.0,0.0,10.8,9.4,7.0
2066,11.3,0.0,11.0,9.5,7.0
2067,11.7,0.0,11.3,9.8,7.2
2068,12.5,0.0,12.1,10.5,7.7
2069,13.1,0.0,12.7,11.0,8.0
2070,13.2,0.0,12.7,10.9,8.0
2071,13.1,0.0,12.6,10.7,7.7
2072,12.8,0.0,12.3,10.2,7.3
2073,11.9,0.0,11.5,-2.4,-0.5
2074,10.5,0.0,10.2,-4.2,-1.8
2075,8.2,0.0,7.6,-7.3,-3.9
2076,8.8,0.0,8.8,-5.8,-2.9
2077,9.1,0.0,-0.1,0.7,1.1
2078,8.6,0.0,-0.5,-5.7,-2.9
2079,7.9,0.0,-1.0,-6.6,-3.4
2080,-0.7,0.0,-1.1,-6.5,-3.2
2081,-0.7,0.0,-1.2,-7.2,-3.1
2082,-0.1,0.0,-0.6,7.1,5.2
2083,0.8,0.0,0.2,8.1,5.9
2084,-11.5,0.0,-13.0,9.0,6.6
2085,-10.5,0.0,-12.2,9.6,7.0
2086,-9.7,0.0,-11.6,9.9,7.2
2087,-8.8,0.0,-11.0,10.2,7.4
2088,4.5,0.0,12.3,10.5,7.6
2089,13.4,0.0,12.8,10.9,7.8
2090,13.8,0.0,13.2,11.2,8.0
2091,15.0,0.0,14.3,12.2,8.8
2092,15.8,0.0,15.1,13.0,9.3
2093,15.9,0.0,15.1,13.0,9.3
2094,16.4,0.0,15.6,13.3,9.5
2095,16.5,0.0,15.6,13.2,9.4
2096,15.3,0.0,14.4,11.7,8.2
2097,13.2,0.0,12.1,-2.1,-0.4
2098,11.4,0.0,10.4,-4.3,-1.9
2099,9.6,0.0,8.8,-6.3,-3.2
2100,8.1,0.0,7.7,-7.8,-4.1
2101,7.3,0.0,-1.5,-2.6,-0.9
2102,6.6,0.0,-1.6,-8.6,-4.4
2103,6.4,0.0,-1.8,-9.1,-4.3
2104,6.4,0.0,-2.3,-10.1,-4.3
2105,6.7,0.0,-2.7,-10.9,-4.1
2106,7.3,0.0,-2.1,6.4,4.8
2107,8.7,0.0,-0.9,7.8,5.9
2108,10.1,0.0,-14.3,9.1,6.9
2109,10.7,0.0,-13.5,9.6,7.2
2110,11.6,0.0,-12.4,10.3,7.7
2111,12.3,0.0,-11.4,10.8,8.0
2112,14.0,0.0,13.7,12.3,9.1
2113,14.2,0.0,13.7,12.0,8.8
2114,15.8,0.0,15.3,13.5,9.9
2115,16.2,0.0,15.6,13.7,10.0
2116,16.8,0.0,16.1,14.1,10.2
2117,17.4,0.0,16.6,14.5,10.5
2118,17.9,0.0,17.1,14.9,10.8
2119,18.2,0.0,17.3,15.0,10.8
2120,15.9,0.0,14.9,12.2,8.6
2121,13.5,0.0,12.4,-1.9,-0.2
2122,11.7,0.0,10.6,-4.0,-1.7
2123,10.4,0.0,9.8,-5.2,-2.5
2124,8.9,0.0,8.4,-7.1,-3.6
2125,8.1,0.0,-0.6,-1.8,-0.3
2126,7.6,0.0,-0.6,-7.7,-3.8
2127,6.6,0.0,-1.6,-8.9,-4.3
2128,-2.0,0.0,-1.9,-9.2,-4.1
2129,-2.1,0.0,-2.1,-10.0,-3.8
2130,-1.7,0.0,-2.1,-0.2,4.1
2131,-1.4,0.0,-0.9,8.3,6.4
2132,-15.5,0.0,-15.2,8.6,6.6
2133,-14.5,0.0,-14.6,8.9,6.7
2134,-13.5,0.0,-13.9,9.2,6.9
2135,-12.5,0.0,-13.3,9.5,7.1
2136,1.8,0.0,10.8,9.4,7.0
2137,11.4,0.0,11.1,9.6,7.1
2138,11.5,0.0,11.2,9.5,7.0
2139,11.6,0.0,11.3,9.6,7.0
2140,11.7,0.0,11.3,9.5,6.9
2141,11.8,0.0,11.4,9.5,6.9
2142,12.0,0.0,11.5,9.6,6.9
2143,13.0,0.0,12.5,10.5,7.6
2144,12.4,0.0,11.9,9.7,6.9
2145,10.5,0.0,9.8,7.3,5.1
2146,9.5,0.0,9.1,6.3,4.5
2147,8.2,0.0,7.9,4.9,3.5
2148,7.7,0.0,7.8,4.8,3.4
2149,6.7,0.0,-2.1,3.7,2.9
2150,7.7,0.0,-1.5,5.5,4.0
2151,8.5,0.0,-0.8,6.6,4.8
2152,-1.1,0.0,-1.3,5.8,4.3
2153,-0.3,0.0,-0.7,6.9,5.1
2154,0.5,0.0,-0.0,7.8,5.8
2155,1.6,0.0,0.9,8.9,6.5
2156,-11.0,0.0,-12.6,9.2,6.7
2157,-10.2,0.0,-12.1,9.5,6.9
2158,-9.4,0.0,-11.5,9.9,7.1
2159,-8.8,0.0,-11.1,10.0,7.2
2160,4.3,0.0,12.0,10.2,7.3
2161,13.2,0.0,12.6,10.6,7.6
2162,13.9,0.0,13.3,11.3,8.1
2163,14.2,0.0,13.6,11.5,8.2
2164,14.2,0.0,13.5,11.4,8.1
2165,15.1,0.0,14.4,12.2,8.7
2166,15.4,0.0,14.6,12.3,8.8
2167,14.5,0.0,13.6,11.2,7.9
2168,13.4,0.0,12.6,10.0,6.9
2169,12.1,0.0,11.5,8.7,6.0
2170,10.0,0.0,9.4,6.1,4.1
2171,8.3,0.0,7.7,4.1,2.8
2172,8.3,0.0,8.2,5.1,3.4
2173,7.8,0.0,-1.2,4.7,3.2
2174,7.3,0.0,-1.7,4.4,3.0
2175,8.4,0.0,-0.9,5.9,4.2
2176,1.6,0.0,0.6,8.0,5.7
2177,2.4,0.0,1.4,8.7,6.3
2178,2.7,0.0,1.6,8.9,6.4
2179,2.9,0.0,1.7,9.0,6.4
2180,-8.8,0.0,-11.4,9.4,6.7
2181,-8.3,0.0,-11.0,9.6,6.9
2182,-7.9,0.0,-10.8,9.7,6.9
2183,-7.6,0.0,-10.7,9.5,6.8
2184,4.6,0.0,11.8,9.8,6.9
2185,13.2,0.0,12.5,10.4,7.4
2186,13.1,0.0,12.4,10.2,7.2
2187,13.7,0.0,12.9,10.7,7.6
2188,14.3,0.0,13.5,11.3,8.0
2189,14.1,0.0,13.3,11.0,7.8
2190,14.8,0.0,14.0,11.6,8.2
2191,14.3,0.0,13.5,11.0,7.7
2192,13.4,0.0,12.6,9.9,6.9
2193,12.0,0.0,11.1,-3.2,-1.2
2194,11.7,0.0,11.2,-3.4,-1.3
2195,12.2,0.0,11.8,-2.6,-0.7
2196,9.3,0.0,9.1,-6.0,-3.1
2197,9.6,0.0,0.7,0.5,0.9
2198,9.6,0.0,0.7,-5.2,-2.5
2199,10.4,0.0,1.3,-4.2,-1.7
2200,10.8,0.0,1.7,-3.8,-1.4
2201,10.6,0.0,1.5,-4.8,-1.6
2202,11.0,0.0,1.7,7.1,6.0
2203,12.3,0.0,2.9,10.2,7.4
2204,12.7,0.0,-10.3,10.5,7.6
2205,13.3,0.0,-9.6,10.9,7.9
2206,13.3,0.0,-9.4,10.8,7.7
2207,13.7,0.0,-8.9,11.0,7.9
2208,14.2,0.0,13.5,11.4,8.1
2209,14.6,0.0,13.9,11.6,8.3
2210,15.0,0.0,14.2,11.9,8.4
2211,14.9,0.0,14.0,11.7,8.2
2212,15.7,0.0,14.8,12.4,8.8
2213,15.3,0.0,14.4,12.0,8.4
2214,15.5,0.0,14.6,12.0,8.5
2215,15.0,0.0,14.1,11.4,8.0
2216,14.6,0.0,13.7,10.9,7.6
2217,12.9,0.0,12.0,-2.3,-0.6
2218,11.3,0.0,10.3,-4.4,-2.0
2219,11.7,0.0,11.3,-3.5,-1.3
2220,11.1,0.0,10.9,-4.0,-1.7
2221,10.5,0.0,1.7,1.2,1.4
2222,10.8,0.0,1.9,-4.0,-1.7
2223,10.0,0.0,1.4,-5.1,-2.2
2224,9.9,0.0,1.1,-5.5,-2.2
2225,10.2,0.0,1.1,-6.1,-2.0
2226,10.9,0.0,1.6,6.7,6.0
2227,11.7,0.0,2.4,9.7,7.1
2228,12.6,0.0,-10.4,10.6,7.7
2229,13.7,0.0,-9.2,11.5,8.4
2230,14.3,0.0,-8.4,11.9,8.6
2231,15.1,0.0,-7.4,12.6,9.1
2232,16.0,0.0,15.4,13.3,9.6
2233,16.6,0.0,15.8,13.5,9.7
2234,17.2,0.0,16.3,14.0,10.0
2235,17.8,0.0,16.8,14.4,10.3
2236,17.9,0.0,16.9,14.4,10.3
2237,18.7,0.0,17.7,15.1,10.8
2238,18.8,0.0,17.7,15.1,10.7
2239,18.1,0.0,17.0,14.1,10.0
2240,16.3,0.0,15.2,12.0,8.3
2241,14.4,0.0,13.5,-0.9,0.5
2242,12.9,0.0,12.2,-2.5,-0.7
2243,13.0,0.0,12.3,-2.2,-0.5
2244,13.0,0.0,12.3,-2.0,-0.3
2245,12.1,0.0,3.2,2.6,2.3
2246,9.7,0.0,1.4,-5.8,-3.0
2247,10.3,0.0,1.6,-4.7,-2.2
2248,3.3,0.0,1.5,-4.3,-1.9
2249,3.7,0.0,1.9,-3.5,-1.3
2250,3.9,0.0,2.2,8.4,5.9
2251,3.8,0.0,2.1,8.5,6.0
2252,-7.0,0.0,-10.5,9.2,6.5
2253,-6.7,0.0,-10.2,9.4,6.7
