Hour,Demand_Zone 1,Demand_Zone 2,Demand_Zone 3,Demand_Zone 4,Demand_Zone 5
1759,7.8,17.8,8.2,8.0,6.4
1760,7.5,17.2,8.1,7.8,6.2
1761,6.9,16.5,7.5,-5.4,-2.2
1762,6.4,14.5,7.1,-5.9,-2.6
1763,6.0,12.9,6.8,-6.4,-3.0
1764,5.5,10.8,6.3,-7.0,-3.4
1765,5.5,11.0,-4.4,-0.6,0.6
1766,5.0,9.5,-4.8,-7.5,-3.8
1767,4.8,8.1,-5.1,-7.8,-4.0
1768,5.5,12.0,-4.4,-6.9,-3.3
1769,5.8,12.7,-4.2,-6.6,-3.2
1770,6.0,13.9,-4.0,6.4,5.1
1771,6.3,15.2,-3.8,6.7,5.4
1772,6.3,15.4,-19.7,6.7,5.4
1773,6.4,15.7,-19.6,6.8,5.5
1774,6.6,16.2,-19.5,7.0,5.6
1775,6.7,16.8,-19.3,7.2,5.7
1776,6.8,16.9,7.4,7.2,5.8
1777,6.8,15.7,7.4,7.1,5.7
1778,7.4,17.1,8.0,7.8,6.2
1779,7.7,17.8,8.3,8.1,6.5
1780,7.4,17.0,7.9,7.7,6.2
1781,7.3,16.9,7.9,7.7,6.2
1782,7.5,17.3,8.1,7.8,6.3
1783,7.2,16.7,7.8,7.6,6.1
1784,7.1,15.8,7.7,7.4,6.0
1785,6.1,13.2,6.8,-6.3,-2.8
1786,5.1,9.2,6.0,-7.4,-3.7
1787,4.0,4.4,4.9,-8.7,-4.6
1788,2.6,0.0,3.6,-10.5,-5.9
1789,1.7,0.0,-8.0,-5.1,-2.6
1790,1.3,0.0,-8.7,-12.2,-7.1
1791,1.9,0.0,-8.9,-11.3,-6.8
1792,-10.3,0.0,-8.4,-10.7,-6.3
1793,-9.8,0.0,-8.1,-10.3,-5.9
1794,-8.7,0.0,-7.1,4.4,3.7
1795,-7.7,0.8,-6.3,4.6,3.8
1796,-24.0,9.0,-21.5,4.8,3.9
1797,-24.3,8.0,-21.8,4.5,3.7
1798,-24.5,7.3,-22.0,4.3,3.5
1799,-23.8,9.8,-21.3,5.1,4.1
1800,-6.5,10.5,5.5,5.3,4.3
1801,5.0,11.4,5.5,5.2,4.2
1802,5.1,11.5,5.6,5.2,4.2
1803,5.3,12.0,5.8,5.4,4.4
1804,5.6,12.8,6.1,5.8,4.7
1805,6.2,14.2,6.7,6.4,5.2
1806,6.4,14.7,6.9,6.7,5.3
1807,6.5,14.8,7.0,6.7,5.4
1808,6.5,14.6,7.0,6.7,5.4
1809,6.1,13.9,6.7,6.4,5.2
1810,5.1,9.5,5.9,5.3,4.3
1811,4.6,7.3,5.5,4.7,3.9
1812,4.3,5.7,5.1,4.3,3.6
1813,3.8,3.8,-5.9,3.8,3.2
1814,3.9,4.2,-5.9,3.8,3.2
1815,4.5,7.6,-5.4,4.6,3.8
1816,-7.1,5.8,-5.6,4.4,3.7
1817,-7.1,5.3,-5.6,4.3,3.7
1818,-6.7,8.3,-5.3,4.9,4.0
1819,-6.0,11.7,-4.6,5.7,4.6
1820,-22.0,16.3,-19.5,7.0,5.6
1821,-21.2,18.9,-18.7,7.7,6.2
1822,-20.3,22.3,-17.8,8.8,6.9
1823,-20.2,22.5,-17.7,8.8,7.0
1824,-2.7,26.1,9.3,9.2,7.3
1825,9.4,21.7,9.9,9.8,7.8
1826,9.2,21.1,9.7,9.5,7.6
1827,8.8,20.2,9.3,9.2,7.3
1828,8.7,20.2,9.3,9.1,7.3
1829,9.2,21.2,9.7,9.6,7.6
1830,9.7,22.4,10.2,10.1,8.0
1831,9.0,20.8,9.6,9.4,7.5
1832,8.0,17.4,8.6,8.3,6.7
1833,6.8,15.1,7.6,7.2,5.8
1834,5.6,10.1,6.4,5.8,4.8
1835,4.9,6.9,5.9,5.0,4.2
1836,3.7,2.5,4.7,3.6,3.2
1837,3.9,4.2,-5.7,4.0,3.4
1838,4.6,8.0,-5.2,4.8,4.0
1839,4.7,9.0,-5.1,5.0,4.2
1840,-6.3,10.0,-4.8,5.4,4.4
1841,-6.7,7.5,-5.2,4.9,4.1
1842,-5.8,12.4,-4.3,6.0,4.9
1843,-5.1,15.9,-3.6,6.8,5.5
1844,-22.1,15.9,-19.5,6.9,5.6
1845,-22.0,16.3,-19.4,7.0,5.7
1846,-22.2,15.4,-19.7,6.8,5.5
1847,-22.3,15.3,-19.7,6.7,5.4
1848,-5.1,16.0,7.0,6.8,5.5
1849,6.5,14.8,7.0,6.7,5.5
1850,6.6,15.2,7.2,6.9,5.6
1851,6.8,15.8,7.4,7.2,5.8
1852,6.8,15.8,7.4,7.2,5.8
1853,6.7,15.4,7.3,7.0,5.7
1854,6.8,15.6,7.3,7.1,5.7
1855,6.7,15.3,7.2,7.0,5.6
1856,6.4,14.8,7.0,6.7,5.5
1857,6.0,14.1,6.7,-6.3,-2.9
1858,5.7,13.1,6.4,-6.6,-3.1
1859,5.3,11.5,6.1,-7.0,-3.4
1860,5.0,10.4,5.8,-7.3,-3.7
1861,4.8,9.5,-5.1,-1.3,0.2
1862,4.6,8.8,-5.3,-7.8,-4.0
1863,4.5,8.3,-5.4,-7.9,-4.1
1864,4.3,7.2,-5.5,-8.2,-4.3
1865,4.8,9.1,-5.1,-7.7,-3.9
1866,5.2,11.2,-4.8,5.5,4.5
1867,5.7,13.3,-4.3,6.1,5.0
1868,5.8,13.7,-20.2,6.3,5.1
1869,5.9,14.1,-20.1,6.4,5.2
1870,6.0,14.4,-20.0,6.5,5.2
1871,6.3,15.3,-19.7,6.7,5.4
1872,6.3,15.5,7.0,6.8,5.5
1873,6.4,14.8,7.0,6.7,5.4
1874,6.5,14.9,7.0,6.8,5.5
1875,6.4,14.8,7.0,6.7,5.4
1876,6.6,15.1,7.1,6.9,5.6
1877,6.6,15.2,7.2,6.9,5.6
1878,6.7,15.4,7.2,7.0,5.6
1879,6.9,15.9,7.5,7.2,5.8
1880,6.7,15.0,7.3,7.0,5.7
1881,5.6,11.0,6.4,-6.8,-3.3
1882,4.5,6.0,5.4,-8.2,-4.2
1883,3.1,0.0,4.0,-10.0,-5.5
1884,3.7,2.4,4.6,-9.0,-4.9
1885,3.1,1.0,-6.6,-3.4,-1.4
1886,2.7,0.0,-6.8,-10.2,-5.7
1887,2.8,0.0,-6.9,-10.1,-5.7
1888,3.9,3.8,-6.1,-8.7,-4.7
1889,4.1,6.6,-5.9,-8.5,-4.5
1890,4.4,8.8,-5.6,4.7,3.9
1891,5.3,11.7,-4.8,5.6,4.6
1892,5.1,11.1,-20.9,5.5,4.4
1893,4.8,10.3,-21.2,5.2,4.2
1894,4.5,9.1,-21.5,4.9,4.0
1895,4.4,8.7,-21.6,4.7,3.9
1896,4.3,8.2,4.9,4.6,3.8
1897,4.5,10.2,5.0,4.7,3.8
1898,4.5,10.2,5.0,4.7,3.8
1899,5.2,11.9,5.8,5.4,4.4
1900,5.3,12.0,5.8,5.5,4.4
1901,5.7,12.9,6.2,5.9,4.8
1902,6.4,14.8,7.0,6.7,5.4
1903,6.8,15.6,7.3,7.1,5.7
1904,6.3,13.0,6.9,6.5,5.2
1905,5.6,10.9,6.4,-6.9,-3.3
1906,4.6,4.9,5.3,-8.3,-4.3
1907,4.2,3.9,5.1,-8.6,-4.6
1908,4.6,6.5,5.5,-8.1,-4.2
1909,4.2,4.1,-5.5,-2.3,-0.6
1910,4.3,4.6,-5.4,-8.5,-4.5
1911,4.6,6.7,-5.2,-8.1,-4.2
1912,-6.5,8.2,-4.9,-7.7,-3.9
1913,-6.0,10.6,-4.5,-7.2,-3.5
1914,-5.4,14.3,-4.0,6.4,5.1
1915,-4.9,16.4,-3.6,6.9,5.5
1916,-21.7,17.2,-19.2,7.3,5.8
1917,-21.3,18.6,-18.8,7.7,6.1
1918,-21.0,19.8,-18.5,8.0,6.4
1919,-21.2,19.1,-18.7,7.8,6.3
1920,-3.3,23.7,8.8,8.7,6.9
1921,7.7,17.7,8.2,8.0,6.4
1922,7.8,17.9,8.3,8.1,6.5
1923,7.8,17.9,8.3,8.1,6.5
1924,8.0,18.5,8.6,8.4,6.7
1925,8.1,18.7,8.7,8.5,6.8
1926,8.4,19.4,9.0,8.8,7.0
1927,9.0,20.9,9.6,9.5,7.5
1928,8.4,18.6,9.0,8.7,7.0
1929,6.7,11.2,7.1,-6.1,-2.7
1930,5.4,4.2,5.8,-7.8,-3.8
1931,4.8,0.6,5.4,-8.6,-4.3
1932,3.9,0.0,4.6,-9.9,-5.1
1933,3.7,0.0,-6.2,-3.5,-1.1
1934,3.7,0.0,-6.3,-9.5,-5.2
1935,5.4,3.3,-4.9,-7.3,-3.6
1936,4.2,0.0,-5.0,-11.1,-4.7
1937,4.8,0.0,-5.8,-11.3,-4.7
1938,5.7,0.0,-5.4,6.5,5.3
1939,7.8,14.7,-2.6,8.4,6.7
1940,8.7,23.8,-17.3,9.2,7.4
1941,8.9,24.5,-17.1,9.5,7.5
1942,9.2,25.5,-16.8,9.8,7.8
1943,10.1,28.6,-15.9,10.7,8.5
1944,10.8,31.2,11.5,11.5,9.1
1945,11.0,25.6,11.6,11.6,9.2
1946,11.3,26.2,11.9,11.9,9.4
1947,11.2,26.1,11.8,11.8,9.4
1948,11.4,26.5,12.0,12.0,9.5
1949,11.5,26.8,12.1,12.1,9.6
1950,12.1,28.3,12.8,12.8,10.2
1951,11.7,27.2,12.3,12.3,9.8
1952,10.7,23.1,11.4,11.2,8.9
1953,7.2,13.3,7.8,-5.4,-2.0
1954,6.2,7.6,6.8,-6.7,-3.0
1955,4.8,0.0,5.3,-8.7,-4.2
1956,3.9,0.0,4.7,-9.9,-5.0
1957,3.7,0.0,-6.2,-3.7,-1.0
1958,3.4,0.0,-6.4,-10.3,-5.3
1959,4.4,0.0,-6.2,-8.8,-4.7
1960,-7.6,0.0,-5.5,-8.9,-4.3
1961,-6.8,0.0,-5.0,-9.1,-3.9
1962,-5.7,9.3,-4.0,6.7,5.5
1963,-4.0,20.5,-2.5,8.0,6.4
1964,-20.8,20.7,-18.2,8.4,6.7
1965,-20.6,21.4,-18.0,8.6,6.9
1966,-20.4,22.1,-17.8,8.8,7.1
1967,-20.1,22.9,-17.5,9.1,7.3
1968,-2.9,23.3,9.2,9.2,7.3
1969,9.0,20.9,9.6,9.5,7.6
1970,9.5,22.2,10.2,10.1,8.1
1971,9.2,21.4,9.8,9.7,7.8
1972,9.5,22.1,10.1,10.0,8.0
1973,9.8,22.9,10.5,10.4,8.3
1974,10.3,24.0,10.9,10.9,8.7
1975,10.4,24.2,11.0,11.0,8.8
1976,9.9,23.1,10.6,10.5,8.4
1977,8.1,20.0,8.9,8.7,7.0
1978,5.5,4.1,5.9,5.1,4.5
1979,4.4,0.0,5.0,3.7,3.6
1980,3.4,0.0,4.2,2.4,2.8
1981,2.7,0.0,-7.3,2.0,2.5
1982,2.5,0.0,-7.4,1.9,2.7
1983,2.9,0.0,-7.7,2.4,3.1
1984,-10.5,0.0,-8.0,1.9,3.3
1985,-10.4,0.0,-8.3,1.1,3.5
1986,-10.4,0.0,-8.1,5.6,4.8
1987,-7.7,0.0,-5.8,7.0,5.8
1988,-22.7,8.3,-19.8,7.7,6.2
1989,-21.1,19.4,-18.5,8.0,6.4
1990,-20.6,21.3,-18.0,8.6,6.9
1991,-20.2,22.5,-17.6,8.9,7.1
1992,-2.8,26.0,9.3,9.3,7.4
1993,9.2,21.3,9.8,9.7,7.7
1994,9.4,21.8,10.0,9.9,7.9
1995,9.6,22.3,10.2,10.1,8.1
1996,9.7,22.6,10.3,10.3,8.2
1997,9.8,22.9,10.5,10.4,8.3
1998,10.0,23.2,10.6,10.5,8.4
1999,10.1,23.5,10.8,10.7,8.5
2000,9.1,18.9,9.7,9.4,7.6
2001,7.4,12.6,7.7,7.3,6.0
2002,5.8,4.2,6.1,5.3,4.6
2003,4.3,0.0,4.7,3.4,3.4
2004,3.1,0.0,4.0,2.1,2.6
2005,2.5,0.0,-7.6,1.6,2.4
2006,2.6,0.0,-7.6,2.1,2.9
2007,2.8,0.0,-7.7,2.0,3.2
2008,-11.1,0.0,-8.4,1.2,3.2
2009,-11.1,0.0,-8.9,2.4,3.8
2010,-9.8,0.0,-7.7,6.3,5.3
2011,-7.2,0.0,-5.4,7.3,6.0
2012,-22.4,10.8,-19.6,7.7,6.2
2013,-21.3,18.9,-18.7,7.8,6.3
2014,-21.1,19.6,-18.5,8.0,6.4
2015,-20.7,21.0,-18.1,8.4,6.8
2016,-3.2,24.2,8.9,8.8,7.1
2017,8.6,19.9,9.2,9.0,7.2
2018,8.7,20.0,9.2,9.1,7.3
2019,8.9,20.5,9.4,9.3,7.4
2020,8.9,20.5,9.5,9.3,7.5
2021,9.0,20.8,9.6,9.4,7.5
2022,9.1,21.0,9.7,9.5,7.6
2023,9.2,21.3,9.8,9.7,7.7
2024,8.7,19.4,9.4,9.1,7.3
2025,7.8,18.0,8.6,-4.5,-1.4
2026,7.6,17.1,8.6,-4.7,-1.5
2027,7.1,15.0,8.1,-5.3,-2.0
2028,6.7,13.3,7.7,-5.7,-2.3
2029,5.9,9.3,-3.7,-0.4,1.0
2030,5.0,5.1,-4.4,-7.8,-3.8
2031,5.0,5.5,-4.4,-7.8,-3.8
2032,9.1,18.2,-0.5,-3.6,-0.5
2033,4.0,0.0,-5.7,-11.0,-4.8
2034,4.8,2.1,-5.3,5.5,4.5
2035,6.3,15.2,-3.6,6.8,5.5
2036,6.9,17.5,-19.1,7.4,6.0
2037,7.2,18.5,-18.8,7.7,6.3
2038,7.5,19.5,-18.5,8.1,6.5
2039,7.6,19.9,-18.4,8.2,6.6
2040,7.9,21.3,8.7,8.6,6.9
2041,8.5,19.7,9.1,9.0,7.2
2042,8.5,19.8,9.2,9.0,7.3
2043,8.8,20.5,9.5,9.3,7.5
2044,9.2,21.4,9.8,9.7,7.8
2045,9.3,21.7,10.0,9.9,7.9
2046,9.6,22.4,10.3,10.2,8.2
2047,10.3,23.9,10.9,10.9,8.7
2048,9.5,21.1,10.2,10.0,8.1
2049,6.9,11.4,7.3,-5.8,-2.4
2050,4.9,2.2,5.3,-8.2,-4.1
2051,3.7,0.0,4.3,-9.8,-5.1
2052,2.7,0.0,3.6,-11.1,-6.0
2053,2.1,0.0,-8.1,-5.5,-2.5
2054,1.3,0.0,-8.8,-12.8,-7.1
2055,1.2,0.0,-9.7,-13.6,-7.5
2056,1.4,0.0,-10.6,-14.9,-7.9
2057,2.0,0.0,-11.5,-16.1,-8.0
2058,2.6,0.0,-11.7,4.2,3.8
2059,4.3,0.0,-9.5,5.7,4.9
2060,5.5,0.0,-23.9,6.7,5.6
2061,6.5,0.0,-21.4,7.4,6.1
2062,7.3,13.9,-19.1,7.9,6.4
2063,7.6,19.9,-18.4,8.1,6.5
2064,7.9,21.0,8.6,8.4,6.8
2065,8.1,18.7,8.7,8.5,6.8
2066,8.1,18.8,8.7,8.5,6.8
2067,8.3,19.3,8.9,8.7,7.0
2068,8.9,20.8,9.5,9.4,7.5
2069,9.3,21.7,9.9,9.8,7.9
2070,9.2,21.5,9.9,9.7,7.8
2071,8.9,20.7,9.6,9.4,7.6
2072,8.5,19.1,9.1,8.9,7.2
2073,7.4,17.3,8.3,-4.8,-1.7
2074,5.9,10.2,6.9,-6.6,-3.0
2075,3.8,0.0,4.4,-9.7,-5.1
2076,4.6,2.0,5.8,-8.2,-4.2
2077,5.2,8.6,-4.4,-1.0,0.5
2078,4.8,6.7,-4.8,-7.8,-3.9
2079,4.3,2.9,-5.2,-8.6,-4.4
2080,-6.9,4.3,-5.0,-8.4,-4.2
2081,-6.6,0.9,-4.9,-9.0,-4.1
2082,-5.6,13.0,-4.0,6.2,5.1
2083,-4.8,17.2,-3.2,7.1,5.8
2084,-21.1,19.4,-18.5,8.0,6.4
2085,-20.6,21.1,-18.0,8.5,6.8
2086,-20.4,22.0,-17.8,8.8,7.0
2087,-20.1,22.9,-17.5,9.0,7.2
2088,-2.8,26.0,9.3,9.3,7.4
2089,9.1,21.2,9.7,9.6,7.7
2090,9.3,21.7,9.9,9.8,7.9
2091,10.3,24.0,10.9,10.9,8.6
2092,11.0,25.5,11.6,11.5,9.2
2093,10.9,25.3,11.5,11.5,9.1
2094,11.1,25.9,11.7,11.7,9.3
2095,11.0,25.4,11.6,11.6,9.2
2096,9.6,20.4,10.3,10.0,8.0
2097,7.4,13.7,8.0,-5.2,-1.9
2098,5.8,5.2,6.3,-7.3,-3.4
2099,4.3,0.0,4.9,-9.2,-4.7
2100,3.1,0.0,4.1,-10.6,-5.6
2101,2.6,0.0,-7.3,-4.9,-1.9
2102,2.3,0.0,-7.6,-11.6,-6.3
2103,2.4,0.0,-7.9,-12.2,-6.4
2104,2.7,0.0,-8.6,-13.3,-6.6
2105,3.2,0.0,-9.5,-14.4,-6.8
2106,4.0,0.0,-9.4,5.4,4.7
2107,5.6,0.0,-7.1,6.8,5.7
2108,7.3,0.0,-20.6,8.2,6.7
2109,8.1,19.3,-18.1,8.7,7.0
2110,8.8,24.1,-17.2,9.4,7.5
2111,9.2,25.6,-16.8,9.8,7.9
2112,10.5,30.2,11.2,11.2,8.9
2113,10.3,24.0,10.9,10.9,8.7
2114,11.7,27.2,12.3,12.3,9.8
2115,11.7,27.3,12.4,12.4,9.8
2116,12.0,28.0,12.7,12.7,10.1
2117,12.3,28.8,13.0,13.0,10.3
2118,12.6,29.5,13.3,13.4,10.6
2119,12.6,29.2,13.3,13.3,10.6
2120,10.0,20.9,10.7,10.4,8.4
2121,7.6,13.6,8.1,-5.1,-1.8
2122,5.9,5.6,6.4,-7.1,-3.2
2123,4.9,2.5,5.8,-8.1,-4.0
2124,3.7,0.0,4.7,-9.8,-5.0
2125,3.2,0.0,-6.3,-4.0,-1.3
2126,3.1,0.0,-6.4,-10.6,-5.4
2127,2.5,0.0,-7.4,-11.8,-6.1
2128,-10.4,0.0,-7.9,-12.2,-6.1
2129,-10.4,0.0,-8.2,-13.1,-6.1
2130,-10.1,0.0,-8.5,-2.7,4.0
2131,-10.6,0.0,-8.3,7.3,6.2
2132,-26.2,0.0,-22.6,7.7,6.4
2133,-23.3,2.0,-20.3,8.0,6.5
2134,-20.8,20.7,-18.2,8.4,6.7
2135,-20.6,21.4,-18.0,8.6,6.9
2136,-3.5,21.0,8.6,8.5,6.8
2137,8.1,18.9,8.7,8.6,6.9
2138,8.0,18.6,8.6,8.5,6.8
2139,8.0,18.7,8.7,8.5,6.8
2140,7.9,18.4,8.6,8.4,6.8
2141,7.9,18.3,8.5,8.3,6.7
2142,7.9,18.5,8.6,8.4,6.8
2143,8.8,20.3,9.4,9.3,7.4
2144,8.0,17.0,8.7,8.4,6.8
2145,6.1,8.8,6.6,6.0,5.0
2146,5.1,5.8,6.0,5.0,4.3
2147,4.1,0.0,4.9,3.6,3.4
2148,3.8,0.3,5.0,3.6,3.3
2149,3.2,0.0,-6.2,2.6,2.7
2150,4.3,1.2,-5.5,4.4,3.8
2151,5.4,10.1,-4.4,5.6,4.7
2152,-6.6,6.7,-4.8,4.8,4.1
2153,-5.7,11.9,-4.1,5.9,4.9
2154,-4.9,16.0,-3.4,6.9,5.6
2155,-4.1,20.3,-2.6,7.9,6.3
2156,-20.9,20.1,-18.3,8.2,6.6
2157,-20.7,20.8,-18.1,8.4,6.7
2158,-20.4,21.8,-17.8,8.7,7.0
2159,-20.4,22.0,-17.8,8.8,7.0
2160,-3.0,24.7,9.1,9.0,7.2
2161,8.9,20.5,9.4,9.3,7.5
2162,9.4,21.9,10.0,9.9,7.9
2163,9.6,22.3,10.2,10.1,8.1
2164,9.4,21.8,10.0,9.9,7.9
2165,10.1,23.6,10.7,10.7,8.5
2166,10.2,23.8,10.9,10.8,8.6
2167,9.1,20.8,9.8,9.6,7.7
2168,8.0,16.8,8.7,8.3,6.8
2169,6.6,14.4,7.5,7.0,5.8
2170,4.6,4.3,5.5,4.5,4.0
2171,3.2,0.0,4.0,2.6,2.6
2172,3.6,0.0,4.7,3.7,3.3
2173,3.4,0.4,-6.2,3.3,3.0
2174,3.2,0.9,-6.2,3.2,2.9
2175,4.5,7.5,-5.2,4.8,4.0
2176,-5.1,15.8,-3.5,6.8,5.6
2177,-4.4,18.9,-2.9,7.6,6.1
2178,-4.2,19.6,-2.8,7.7,6.2
2179,-4.2,19.6,-2.8,7.7,6.2
2180,-21.0,19.8,-18.4,8.1,6.5
2181,-20.8,20.5,-18.2,8.3,6.7
2182,-20.8,20.5,-18.2,8.3,6.7
2183,-21.0,20.0,-18.4,8.2,6.6
2184,-3.6,22.2,8.5,8.4,6.7
2185,8.5,19.8,9.1,9.0,7.2
2186,8.3,19.2,8.9,8.7,7.0
2187,8.8,20.3,9.4,9.2,7.4
2188,9.2,21.5,9.9,9.8,7.8
2189,9.0,20.8,9.6,9.5,7.6
2190,9.5,22.1,10.1,10.0,8.0
2191,8.9,20.5,9.5,9.4,7.6
2192,7.9,16.6,8.7,8.3,6.7
2193,6.5,10.6,7.1,-6.2,-2.7
2194,6.4,10.6,7.3,-6.3,-2.7
2195,7.0,14.2,8.0,-5.4,-2.1
2196,4.2,0.8,5.4,-8.8,-4.5
2197,4.8,5.1,-4.6,-1.6,0.1
2198,5.0,6.2,-4.4,-7.7,-3.8
2199,6.0,10.6,-3.6,-6.5,-2.9
2200,6.5,11.4,-3.1,-6.1,-2.6
2201,6.4,6.4,-3.3,-7.1,-2.8
2202,6.9,7.5,-2.9,5.9,5.8
2203,8.4,22.3,-1.5,9.0,7.2
2204,8.6,23.5,-17.4,9.2,7.4
2205,8.9,24.7,-17.0,9.6,7.7
2206,8.7,24.0,-17.2,9.4,7.5
2207,8.9,24.7,-17.0,9.6,7.7
2208,9.2,25.8,10.0,9.9,8.0
2209,9.5,22.1,10.1,10.1,8.1
2210,9.7,22.6,10.4,10.3,8.2
2211,9.5,22.1,10.1,10.0,8.1
2212,10.1,23.7,10.8,10.8,8.6
2213,9.7,22.6,10.3,10.3,8.2
2214,9.7,22.7,10.4,10.3,8.3
2215,9.1,20.9,9.8,9.7,7.8
2216,8.6,18.9,9.4,9.1,7.4
2217,6.9,13.3,7.7,-5.6,-2.2
2218,5.4,4.6,6.1,-7.6,-3.6
2219,6.1,9.6,7.3,-6.5,-2.8
2220,5.8,7.7,7.0,-6.9,-3.1
2221,5.3,6.9,-4.1,-1.0,0.6
2222,5.8,9.5,-3.6,-6.7,-3.0
2223,5.2,4.3,-3.9,-7.7,-3.5
2224,5.4,3.1,-4.0,-7.9,-3.4
2225,5.9,0.0,-3.7,-8.4,-3.2
2226,6.9,5.4,-2.9,5.5,5.8
2227,7.9,20.6,-1.9,8.5,6.9
2228,8.6,23.7,-17.3,9.3,7.5
2229,9.5,26.6,-16.4,10.2,8.2
2230,9.8,27.8,-16.1,10.6,8.5
2231,10.3,29.7,-15.6,11.1,8.9
2232,10.9,31.8,11.7,11.8,9.4
2233,11.2,26.2,11.9,11.9,9.5
2234,11.6,27.1,12.3,12.3,9.8
2235,11.9,28.0,12.6,12.7,10.1
2236,11.9,27.8,12.6,12.6,10.1
2237,12.4,29.2,13.2,13.2,10.6
2238,12.3,29.0,13.1,13.2,10.5
2239,11.4,26.3,12.2,12.2,9.8
2240,9.5,20.2,10.3,10.0,8.1
2241,7.6,17.5,8.6,-4.5,-1.3
2242,6.2,11.9,7.4,-6.1,-2.5
2243,6.6,13.9,7.6,-5.6,-2.2
2244,6.7,15.0,7.7,-5.4,-2.0
2245,5.9,11.7,-3.6,0.0,1.3
2246,3.7,0.1,-5.3,-9.1,-4.6
2247,4.7,6.4,-4.7,-7.7,-3.8
2248,-6.2,9.6,-4.4,-7.2,-3.4
2249,-5.5,13.6,-3.8,-6.3,-2.7
2250,-5.1,15.5,-3.5,6.9,5.7
2251,-5.1,16.0,-3.5,7.0,5.7
2252,-21.6,18.0,-18.9,7.7,6.3
2253,-21.3,18.9,-18.6,7.9,6.4
2254,-21.3,19.0,-18.6,8.0,6.5
2255,-21.3,19.0,-18.6,8.0,6.5
2256,-4.0,20.8,8.2,8.1,6.6
2257,8.1,19.0,8.8,8.7,7.0
2258,8.0,18.7,8.7,8.5,6.9
2259,8.2,19.2,8.9,8.7,7.1
2260,8.5,20.0,9.2,9.1,7.4
2261,8.6,20.1,9.3,9.2,7.4
2262,8.7,20.3,9.4,9.3,7.5
2263,8.5,19.6,9.3,9.1,7.4
2264,7.8,16.7,8.6,8.3,6.7
2265,5.9,9.6,6.7,-6.7,-3.0
2266,4.6,1.0,5.1,-8.5,-4.3
2267,3.9,0.0,4.8,-9.3,-4.8
2268,3.2,0.0,4.3,-10.2,-5.4
2269,2.5,0.0,-7.1,-4.6,-1.9
2270,2.5,0.0,-7.2,-10.9,-6.0
2271,4.1,0.0,-6.4,-9.2,-4.9
2272,5.3,0.0,-5.2,-7.5,-3.8
2273,6.4,11.6,-3.5,-6.0,-2.6
2274,7.1,17.2,-2.8,7.6,6.2
2275,7.4,19.1,-2.6,7.9,6.4
2276,7.5,19.7,-18.4,8.1,6.5
2277,7.6,20.2,-18.3,8.3,6.7
2278,8.0,21.6,-17.9,8.7,7.0
2279,8.4,22.8,-17.5,9.0,7.3
2280,8.4,22.8,9.1,9.0,7.3
2281,8.6,20.1,9.3,9.1,7.3
2282,8.8,20.4,9.4,9.3,7.5
2283,8.9,20.8,9.6,9.5,7.6
2284,9.0,20.9,9.6,9.5,7.7
2285,9.2,21.4,9.8,9.7,7.8
2286,9.3,21.7,10.0,9.9,7.9
2287,9.2,21.3,9.9,9.7,7.8
2288,9.0,20.4,9.7,9.5,7.7
2289,8.3,20.7,9.2,-3.8,-0.8
2290,6.7,13.3,7.8,-5.6,-2.2
2291,6.4,11.3,7.5,-6.1,-2.6
2292,5.4,6.1,6.7,-7.3,-3.4
2293,4.9,4.0,-4.4,-1.5,0.2
2294,4.5,1.3,-4.5,-8.4,-4.1
2295,5.0,4.6,-4.3,-7.8,-3.7
2296,-6.4,4.2,-4.3,-8.2,-3.7
2297,-6.0,0.0,-4.2,-11.2,-3.9
2298,-6.1,0.0,-4.6,0.3,4.9
2299,-6.1,0.0,-4.1,8.7,7.1
2300,-19.9,21.8,-17.1,9.8,7.9
2301,-19.0,27.1,-16.3,10.3,8.2
2302,-18.6,28.3,-16.0,10.7,8.5
2303,-18.3,29.5,-15.6,11.0,8.8
2304,-0.8,30.5,11.3,11.4,9.1
2305,11.2,26.0,11.8,11.8,9.4
2306,11.1,25.8,11.7,11.7,9.3
2307,11.5,26.7,12.1,12.1,9.7
2308,11.8,27.7,12.5,12.6,10.0
2309,11.7,27.4,12.4,12.4,9.9
2310,11.6,27.1,12.3,12.3,9.8
2311,11.2,25.0,11.8,11.8,9.4
2312,9.7,17.6,10.1,9.9,7.9
2313,8.0,12.8,8.2,7.8,6.4
2314,6.9,7.9,7.4,6.5,5.6
2315,5.8,1.8,6.5,5.2,4.8
2316,5.2,0.0,6.3,4.4,4.3
2317,4.5,0.0,-4.6,3.8,4.0
2318,4.4,0.0,-4.4,4.0,4.2
2319,5.1,0.0,-4.0,4.3,4.7
2320,-6.5,0.0,-4.1,4.3,4.9
2321,-5.6,0.7,-3.6,5.3,5.4
2322,-4.4,3.2,-2.8,4.6,5.8
2323,-3.3,23.9,-1.6,8.8,7.1
2324,-19.4,25.5,-16.7,9.9,7.9
2325,-18.8,27.8,-16.1,10.6,8.4
2326,-18.3,29.5,-15.6,11.1,8.8
2327,-17.8,31.1,-15.2,11.5,9.2
2328,-0.3,36.8,11.9,12.0,9.6
2329,11.8,27.7,12.5,12.5,10.0
2330,11.9,27.8,12.6,12.6,10.1
2331,11.9,27.8,12.6,12.6,10.1
2332,12.2,28.6,12.9,13.0,10.3
2333,12.9,30.3,13.6,13.7,10.9
2334,12.5,29.4,13.3,13.4,10.7
