Hour,Demand_Zone 1,UFH_Energy_Zone 2,Demand_Zone 2,Demand_Zone 3,Demand_Zone 4,Demand_Zone 5
4889,-3.9,0.0,0.0,-13.9,-18.1,-10.9
4890,-3.9,0.0,0.0,-13.8,-5.0,-2.0
4891,-3.9,0.0,0.0,-13.8,-4.7,-1.4
4892,-9.2,0.0,0.0,-37.9,0.0,0.6
4893,0.3,0.0,0.0,-35.7,2.0,2.1
4894,1.3,0.0,0.0,-33.7,2.9,2.7
4895,1.7,0.0,0.0,-32.3,3.1,2.8
4896,2.6,0.0,0.0,3.4,3.8,3.3
4897,1.5,0.0,0.0,2.5,3.3,3.1
4898,2.8,0.0,0.0,3.7,4.3,3.8
4899,3.5,0.0,0.0,4.3,4.8,4.1
4900,4.4,0.0,0.0,5.1,5.5,4.5
4901,4.4,0.0,0.0,4.9,5.1,4.2
4902,4.6,0.0,0.0,5.1,5.0,4.0
4903,2.3,0.0,0.0,2.7,2.2,1.8
4904,0.5,0.0,0.0,0.9,0.0,0.0
4905,-3.5,0.0,0.0,-3.1,-16.2,-11.0
4906,-3.2,0.0,0.0,-2.3,-16.5,-10.9
4907,-4.6,0.0,0.0,-3.4,-18.0,-11.8
4908,-5.8,0.0,0.0,-4.2,-19.0,-12.5
4909,-6.6,0.0,0.0,-16.0,-12.9,-8.4
4910,-6.3,0.0,0.0,-15.9,-19.0,-12.3
4911,-7.1,0.0,0.0,-16.5,-20.2,-12.8
4912,-7.7,0.0,0.0,-17.4,-21.4,-13.1
4913,-7.3,0.0,0.0,-17.4,-21.4,-12.7
4914,-7.2,0.0,0.0,-17.3,-7.4,-3.1
4915,-6.5,0.0,0.0,-16.7,-5.8,-2.0
4916,-17.1,0.0,0.0,-47.5,-9.0,-8.0
4917,-15.2,0.0,0.0,-45.5,-7.3,0.7
4918,-13.6,0.0,0.0,-43.7,0.5,1.2
4919,-12.2,0.0,0.0,-42.0,0.9,1.4
4920,-10.5,0.0,0.0,0.5,1.6,1.9
4921,-12.9,0.0,0.0,0.3,1.6,2.1
4922,-10.9,0.0,0.0,1.0,2.1,2.4
4923,0.7,0.0,0.0,1.8,2.8,2.8
4924,1.6,0.0,0.0,2.6,3.4,3.2
4925,2.2,0.0,0.0,3.1,3.8,3.4
4926,1.9,0.0,0.0,2.7,3.1,2.7
4927,0.9,0.0,0.0,1.5,1.6,1.4
4928,-5.5,0.0,0.0,-5.4,-3.3,-3.2
4929,-7.6,0.0,0.0,-7.2,-18.6,-13.4
4930,-9.4,0.0,0.0,-8.7,-20.1,-14.4
4931,-5.3,0.0,0.0,-4.0,-18.3,-12.0
4932,-6.7,0.0,0.0,-4.8,-19.5,-12.8
4933,-7.7,0.0,0.0,-17.0,-13.5,-8.8
4934,-8.5,0.0,0.0,-17.5,-20.8,-13.5
4935,-8.7,0.0,0.0,-18.1,-21.8,-13.7
4936,-23.7,0.0,0.0,-18.7,-22.7,-13.8
4937,-24.3,0.0,0.0,-19.3,-23.3,-13.7
4938,-24.7,0.0,0.0,-19.3,-9.1,-3.8
4939,-25.2,0.0,0.0,-19.2,-8.9,-3.1
4940,-47.8,0.0,0.0,-37.5,-2.9,-1.1
4941,-62.1,0.0,0.0,-53.2,-11.1,-10.0
4942,-59.5,0.0,0.0,-51.1,-9.8,0.5
4943,-57.0,0.0,0.0,-49.0,-8.6,0.9
4944,-31.4,0.0,0.0,-15.3,0.4,1.2
4945,-16.2,0.0,0.0,-15.6,0.8,1.5
4946,-14.3,0.0,0.0,-13.7,1.2,1.7
4947,-12.4,0.0,0.0,0.3,1.5,1.9
4948,-10.6,0.0,0.0,0.8,1.9,2.1
4949,0.5,0.0,0.0,1.5,2.4,2.4
4950,0.6,0.0,0.0,1.5,2.2,2.2
4951,-7.7,0.0,0.0,0.3,0.6,0.8
4952,-8.8,0.0,0.0,-8.6,-5.5,-5.1
4953,-4.1,0.0,0.0,-3.4,-16.9,-11.2
4954,-6.1,0.0,0.0,-5.0,-18.9,-12.6
4955,-7.9,0.0,0.0,-6.5,-20.8,-13.9
4956,-9.4,0.0,0.0,-7.5,-22.1,-14.8
4957,-10.7,0.0,0.0,-20.3,-16.3,-10.8
4958,-11.4,0.0,0.0,-20.8,-23.5,-15.6
4959,-12.1,0.0,0.0,-21.9,-24.7,-16.0
4960,-12.0,0.0,0.0,-22.3,-24.6,-15.8
4961,-12.4,0.0,0.0,-23.0,-24.9,-15.9
4962,-12.0,0.0,0.0,-22.8,-10.2,-5.8
4963,-10.7,0.0,0.0,-21.7,-7.4,-4.3
4964,-9.2,0.0,0.0,-40.3,-5.4,-3.0
4965,-8.5,0.0,0.0,-39.6,-4.8,-2.6
4966,-6.7,0.0,0.0,-37.7,-2.9,-1.2
4967,-5.3,0.0,0.0,-36.1,-1.7,-0.3
4968,-19.8,0.0,0.0,-19.1,-10.2,-9.3
4969,-7.9,0.0,0.0,-7.6,0.1,0.5
4970,-6.9,0.0,0.0,0.1,0.5,0.7
4971,0.1,0.0,0.0,0.7,1.0,1.1
4972,0.8,0.0,0.0,1.4,1.6,1.5
4973,0.9,0.0,0.0,1.4,1.5,1.4
4974,1.3,0.0,0.0,1.7,1.7,1.5
4975,0.8,0.0,0.0,1.2,1.0,1.0
4976,-3.4,0.0,0.0,0.1,-2.2,-2.0
4977,-1.8,0.0,0.0,-1.1,-14.8,-9.6
4978,-3.3,0.0,0.0,-2.4,-16.4,-10.8
4979,-3.9,0.0,0.0,-2.9,-16.9,-11.1
4980,-2.8,0.0,0.0,-1.9,-15.4,-10.0
4981,-1.6,0.0,0.0,-12.2,-7.4,-4.6
4982,-6.0,0.0,0.0,-16.9,-16.3,-11.5
4983,-5.5,0.0,0.0,-16.4,-16.0,-11.2
4984,-19.4,0.0,0.0,-17.2,-17.4,-12.2
4985,-17.2,0.0,0.0,-14.3,-19.2,-11.4
4986,-18.1,0.0,0.0,-14.7,-6.1,-2.5
4987,-17.3,0.0,0.0,-14.0,-2.5,-1.0
4988,-44.1,0.0,0.0,-38.5,1.0,1.3
4989,-42.6,0.0,0.0,-37.3,1.2,1.4
4990,-40.9,0.0,0.0,-35.9,1.6,1.7
4991,-39.8,0.0,0.0,-35.0,1.5,1.6
4992,-18.9,0.0,0.0,1.0,1.4,1.5
4993,-8.2,0.0,0.0,0.7,1.4,1.6
4994,-7.2,0.0,0.0,0.8,1.3,1.5
4995,0.1,0.0,0.0,0.9,1.3,1.4
4996,0.4,0.0,0.0,1.1,1.4,1.4
4997,0.7,0.0,0.0,1.3,1.5,1.5
4998,0.8,0.0,0.0,1.4,1.5,1.4
4999,0.6,0.0,0.0,1.2,1.1,1.1
5000,-3.5,0.0,0.0,0.6,0.2,0.4
5001,-5.1,0.0,0.0,-4.4,-3.7,-3.1
5002,-6.1,0.0,0.0,-5.3,-4.5,-3.7
5003,-3.6,0.0,0.0,-2.4,-3.6,-2.4
5004,-4.4,0.0,0.0,-3.0,-4.3,-2.8
5005,-6.4,0.0,0.0,-15.8,-6.2,-4.1
5006,-4.8,0.0,0.0,-14.9,-4.1,-2.5
5007,-4.2,0.0,0.0,-14.6,-3.1,-1.8
5008,-18.9,0.0,0.0,-15.4,-4.5,-2.6
5009,-20.2,0.0,0.0,-16.4,-7.5,-3.5
5010,-20.7,0.0,0.0,-16.6,-5.6,-2.7
5011,-20.6,0.0,0.0,-16.5,-4.5,-2.0
5012,-41.5,0.0,0.0,-33.8,-1.8,-0.6
5013,-51.1,0.0,0.0,-44.4,-7.2,0.3
5014,-49.1,0.0,0.0,-42.6,0.3,1.0
5015,-47.0,0.0,0.0,-40.8,1.0,1.4
5016,-24.1,0.0,0.0,0.3,1.2,1.5
5017,-12.1,0.0,0.0,-11.6,1.0,1.5
5018,-10.1,0.0,0.0,0.7,1.7,2.0
5019,0.5,0.0,0.0,1.4,2.3,2.3
5020,0.8,0.0,0.0,1.6,2.3,2.3
5021,1.1,0.0,0.0,1.9,2.4,2.3
5022,1.3,0.0,0.0,2.0,2.3,2.2
5023,0.0,0.0,0.0,0.7,0.7,0.8
5024,-6.8,0.0,0.0,-6.4,-4.6,-4.0
5025,-3.7,0.0,0.0,-3.0,-3.6,-2.5
5026,-5.0,0.0,0.0,-3.9,-4.7,-3.2
5027,-5.5,0.0,0.0,-4.2,-5.0,-3.4
5028,-6.5,0.0,0.0,-4.9,-5.9,-3.9
5029,-5.9,0.0,0.0,-16.3,-4.9,-3.1
5030,-7.0,0.0,0.0,-17.2,-5.9,-3.9
5031,-7.0,0.0,0.0,-17.4,-5.7,-3.7
5032,-23.1,0.0,0.0,-18.9,-8.3,-5.1
5033,-23.1,0.0,0.0,-18.8,-7.3,-4.2
5034,-23.3,0.0,0.0,-18.8,-6.5,-3.6
5035,-22.8,0.0,0.0,-18.3,-5.0,-2.7
5036,-44.9,0.0,0.0,-36.3,-3.3,-1.6
5037,-43.6,0.0,0.0,-35.2,-2.2,-0.8
5038,-42.5,0.0,0.0,-34.4,-1.6,-0.4
5039,-41.6,0.0,0.0,-33.7,-1.2,-0.1
5040,-30.0,0.0,0.0,-14.5,-7.8,0.1
5041,-18.5,0.0,0.0,-17.9,-9.5,0.1
5042,-16.5,0.0,0.0,-16.0,-8.2,0.6
5043,-14.8,0.0,0.0,-14.2,0.1,0.9
5044,-13.6,0.0,0.0,-13.1,0.0,0.7
5045,-12.2,0.0,0.0,-11.7,0.3,0.8
5046,-11.4,0.0,0.0,-10.9,-5.7,0.5
5047,-11.1,0.0,0.0,-10.6,-6.0,-5.5
5048,-3.4,0.0,0.0,-2.4,-2.3,-1.3
5049,-5.5,0.0,0.0,-4.5,-18.1,-12.0
5050,-7.7,0.0,0.0,-6.4,-20.3,-13.5
5051,-9.3,0.0,0.0,-7.7,-22.0,-14.7
5052,-10.6,0.0,0.0,-8.6,-23.2,-15.5
5053,-11.5,0.0,0.0,-21.3,-16.9,-11.2
5054,-12.1,0.0,0.0,-21.6,-24.1,-15.9
5055,-12.4,0.0,0.0,-22.1,-24.9,-16.0
5056,-12.7,0.0,0.0,-22.8,-25.7,-16.2
5057,-12.3,0.0,0.0,-23.0,-25.5,-15.8
5058,-12.0,0.0,0.0,-22.8,-10.0,-5.4
5059,-11.6,0.0,0.0,-22.5,-9.4,-4.7
5060,-9.7,0.0,0.0,-41.2,-5.5,-3.0
5061,-8.2,0.0,0.0,-39.8,-4.0,-1.9
5062,-6.2,0.0,0.0,-37.6,-2.1,-0.5
5063,-21.8,0.0,0.0,-54.0,-11.0,0.4
5064,-21.1,0.0,0.0,-20.4,-11.0,-10.0
5065,-20.5,0.0,0.0,-19.9,-10.6,0.1
5066,-18.8,0.0,0.0,-18.2,-9.6,0.2
5067,-16.8,0.0,0.0,-16.3,-8.4,0.6
5068,-15.1,0.0,0.0,-14.7,0.1,0.8
5069,-13.5,0.0,0.0,-13.0,0.4,1.0
5070,-12.5,0.0,0.0,-12.1,0.0,0.6
5071,-13.0,0.0,0.0,-12.6,-7.5,-6.8
5072,-5.0,0.0,0.0,-4.1,-3.9,-2.6
5073,-7.3,0.0,0.0,-6.3,-19.9,-13.4
5074,-9.2,0.0,0.0,-7.9,-21.7,-14.6
5075,-11.0,0.0,0.0,-9.3,-23.5,-15.8
5076,-12.1,0.0,0.0,-10.0,-24.5,-16.4
5077,-12.7,0.0,0.0,-22.8,-17.8,-11.9
5078,-13.8,0.0,0.0,-23.4,-25.6,-17.0
5079,-13.8,0.0,0.0,-23.8,-26.2,-17.0
5080,-13.1,0.0,0.0,-23.6,-25.5,-16.3
5081,-13.3,0.0,0.0,-24.1,-26.6,-16.4
5082,-13.0,0.0,0.0,-23.9,-11.4,-5.9
5083,-12.5,0.0,0.0,-23.3,-10.4,-4.9
5084,-9.6,0.0,0.0,-41.6,-5.0,-2.5
5085,-8.1,0.0,0.0,-40.1,-3.6,-1.5
5086,-7.1,0.0,0.0,-38.9,-2.8,-1.0
5087,-24.4,0.0,0.0,-56.9,-12.7,-11.6
5088,-22.2,0.0,0.0,-21.5,-11.3,0.2
5089,-12.1,0.0,0.0,-11.7,0.1,0.7
5090,-10.7,0.0,0.0,-10.3,0.6,1.0
5091,-9.6,0.0,0.0,-9.2,0.6,0.9
5092,-8.7,0.0,0.0,-8.4,0.5,0.8
5093,-7.6,0.0,0.0,0.2,0.6,0.9
5094,-6.8,0.0,0.0,0.3,0.6,0.8
5095,-6.6,0.0,0.0,-6.3,-3.5,0.2
5096,-7.9,0.0,0.0,-7.9,-5.6,-5.1
5097,-8.9,0.0,0.0,-8.6,-19.6,-14.2
5098,-3.6,0.0,0.0,-2.5,-16.4,-10.7
5099,-3.4,0.0,0.0,-2.3,-16.0,-10.3
5100,-4.4,0.0,0.0,-3.1,-17.2,-11.2
5101,-5.3,0.0,0.0,-15.4,-11.4,-7.4
5102,-6.2,0.0,0.0,-15.8,-18.8,-12.2
5103,-6.9,0.0,0.0,-16.6,-20.0,-12.7
5104,-21.2,0.0,0.0,-17.0,-20.2,-12.6
5105,-20.9,0.0,0.0,-16.7,-19.4,-11.9
5106,-21.0,0.0,0.0,-16.6,-5.5,-2.3
5107,-33.8,0.0,0.0,-29.6,-14.4,-9.6
5108,-56.0,0.0,0.0,-48.3,-9.0,0.1
5109,-53.5,0.0,0.0,-46.2,0.1,0.8
5110,-51.1,0.0,0.0,-44.1,0.8,1.3
5111,-48.8,0.0,0.0,-42.3,1.1,1.5
5112,-25.0,0.0,0.0,0.5,1.6,1.8
5113,-10.5,0.0,0.0,0.6,1.7,1.9
5114,0.6,0.0,0.0,1.6,2.5,2.5
5115,1.6,0.0,0.0,2.4,3.2,2.9
5116,2.2,0.0,0.0,2.9,3.5,3.1
5117,2.8,0.0,0.0,3.5,4.0,3.4
5118,2.3,0.0,0.0,2.9,3.1,2.6
5119,1.8,0.0,0.0,2.3,2.2,1.9
5120,-3.7,0.0,0.0,0.3,-2.3,-2.3
5121,-5.8,0.0,0.0,-5.5,-17.5,-12.3
5122,-4.0,0.0,0.0,-3.2,-17.2,-11.4
5123,-5.7,0.0,0.0,-4.6,-19.0,-12.6
5124,-6.0,0.0,0.0,-4.5,-19.0,-12.5
5125,-6.8,0.0,0.0,-16.7,-13.0,-8.5
5126,-8.1,0.0,0.0,-17.4,-20.6,-13.5
5127,-8.3,0.0,0.0,-18.0,-21.2,-13.6
5128,-8.5,0.0,0.0,-18.4,-22.0,-13.6
5129,-7.9,0.0,0.0,-18.4,-20.9,-13.0
5130,-8.0,0.0,0.0,-18.4,-8.1,-3.6
5131,-7.3,0.0,0.0,-17.7,-6.7,-2.5
5132,-5.4,0.0,0.0,-35.4,-2.3,-0.8
5133,-17.3,0.0,0.0,-48.1,-8.8,0.1
5134,-15.8,0.0,0.0,-46.3,-7.7,0.6
5135,-14.5,0.0,0.0,-44.8,-7.0,0.7
5136,-13.0,0.0,0.0,-12.4,0.5,1.1
5137,-15.0,0.0,0.0,-14.4,0.8,1.4
5138,-13.1,0.0,0.0,-12.5,1.3,1.7
5139,-11.0,0.0,0.0,0.8,2.0,2.2
5140,0.4,0.0,0.0,1.4,2.4,2.4
5141,1.2,0.0,0.0,2.1,2.9,2.7
5142,0.8,0.0,0.0,1.6,2.2,2.1
5143,-7.1,0.0,0.0,0.1,0.3,0.6
5144,-8.5,0.0,0.0,-8.3,-5.6,-5.0
5145,-4.8,0.0,0.0,-4.1,-17.8,-11.9
5146,-6.4,0.0,0.0,-5.4,-19.3,-12.9
5147,-7.6,0.0,0.0,-6.2,-20.5,-13.6
5148,-9.3,0.0,0.0,-7.4,-22.2,-14.7
5149,-9.5,0.0,0.0,-19.1,-15.1,-9.9
5150,-10.0,0.0,0.0,-19.3,-22.1,-14.4
5151,-10.4,0.0,0.0,-20.0,-23.1,-14.7
5152,-25.7,0.0,0.0,-20.4,-23.5,-14.6
5153,-26.2,0.0,0.0,-20.8,-24.3,-14.5
5154,-25.7,0.0,0.0,-20.2,-6.7,-3.5
5155,-25.2,0.0,0.0,-19.7,-6.0,-2.7
5156,-48.6,0.0,0.0,-38.3,-3.4,-1.5
5157,-47.1,0.0,0.0,-37.2,-2.5,-0.8
5158,-46.1,0.0,0.0,-36.6,-2.2,-0.7
5159,-44.7,0.0,0.0,-35.5,-1.6,-0.2
5160,-34.2,0.0,0.0,-17.8,-9.4,0.2
5161,-17.1,0.0,0.0,-16.5,-8.6,0.5
5162,-15.1,0.0,0.0,-14.6,0.2,0.9
5163,-13.5,0.0,0.0,-13.0,0.5,1.1
5164,-11.8,0.0,0.0,-11.3,1.0,1.4
5165,-9.9,0.0,0.0,0.6,1.6,1.8
5166,0.0,0.0,0.0,0.9,1.6,1.7
5167,-8.9,0.0,0.0,-8.5,0.0,0.5
5168,-9.9,0.0,0.0,-9.6,-6.3,-5.7
5169,-4.2,0.0,0.0,-3.2,-3.5,-2.3
5170,-6.3,0.0,0.0,-5.1,-5.7,-3.9
5171,-7.8,0.0,0.0,-6.3,-7.2,-4.9
5172,-8.9,0.0,0.0,-7.0,-8.1,-5.4
5173,-9.2,0.0,0.0,-19.2,-8.0,-5.2
5174,-9.9,0.0,0.0,-19.6,-8.3,-5.4
5175,-10.5,0.0,0.0,-20.3,-9.4,-5.7
5176,-25.6,0.0,0.0,-20.5,-9.0,-5.2
5177,-25.8,0.0,0.0,-20.7,-8.7,-4.8
5178,-25.8,0.0,0.0,-20.4,-8.4,-4.0
5179,-25.6,0.0,0.0,-19.9,-7.5,-3.1
5180,-49.0,0.0,0.0,-38.7,-3.7,-1.7
5181,-47.5,0.0,0.0,-37.6,-2.7,-1.0
5182,-46.0,0.0,0.0,-36.4,-1.9,-0.4
5183,-60.0,0.0,0.0,-51.7,-10.5,-9.5
5184,-34.4,0.0,0.0,-18.0,-9.5,0.2
5185,-18.5,0.0,0.0,-17.9,-9.4,0.3
5186,-16.8,0.0,0.0,-16.3,-8.5,0.4
5187,-15.0,0.0,0.0,-14.5,0.0,0.8
5188,-13.8,0.0,0.0,-13.3,0.0,0.7
5189,-12.3,0.0,0.0,-11.9,0.3,0.9
5190,-11.7,0.0,0.0,-11.3,-6.0,0.4
5191,-11.0,0.0,0.0,-10.6,-5.7,0.1
5192,-10.2,0.0,0.0,-9.8,-5.4,0.1
5193,-9.6,0.0,0.0,-9.1,-5.0,0.0
5194,-3.5,0.0,0.0,-2.4,-2.5,-1.5
5195,-7.0,0.0,0.0,-5.7,-6.6,-4.5
5196,-8.7,0.0,0.0,-6.9,-8.1,-5.5
5197,-9.7,0.0,0.0,-19.5,-8.8,-5.8
5198,-10.6,0.0,0.0,-20.0,-9.2,-6.0
5199,-11.2,0.0,0.0,-21.0,-10.2,-6.3
5200,-26.3,0.0,0.0,-21.3,-9.8,-5.9
5201,-26.7,0.0,0.0,-21.6,-9.4,-5.5
5202,-27.7,0.0,0.0,-22.2,-10.4,-5.4
5203,-26.4,0.0,0.0,-20.9,-6.4,-3.5
5204,-50.1,0.0,0.0,-39.7,-4.4,-2.3
5205,-48.1,0.0,0.0,-37.9,-2.8,-1.1
5206,-46.9,0.0,0.0,-37.1,-2.4,-0.8
5207,-46.6,0.0,0.0,-37.2,-3.0,-1.3
5208,-21.9,0.0,0.0,-4.4,-2.6,-1.1
5209,-4.1,0.0,0.0,-2.9,-1.7,-0.6
5210,-3.4,0.0,0.0,-2.3,-1.2,-0.3
5211,-12.9,0.0,0.0,-12.5,-6.5,0.4
5212,-11.2,0.0,0.0,-10.8,0.4,0.8
5213,-9.5,0.0,0.0,0.3,1.1,1.3
5214,-9.1,0.0,0.0,-8.8,0.3,0.7
5215,-9.6,0.0,0.0,-9.2,-5.5,-5.0
5216,-3.8,0.0,0.0,-3.0,-3.1,-2.1
5217,-5.4,0.0,0.0,-4.4,-18.1,-12.0
5218,-7.3,0.0,0.0,-6.2,-20.2,-13.5
5219,-8.7,0.0,0.0,-7.3,-21.6,-14.5
5220,-9.8,0.0,0.0,-8.0,-22.6,-15.1
5221,-11.1,0.0,0.0,-21.1,-16.8,-11.2
5222,-11.4,0.0,0.0,-21.2,-23.5,-15.6
5223,-11.4,0.0,0.0,-21.5,-23.8,-15.5
5224,-11.3,0.0,0.0,-21.6,-24.3,-15.3
5225,-10.1,0.0,0.0,-20.8,-22.7,-14.1
5226,-8.5,0.0,0.0,-19.4,-6.4,-3.0
5227,-6.8,0.0,0.0,-17.9,-3.6,-1.5
5228,-21.2,0.0,0.0,-52.9,-11.1,-10.1
5229,-19.6,0.0,0.0,-51.1,-10.1,-9.2
5230,-18.1,0.0,0.0,-49.3,-9.1,0.3
5231,-16.4,0.0,0.0,-47.3,-8.0,0.7
5232,-15.5,0.0,0.0,-14.9,-7.7,0.4
5233,-11.9,0.0,0.0,-11.4,0.0,0.6
5234,-10.3,0.0,0.0,-9.9,0.6,1.0
5235,-8.9,0.0,0.0,0.3,1.0,1.3
5236,-7.9,0.0,0.0,0.4,1.0,1.2
5237,-7.2,0.0,0.0,0.3,0.7,0.9
5238,-6.3,0.0,0.0,0.4,0.8,0.9
5239,-6.1,0.0,0.0,0.1,0.2,0.4
5240,-6.8,0.0,0.0,-6.4,-4.4,-3.9
5241,-2.4,0.0,0.0,-1.5,-15.1,-9.7
5242,-3.4,0.0,0.0,-2.4,-16.2,-10.5
5243,-4.3,0.0,0.0,-3.2,-17.2,-11.2
5244,-4.4,0.0,0.0,-3.2,-17.1,-11.1
5245,-4.2,0.0,0.0,-14.7,-10.0,-6.5
5246,-6.0,0.0,0.0,-16.0,-18.8,-12.3
5247,-7.6,0.0,0.0,-17.1,-20.9,-13.3
5248,-7.6,0.0,0.0,-17.6,-21.3,-13.2
5249,-6.9,0.0,0.0,-17.4,-19.4,-12.3
5250,-7.3,0.0,0.0,-17.8,-7.4,-3.6
5251,-6.5,0.0,0.0,-17.2,-5.3,-2.4
5252,-4.7,0.0,0.0,-34.4,-2.0,-0.8
5253,-3.8,0.0,0.0,-33.4,-1.2,-0.2
5254,-14.5,0.0,0.0,-44.7,-7.5,0.0
5255,-13.8,0.0,0.0,-43.7,-7.1,0.0
5256,-12.8,0.0,0.0,-12.2,-6.5,0.2
5257,-21.0,0.0,0.0,-20.2,-10.5,0.5
5258,-19.3,0.0,0.0,-18.6,-9.7,0.5
5259,-17.3,0.0,0.0,-16.7,-8.5,0.8
5260,-15.5,0.0,0.0,-15.0,0.3,1.0
5261,-14.1,0.0,0.0,-13.6,0.3,1.0
5262,-13.1,0.0,0.0,-12.6,-6.5,0.6
5263,-13.3,0.0,0.0,-12.9,-7.5,-6.9
5264,-4.5,0.0,0.0,-3.5,-3.2,-2.0
5265,-6.5,0.0,0.0,-5.5,-18.9,-12.6
5266,-7.8,0.0,0.0,-6.6,-20.3,-13.5
5267,-9.1,0.0,0.0,-7.5,-21.7,-14.4
5268,-10.5,0.0,0.0,-8.5,-22.9,-15.2
5269,-11.5,0.0,0.0,-21.5,-16.7,-11.0
5270,-12.6,0.0,0.0,-22.1,-24.4,-16.1
5271,-13.1,0.0,0.0,-22.9,-25.5,-16.4
5272,-29.4,0.0,0.0,-23.4,-26.3,-16.4
5273,-29.9,0.0,0.0,-23.9,-26.6,-16.2
5274,-30.5,0.0,0.0,-24.1,-11.7,-5.8
5275,-30.5,0.0,0.0,-23.7,-10.8,-4.8
5276,-54.7,0.0,0.0,-42.2,-4.7,-2.2
5277,-52.8,0.0,0.0,-40.8,-3.6,-1.4
5278,-51.9,0.0,0.0,-40.3,-3.7,-1.5
5279,-50.6,0.0,0.0,-39.5,-3.3,-1.3
5280,-24.0,0.0,0.0,-5.2,-3.0,-1.1
5281,-6.5,0.0,0.0,-4.8,-2.7,-1.0
5282,-6.0,0.0,0.0,-4.4,-2.4,-0.9
5283,-5.4,0.0,0.0,-3.9,-2.2,-0.7
5284,-4.8,0.0,0.0,-3.4,-1.8,-0.5
5285,-4.3,0.0,0.0,-3.0,-1.6,-0.4
5286,-16.9,0.0,0.0,-16.4,-9.1,-8.3
5287,-4.8,0.0,0.0,-3.7,-2.8,-1.5
5288,-6.4,0.0,0.0,-5.5,-4.9,-3.2
5289,-8.2,0.0,0.0,-7.2,-20.5,-13.8
5290,-9.8,0.0,0.0,-8.5,-22.1,-14.8
5291,-11.2,0.0,0.0,-9.5,-23.6,-15.8
5292,-12.4,0.0,0.0,-10.2,-24.6,-16.4
5293,-13.5,0.0,0.0,-23.7,-18.4,-12.2
5294,-14.3,0.0,0.0,-24.2,-25.9,-17.2
5295,-14.6,0.0,0.0,-24.7,-26.8,-17.3
5296,-14.7,0.0,0.0,-25.1,-27.7,-17.4
5297,-14.1,0.0,0.0,-25.1,-26.9,-16.8
5298,-13.9,0.0,0.0,-25.0,-12.2,-6.3
5299,-12.2,0.0,0.0,-23.7,-7.8,-4.4
5300,-10.4,0.0,0.0,-42.7,-5.6,-3.0
5301,-9.6,0.0,0.0,-41.9,-5.0,-2.5
5302,-9.1,0.0,0.0,-41.2,-4.7,-2.4
5303,-8.5,0.0,0.0,-40.4,-4.2,-2.0
5304,-7.9,0.0,0.0,-6.0,-3.8,-1.8
5305,-3.8,0.0,0.0,-3.0,-2.5,-1.5
5306,-3.2,0.0,0.0,-2.4,-2.0,-1.1
5307,-2.7,0.0,0.0,-2.0,-1.5,-0.8
5308,-2.1,0.0,0.0,-1.5,-1.1,-0.5
5309,-8.1,0.0,0.0,-7.9,-4.5,-4.2
5310,-1.6,0.0,0.0,-1.0,-0.8,-0.4
5311,-2.5,0.0,0.0,-2.0,-2.0,-1.4
5312,-4.4,0.0,0.0,-4.1,-4.4,-3.3
5313,-5.2,0.0,0.0,-4.5,-18.2,-12.2
5314,-7.0,0.0,0.0,-6.1,-20.1,-13.5
5315,-7.9,0.0,0.0,-6.6,-20.8,-14.0
5316,-7.7,0.0,0.0,-6.3,-20.2,-13.5
5317,-6.9,0.0,0.0,-17.7,-12.3,-8.1
5318,-9.0,0.0,0.0,-19.4,-21.4,-14.3
5319,-5.1,0.0,0.0,-15.9,-16.9,-10.8
5320,-28.6,0.0,0.0,-25.6,-21.1,-15.9
5321,-27.5,0.0,0.0,-24.7,-20.3,-15.2
5322,-26.2,0.0,0.0,-23.5,0.3,0.8
5323,-25.5,0.0,0.0,-22.9,0.1,0.6
5324,-45.9,0.0,0.0,-40.2,0.1,0.6
5325,-44.7,0.0,0.0,-39.3,0.2,0.6
5326,-43.5,0.0,0.0,-38.2,0.4,0.7
5327,-42.3,0.0,0.0,-37.3,0.6,0.8
5328,-20.9,0.0,0.0,0.2,0.8,0.9
5329,-12.7,0.0,0.0,-12.2,0.4,1.0
5330,-11.3,0.0,0.0,-10.8,0.7,1.2
5331,-10.1,0.0,0.0,-9.7,0.7,1.1
5332,-9.1,0.0,0.0,0.1,0.8,1.1
5333,-8.1,0.0,0.0,0.2,0.8,1.0
5334,-7.1,0.0,0.0,0.4,0.9,1.1
5335,-6.5,0.0,0.0,0.3,0.5,0.7
5336,-6.3,0.0,0.0,-5.9,0.0,0.4
5337,-7.0,0.0,0.0,-6.4,-4.3,-3.8
5338,-3.1,0.0,0.0,-2.0,-2.7,-1.7
5339,-4.7,0.0,0.0,-3.5,-4.5,-3.0
5340,-6.8,0.0,0.0,-5.2,-6.7,-4.5
5341,-7.4,0.0,0.0,-17.3,-6.8,-4.5
5342,-7.6,0.0,0.0,-17.4,-6.7,-4.3
5343,-8.2,0.0,0.0,-17.9,-7.7,-4.6
5344,-22.9,0.0,0.0,-18.4,-7.9,-4.4
5345,-23.6,0.0,0.0,-19.0,-9.5,-4.5
5346,-24.2,0.0,0.0,-19.2,-9.6,-3.9
5347,-24.1,0.0,0.0,-18.5,-8.5,-2.6
5348,-62.5,0.0,0.0,-53.6,-11.2,-10.1
5349,-58.9,0.0,0.0,-50.5,0.3,1.3
5350,-56.7,0.0,0.0,-48.7,0.2,1.1
